t (ms),a_x,a_y,a_z,g_x,g_y,g_z
326169,-7.089,1.743,-6.603,0.08,-0.088,0.072
326272,-6.989,1.53,-6.833,-0.064,-0.08,0.078
326374,-6.891,1.858,-6.563,-0.225,-0.053,-0.049
326477,-6.929,2.088,-6.572,-0.168,-0.063,-0.041
326580,-7.053,2.124,-6.443,-0.042,-0.057,-0.011
326683,-7.233,2.121,-6.16,0.047,0.018,-0.041
326785,-7.242,2.023,-6.4,0.035,0.007,-0.012
326888,-7.235,1.937,-6.261,0.058,0.051,0.001
326991,-6.946,1.767,-6.764,-0.071,0.036,-0.024
327094,-7.063,1.882,-6.414,-0.114,-0.041,0.003
327197,-7.187,2.26,-6.311,-0.029,-0.023,0.048
327300,-7.13,2.081,-6.44,-0.018,0.011,-0.032
327403,-7.12,2.066,-6.388,-0.013,0.013,-0.03
327506,-7.101,2.047,-6.361,-0.021,0.026,-0.018
327609,-7.072,2.045,-6.51,-0.034,0.031,-0.011
327712,-7.082,2.097,-6.414,-0.04,0.011,-0.019
327815,-7.123,2.133,-6.388,-0.008,0.025,-0.014
327918,-7.118,2.126,-6.369,-0.001,0.038,-0.003
328021,-7.058,2.105,-6.445,-0.021,0.031,-0.011
328124,-7.089,2.119,-6.419,-0.018,0.053,-0.004
328227,-7.046,2.162,-6.455,-0.006,0.051,-0.008
328330,-6.972,2.152,-6.519,-0.007,0.043,-0.013
328433,-6.962,2.152,-6.553,-0.009,0.039,-0.01
328536,-6.955,2.112,-6.579,-0.017,0.03,-0.008
328639,-6.943,2.145,-6.553,-0.013,0.01,-0.018
328742,-6.97,2.145,-6.57,-0.01,0.028,-0.007
328845,-6.936,2.145,-6.546,-0.017,0.009,-0.018
328948,-6.965,2.126,-6.546,-0.005,0.022,-0.011
329051,-6.97,2.162,-6.531,-0.009,0.018,-0.015
329154,-6.941,2.121,-6.558,-0.006,0.015,-0.016
329257,-6.936,2.157,-6.579,-0.01,0.017,-0.011
329359,-6.941,2.145,-6.548,-0.005,0.02,-0.022
329462,-6.953,2.1,-6.582,-0.017,0.02,-0.018
329565,-6.955,2.114,-6.558,-0.008,0.012,-0.023
329668,-6.946,2.119,-6.627,-0.012,0.038,-0.01
329771,-6.938,2.088,-6.555,-0.013,0.005,-0.023
329873,-6.917,2.119,-6.61,-0.01,0.009,-0.014
329975,-6.965,2.095,-6.56,-0.007,0.01,-0.017
330078,-6.941,2.119,-6.565,-0.02,0.014,-0.012
330180,-6.936,2.131,-6.589,-0.009,0.005,-0.022
330282,-6.962,2.116,-6.565,-0.016,0.013,-0.006
330384,-6.934,2.133,-6.567,-0.007,0.015,-0.023
330486,-6.955,2.128,-6.565,-0.017,0.034,-0.014
330589,-6.905,2.105,-6.62,-0.015,0.013,-0.022
330692,-6.924,2.1,-6.603,-0.007,0.019,-0.02
330794,-6.946,2.112,-6.589,-0.017,0.01,-0.019
330897,-6.946,2.09,-6.579,-0.019,0.014,-0.008
331000,-6.936,2.143,-6.598,-0.011,0.01,-0.018
331103,-6.931,2.095,-6.594,-0.015,0.025,-0.01
331206,-6.924,2.121,-6.594,-0.016,0.012,-0.02
331308,-6.929,2.121,-6.596,-0.007,0.019,-0.018
331411,-6.948,2.105,-6.618,-0.007,0.029,-0.026
331513,-6.936,2.066,-6.598,-0.024,0.01,-0.018
331615,-6.902,2.078,-6.608,-0.013,0.01,-0.018
331718,-6.941,2.069,-6.63,-0.019,0.016,-0.012
331821,-6.912,2.14,-6.584,-0.011,0.003,-0.012
331924,-6.907,2.112,-6.615,-0.007,0.013,-0.006
332027,-6.943,2.102,-6.577,-0.023,0.018,-0.02
332130,-6.907,2.145,-6.634,-0.017,0.014,-0.022
332232,-6.881,2.102,-6.649,-0.009,0.014,-0.015
332334,-6.914,2.116,-6.651,-0.019,0.022,-0.021
332437,-6.914,2.1,-6.584,-0.007,0.001,-0.021
332540,-6.917,2.105,-6.625,-0.013,0.003,-0.022
332643,-6.965,2.081,-6.572,-0.025,0.016,-0.012
332746,-6.914,2.116,-6.603,-0.007,0.015,-0.009
332849,-6.905,2.119,-6.615,-0.01,0.018,-0.016
332951,-6.893,2.133,-6.637,-0.017,0.018,-0.021
333054,-6.914,2.119,-6.603,-0.012,0.013,-0.016
333157,-6.931,2.102,-6.61,-0.013,0.005,-0.021
333260,-6.914,2.093,-6.63,-0.012,0.033,-0.019
333363,-6.91,2.095,-6.598,-0.013,0.003,-0.019
333466,-6.926,2.081,-6.613,-0.015,0.003,-0.019
333568,-6.938,2.109,-6.601,-0.015,0.011,-0.014
333671,-6.943,2.088,-6.594,-0.015,0.015,-0.018
333774,-6.914,2.143,-6.625,-0.013,0.007,-0.026
333877,-6.934,2.085,-6.598,-0.015,-0.002,-0.026
333980,-6.977,2.057,-6.57,-0.026,-0.004,-0.013
334083,-6.965,2.045,-6.531,-0.019,0.002,-0.012
334186,-6.914,2.095,-6.637,-0.014,0.023,-0.018
334289,-6.977,2.069,-6.524,-0.018,0.014,-0.013
334392,-6.943,2.121,-6.584,-0.023,0.01,-0.002
334495,-6.926,2.145,-6.577,-0.013,0.013,-0.009
334598,-6.96,2.131,-6.563,-0.009,0.019,-0.008
334701,-6.943,2.14,-6.582,-0.015,0.013,-0.018
334804,-6.95,2.131,-6.555,-0.018,0.02,-0.015
