t (ms),a_x,a_y,a_z,g_x,g_y,g_z
260805,-7.044,1.602,-6.359,-0.001,0.011,-0.021
260908,-7.032,1.604,-6.371,0.002,0.013,-0.020
261012,-7.061,1.585,-6.323,0.001,0.015,-0.021
261115,-7.032,1.580,-6.359,-0.002,0.013,-0.020
261219,-7.032,1.571,-6.361,-0.003,0.014,-0.019
261322,-7.065,1.599,-6.318,-0.001,0.011,-0.018
261426,-7.022,1.590,-6.352,0.001,0.010,-0.018
261529,-7.041,1.602,-6.354,-0.002,0.007,-0.020
261632,-7.039,1.604,-6.352,-0.003,0.007,-0.019
261735,-7.053,1.602,-6.328,-0.004,0.007,-0.022
261838,-7.063,1.604,-6.330,-0.002,0.006,-0.021
261941,-7.070,1.597,-6.333,-0.004,0.007,-0.020
262044,-7.053,1.599,-6.330,-0.003,0.008,-0.021
262147,-7.072,1.621,-6.318,-0.006,0.017,-0.021
262250,-7.034,1.595,-6.340,-0.004,0.011,-0.020
262353,-7.063,1.609,-6.330,-0.003,0.015,-0.021
262456,-7.070,1.623,-6.323,-0.002,0.021,-0.017
262560,-7.039,1.616,-6.342,-0.001,0.017,-0.017
262663,-7.058,1.626,-6.347,0.011,0.014,-0.018
262766,-7.058,1.580,-6.325,-0.005,0.016,-0.027
262869,-7.037,1.602,-6.354,-0.001,0.014,-0.025
262972,-7.053,1.571,-6.335,0.001,0.010,-0.023
263075,-7.051,1.573,-6.357,-0.007,0.015,-0.019
263178,-7.065,1.573,-6.330,-0.002,0.020,-0.020
263281,-7.001,1.607,-6.383,-0.003,0.014,-0.017
263384,-7.041,1.602,-6.345,-0.004,0.011,-0.020
263487,-7.044,1.590,-6.323,-0.002,0.013,-0.018
263591,-7.032,1.592,-6.364,-0.001,0.014,-0.017
263694,-7.041,1.611,-6.357,-0.002,0.008,-0.019
263797,-7.049,1.609,-6.345,-0.002,0.009,-0.022
263900,-7.044,1.626,-6.361,-0.002,0.009,-0.022
264003,-7.051,1.607,-6.357,-0.004,0.007,-0.021
264106,-7.044,1.599,-6.349,-0.002,0.008,-0.022
264209,-7.075,1.621,-6.304,-0.003,0.013,-0.022
264312,-7.034,1.604,-6.354,-0.003,0.004,-0.021
264416,-7.061,1.607,-6.337,-0.004,0.006,-0.023
264519,-7.068,1.607,-6.316,-0.003,0.016,-0.020
264623,-7.032,1.618,-6.342,-0.003,0.016,-0.018
264726,-7.061,1.626,-6.337,0.003,0.014,-0.021
264830,-7.061,1.595,-6.349,-0.000,0.015,-0.021
