time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
890060,-9.917,-0.148,0.728,-0.005,0.013,-0.02
890163,-9.917,-0.141,0.718,-0.004,0.012,-0.02
890266,-9.914,-0.139,0.723,-0.005,0.012,-0.019
890369,-9.917,-0.148,0.711,-0.004,0.012,-0.02
890472,-9.907,-0.148,0.73,-0.005,0.012,-0.019
890575,-9.91,-0.139,0.718,-0.005,0.012,-0.02
890678,-9.914,-0.146,0.718,-0.005,0.012,-0.02
890781,-9.914,-0.148,0.709,-0.005,0.012,-0.019
890884,-9.917,-0.136,0.716,-0.005,0.013,-0.019
890987,-9.914,-0.146,0.706,-0.005,0.012,-0.02
891090,-9.594,-0.007,1.063,-0.007,-1.646,0.093
891193,-9.89,-0.022,2.512,-0.001,-0.218,-0.004
891296,-9.766,-0.022,2.203,-0.006,0.003,-0.02
891399,-9.773,-0.031,2.205,-0.006,0.012,-0.02
891502,-9.773,-0.022,2.212,-0.005,0.011,-0.02
891605,-9.768,-0.029,2.207,-0.005,0.013,-0.019
891708,-9.78,-0.031,2.205,-0.005,0.012,-0.02
891811,-9.773,-0.034,2.212,-0.005,0.013,-0.019
891914,-9.773,-0.031,2.21,-0.005,0.012,-0.02
892017,-9.771,-0.031,2.2,-0.005,0.012,-0.02
892120,-9.778,-0.029,2.205,-0.004,0.012,-0.02
892223,-9.778,-0.026,2.212,-0.005,0.012,-0.02
892326,-9.773,-0.034,2.207,-0.005,0.013,-0.019
892429,-9.785,-0.024,2.205,-0.005,0.012,-0.02
892532,-9.771,-0.038,2.205,-0.005,0.013,-0.02
892635,-9.776,-0.041,2.195,-0.005,0.013,-0.02
892738,-9.776,-0.031,2.21,-0.004,0.012,-0.02
892841,-9.773,-0.031,2.205,-0.005,0.012,-0.02
892944,-9.778,-0.029,2.207,-0.005,0.013,-0.02
893047,-9.778,-0.029,2.203,-0.005,0.012,-0.021
893150,-9.776,-0.029,2.195,-0.005,0.012,-0.02
893253,-9.773,-0.036,2.191,-0.004,0.012,-0.02
893356,-9.778,-0.034,2.2,-0.004,0.012,-0.02
893459,-9.78,-0.036,2.184,-0.005,0.013,-0.021
893562,-9.78,-0.041,2.198,-0.005,0.012,-0.02
893665,-9.778,-0.022,2.2,-0.005,0.012,-0.02
893768,-9.776,-0.029,2.198,-0.004,0.013,-0.02
893871,-9.78,-0.031,2.198,-0.005,0.012,-0.02
893974,-9.778,-0.024,2.215,-0.005,0.013,-0.02
894077,-9.773,-0.034,2.207,-0.004,0.013,-0.02
894180,-9.776,-0.029,2.186,-0.004,0.012,-0.02
894283,-9.771,-0.029,2.212,-0.005,0.012,-0.021
894386,-9.783,-0.036,2.193,-0.005,0.012,-0.02
894489,-9.79,-0.038,2.205,-0.005,0.012,-0.02
894592,-9.773,-0.036,2.2,-0.005,0.012,-0.02
894695,-9.778,-0.034,2.188,-0.005,0.012,-0.02
894798,-9.771,-0.041,2.212,-0.005,0.012,-0.02
894901,-9.771,-0.038,2.207,-0.005,0.012,-0.02
895004,-9.754,-0.041,2.21,-0.005,0.013,-0.019
895107,-9.776,-0.029,2.2,-0.005,0.012,-0.02
895210,-9.783,-0.024,2.2,-0.004,0.012,-0.02
895313,-9.768,-0.024,2.205,-0.005,0.012,-0.02
895416,-9.776,-0.034,2.203,-0.005,0.013,-0.02
895519,-9.773,-0.024,2.215,-0.005,0.012,-0.02
895622,-9.773,-0.031,2.207,-0.005,0.012,-0.02
895725,-9.778,-0.024,2.198,-0.005,0.013,-0.02
895828,-9.768,-0.024,2.203,-0.005,0.012,-0.02
895931,-9.785,-0.031,2.207,-0.005,0.012,-0.02
896034,-9.783,-0.029,2.203,-0.005,0.012,-0.02
896137,-9.78,-0.034,2.212,-0.004,0.012,-0.02
896240,-9.773,-0.041,2.21,-0.005,0.012,-0.02
896343,-9.78,-0.034,2.207,-0.005,0.012,-0.02
896446,-9.78,-0.031,2.2,-0.005,0.013,-0.02
896549,-9.768,-0.034,2.205,-0.005,0.012,-0.02
896652,-9.771,-0.036,2.188,-0.004,0.012,-0.02
896755,-9.776,-0.022,2.212,-0.005,0.012,-0.02
896858,-9.771,-0.034,2.219,-0.005,0.012,-0.019
896961,-9.78,-0.026,2.21,-0.005,0.012,-0.02
897064,-9.778,-0.031,2.198,-0.005,0.013,-0.02
897167,-9.785,-0.034,2.205,-0.004,0.012,-0.021
897270,-9.78,-0.031,2.2,-0.005,0.012,-0.02
897373,-9.778,-0.038,2.191,-0.005,0.012,-0.02
897476,-9.776,-0.017,2.193,-0.005,0.012,-0.02
897579,-9.778,-0.029,2.207,-0.005,0.012,-0.019
897682,-9.778,-0.034,2.193,-0.005,0.012,-0.02
897785,-9.78,-0.038,2.21,-0.005,0.012,-0.02
897888,-9.768,-0.029,2.193,-0.005,0.012,-0.02
897991,-9.792,-0.038,2.2,-0.005,0.012,-0.02
898094,-9.778,-0.034,2.184,-0.005,0.012,-0.02
898197,-9.776,-0.045,2.2,-0.005,0.013,-0.021
898300,-9.759,-0.029,2.193,-0.005,0.012,-0.02
898403,-9.776,-0.031,2.193,-0.005,0.012,-0.02
898506,-9.787,-0.034,2.198,-0.005,0.012,-0.02
898609,-9.787,-0.031,2.212,-0.005,0.013,-0.02
898712,-9.78,-0.034,2.191,-0.005,0.012,-0.02
898815,-9.771,-0.041,2.198,-0.005,0.012,-0.021
898918,-9.78,-0.038,2.205,-0.005,0.012,-0.02
899021,-9.771,-0.038,2.2,-0.005,0.012,-0.02
899124,-9.768,-0.038,2.207,-0.005,0.013,-0.02
899227,-9.766,-0.043,2.21,-0.005,0.012,-0.02
899330,-9.778,-0.031,2.203,-0.005,0.012,-0.02
899433,-9.768,-0.034,2.207,-0.004,0.012,-0.02
899536,-9.773,-0.036,2.195,-0.005,0.012,-0.02
899639,-9.778,-0.034,2.198,-0.005,0.011,-0.02
899742,-9.783,-0.029,2.215,-0.005,0.012,-0.02
899845,-9.768,-0.034,2.193,-0.005,0.012,-0.019
899948,-9.776,-0.031,2.21,-0.004,0.012,-0.02
900051,-9.785,-0.031,2.203,-0.004,0.012,-0.02
900154,-9.776,-0.026,2.212,-0.005,0.012,-0.019
900257,-9.773,-0.036,2.203,-0.005,0.012,-0.02
900360,-9.773,-0.029,2.195,-0.005,0.012,-0.021
900463,-9.771,-0.034,2.193,-0.005,0.013,-0.02
900566,-9.773,-0.034,2.188,-0.005,0.012,-0.02
900669,-9.78,-0.034,2.195,-0.005,0.012,-0.02
900772,-9.771,-0.034,2.203,-0.005,0.012,-0.02
900875,-9.78,-0.029,2.2,-0.005,0.012,-0.02
900978,-9.773,-0.029,2.205,-0.005,0.013,-0.019
901081,-9.771,-0.029,2.193,-0.005,0.012,-0.019
901184,-9.773,-0.036,2.195,-0.004,0.013,-0.02
901287,-9.78,-0.036,2.207,-0.005,0.012,-0.02
901390,-9.776,-0.034,2.193,-0.005,0.013,-0.019
901493,-9.778,-0.043,2.191,-0.005,0.012,-0.02
901596,-9.771,-0.029,2.203,-0.004,0.012,-0.02
901699,-9.783,-0.026,2.2,-0.005,0.012,-0.02
901802,-9.771,-0.038,2.224,-0.005,0.012,-0.02
901905,-9.78,-0.029,2.205,-0.004,0.013,-0.02
902008,-9.771,-0.034,2.21,-0.005,0.012,-0.02
902111,-9.778,-0.031,2.203,-0.004,0.012,-0.02
902214,-9.776,-0.031,2.195,-0.005,0.012,-0.019
902317,-9.771,-0.031,2.21,-0.005,0.012,-0.02
902420,-9.773,-0.026,2.212,-0.005,0.012,-0.02
902523,-9.771,-0.026,2.217,-0.005,0.012,-0.02
902626,-9.776,-0.038,2.195,-0.005,0.012,-0.02
902729,-9.766,-0.034,2.193,-0.005,0.012,-0.02
902832,-9.776,-0.029,2.212,-0.005,0.012,-0.02
902935,-9.776,-0.026,2.195,-0.005,0.012,-0.02
903038,-9.768,-0.029,2.205,-0.005,0.012,-0.02
903141,-9.773,-0.036,2.215,-0.005,0.013,-0.02
903244,-9.78,-0.019,2.198,-0.005,0.012,-0.02
903347,-9.78,-0.031,2.198,-0.005,0.012,-0.02
903450,-9.776,-0.026,2.193,-0.004,0.012,-0.021
903553,-9.776,-0.026,2.205,-0.005,0.013,-0.019
903656,-9.783,-0.036,2.195,-0.005,0.013,-0.02
903759,-9.783,-0.036,2.205,-0.005,0.012,-0.02
903862,-9.773,-0.031,2.203,-0.005,0.013,-0.02
903965,-9.78,-0.029,2.2,-0.005,0.013,-0.02
904068,-9.771,-0.031,2.212,-0.005,0.012,-0.02
904171,-9.773,-0.038,2.21,-0.005,0.013,-0.02
904274,-9.771,-0.026,2.207,-0.005,0.012,-0.02
904377,-9.773,-0.038,2.207,-0.004,0.012,-0.02
904480,-9.773,-0.038,2.191,-0.005,0.012,-0.019
904583,-9.776,-0.041,2.224,-0.005,0.013,-0.02
904686,-9.771,-0.029,2.203,-0.004,0.013,-0.02
904789,-9.778,-0.022,2.2,-0.005,0.012,-0.02
904892,-9.778,-0.036,2.2,-0.005,0.012,-0.02
904995,-9.776,-0.038,2.195,-0.004,0.012,-0.02
905098,-9.776,-0.031,2.195,-0.004,0.012,-0.021
905201,-9.78,-0.043,2.215,-0.005,0.012,-0.02
905304,-9.771,-0.034,2.229,-0.005,0.012,-0.02
905407,-9.768,-0.024,2.207,-0.005,0.013,-0.019
905510,-9.778,-0.041,2.203,-0.005,0.012,-0.02
905613,-9.773,-0.029,2.188,-0.005,0.012,-0.02
905716,-9.78,-0.034,2.212,-0.005,0.011,-0.021
905819,-9.773,-0.029,2.2,-0.004,0.012,-0.02
905922,-9.79,-0.036,2.207,-0.005,0.012,-0.021
906025,-9.79,-0.043,2.2,-0.004,0.013,-0.02
906128,-9.768,-0.034,2.215,-0.005,0.011,-0.02
906231,-9.785,-0.038,2.203,-0.005,0.012,-0.02
906334,-9.768,-0.036,2.207,-0.005,0.012,-0.021
906437,-9.785,-0.034,2.203,-0.004,0.013,-0.019
906540,-9.783,-0.029,2.203,-0.005,0.012,-0.02
906643,-9.773,-0.031,2.195,-0.005,0.012,-0.019
906746,-9.792,-0.048,2.198,-0.005,0.013,-0.021
906849,-9.773,-0.043,2.21,-0.005,0.011,-0.02
906952,-9.783,-0.034,2.215,-0.004,0.013,-0.019
907055,-9.778,-0.031,2.21,-0.004,0.011,-0.021
907158,-9.776,-0.019,2.195,-0.005,0.013,-0.019
907261,-9.785,-0.041,2.207,-0.004,0.012,-0.02
907364,-9.773,-0.036,2.227,-0.005,0.012,-0.019
907467,-9.771,-0.034,2.21,-0.005,0.012,-0.02
907570,-9.783,-0.031,2.188,-0.005,0.012,-0.02
907673,-9.78,-0.036,2.207,-0.005,0.012,-0.02
907776,-9.78,-0.029,2.207,-0.005,0.012,-0.02
907879,-9.778,-0.036,2.198,-0.005,0.012,-0.02
907982,-9.78,-0.026,2.191,-0.005,0.013,-0.02
908085,-9.776,-0.034,2.2,-0.005,0.012,-0.02
908188,-9.773,-0.036,2.2,-0.005,0.012,-0.02
908291,-9.773,-0.029,2.203,-0.005,0.013,-0.021
908394,-9.771,-0.031,2.207,-0.005,0.012,-0.02
908497,-9.783,-0.038,2.205,-0.004,0.012,-0.02
908600,-9.778,-0.026,2.195,-0.005,0.012,-0.02
908703,-9.776,-0.031,2.217,-0.005,0.013,-0.021
908806,-9.785,-0.029,2.188,-0.005,0.012,-0.021
908909,-9.776,-0.026,2.195,-0.005,0.012,-0.02
909012,-9.783,-0.014,2.195,-0.005,0.012,-0.02
909115,-9.778,-0.038,2.207,-0.005,0.012,-0.02
909218,-9.783,-0.043,2.212,-0.004,0.012,-0.02
909321,-9.778,-0.036,2.184,-0.005,0.012,-0.02
909424,-9.773,-0.026,2.195,-0.005,0.013,-0.02
909527,-9.766,-0.034,2.195,-0.005,0.012,-0.02
909630,-9.78,-0.024,2.203,-0.005,0.013,-0.019
909733,-9.783,-0.031,2.186,-0.005,0.012,-0.02
909836,-9.776,-0.031,2.203,-0.005,0.012,-0.02
909939,-9.773,-0.034,2.195,-0.005,0.012,-0.02
910042,-9.778,-0.034,2.186,-0.005,0.012,-0.02
910145,-9.771,-0.038,2.207,-0.005,0.013,-0.02
910248,-9.776,-0.026,2.193,-0.005,0.012,-0.02
910351,-9.773,-0.031,2.2,-0.005,0.012,-0.02
910454,-9.773,-0.022,2.205,-0.005,0.012,-0.02
910557,-9.783,-0.026,2.203,-0.005,0.013,-0.02
910660,-9.773,-0.031,2.191,-0.004,0.012,-0.02
910763,-9.783,-0.036,2.193,-0.004,0.012,-0.02
910866,-9.776,-0.026,2.193,-0.005,0.013,-0.02
910969,-9.776,-0.034,2.2,-0.005,0.012,-0.02
911072,-9.778,-0.036,2.2,-0.005,0.013,-0.02
911175,-9.787,-0.034,2.207,-0.004,0.012,-0.02
911278,-9.783,-0.034,2.217,-0.005,0.012,-0.019
911381,-9.787,-0.043,2.203,-0.005,0.012,-0.019
911484,-9.773,-0.036,2.193,-0.005,0.013,-0.02
911587,-9.771,-0.034,2.191,-0.005,0.012,-0.02
911690,-9.79,-0.031,2.21,-0.005,0.013,-0.02
911793,-9.773,-0.031,2.207,-0.005,0.012,-0.02
911896,-9.78,-0.024,2.205,-0.005,0.013,-0.02
911999,-9.778,-0.029,2.198,-0.005,0.012,-0.02
912102,-9.778,-0.026,2.219,-0.005,0.012,-0.02
912205,-9.78,-0.036,2.198,-0.004,0.012,-0.021
912308,-9.783,-0.036,2.188,-0.004,0.012,-0.02
912411,-9.771,-0.031,2.21,-0.004,0.012,-0.02
912514,-9.778,-0.034,2.2,-0.004,0.013,-0.02
912617,-9.778,-0.031,2.215,-0.005,0.012,-0.02
912720,-9.778,-0.031,2.207,-0.004,0.012,-0.02
912823,-9.764,-0.024,2.2,-0.004,0.013,-0.021
912926,-9.776,-0.034,2.186,-0.005,0.012,-0.02
913029,-9.768,-0.036,2.186,-0.005,0.012,-0.02
913132,-9.776,-0.031,2.21,-0.005,0.012,-0.02
913235,-9.773,-0.038,2.198,-0.005,0.012,-0.02
913338,-9.78,-0.041,2.198,-0.004,0.013,-0.021
913441,-9.778,-0.034,2.188,-0.005,0.013,-0.02
913544,-9.778,-0.026,2.2,-0.005,0.013,-0.02
913647,-9.778,-0.024,2.198,-0.005,0.012,-0.02
913750,-9.79,-0.029,2.215,-0.005,0.012,-0.02
913853,-9.778,-0.029,2.205,-0.004,0.013,-0.02
913956,-9.771,-0.034,2.205,-0.005,0.012,-0.02
914059,-9.778,-0.026,2.207,-0.004,0.012,-0.02
914162,-9.776,-0.034,2.2,-0.005,0.012,-0.019
914265,-9.766,-0.022,2.198,-0.005,0.012,-0.019
914368,-9.778,-0.029,2.193,-0.005,0.012,-0.02
914471,-9.773,-0.029,2.191,-0.005,0.012,-0.02
914574,-9.778,-0.029,2.195,-0.005,0.012,-0.02
914677,-9.776,-0.038,2.193,-0.005,0.013,-0.02
914780,-9.778,-0.041,2.191,-0.005,0.012,-0.02
914883,-9.768,-0.041,2.203,-0.004,0.012,-0.021
914986,-9.776,-0.038,2.195,-0.005,0.013,-0.02
915089,-9.778,-0.036,2.188,-0.004,0.013,-0.02
915192,-9.773,-0.029,2.203,-0.005,0.012,-0.02
915295,-9.773,-0.034,2.2,-0.005,0.012,-0.02
915398,-9.776,-0.043,2.205,-0.004,0.012,-0.02
915501,-9.773,-0.031,2.207,-0.005,0.012,-0.02
915604,-9.773,-0.041,2.207,-0.005,0.012,-0.02
915707,-9.783,-0.024,2.203,-0.005,0.012,-0.02
915810,-9.778,-0.038,2.195,-0.005,0.012,-0.02
915913,-9.768,-0.029,2.193,-0.005,0.012,-0.02
916016,-9.768,-0.034,2.186,-0.005,0.013,-0.02
916119,-9.768,-0.041,2.212,-0.005,0.013,-0.02
916222,-9.773,-0.029,2.205,-0.005,0.012,-0.02
916325,-9.776,-0.031,2.195,-0.005,0.013,-0.019
916428,-9.778,-0.022,2.205,-0.005,0.012,-0.02
916531,-9.778,-0.034,2.176,-0.005,0.012,-0.02
916634,-9.771,-0.029,2.219,-0.005,0.012,-0.02
916737,-9.773,-0.031,2.21,-0.005,0.012,-0.02
916840,-9.776,-0.029,2.2,-0.005,0.012,-0.02
916943,-9.783,-0.031,2.186,-0.005,0.013,-0.02
917046,-9.771,-0.036,2.198,-0.005,0.012,-0.02
917149,-9.771,-0.038,2.198,-0.005,0.012,-0.02
917252,-9.766,-0.041,2.188,-0.005,0.012,-0.02
917355,-9.773,-0.034,2.198,-0.005,0.012,-0.02
917458,-9.776,-0.031,2.203,-0.005,0.012,-0.02
917561,-9.771,-0.034,2.195,-0.005,0.013,-0.02
917664,-9.776,-0.036,2.193,-0.005,0.013,-0.02
917767,-9.776,-0.029,2.195,-0.005,0.012,-0.019
917870,-9.768,-0.029,2.191,-0.005,0.012,-0.02
917973,-9.778,-0.036,2.21,-0.005,0.013,-0.019
918076,-9.778,-0.036,2.205,-0.005,0.012,-0.02
918179,-9.768,-0.041,2.219,-0.004,0.012,-0.021
918282,-9.776,-0.031,2.212,-0.005,0.012,-0.02
918385,-9.771,-0.038,2.2,-0.005,0.012,-0.02
918488,-9.776,-0.036,2.205,-0.004,0.013,-0.02
918591,-9.768,-0.036,2.198,-0.005,0.012,-0.02
918694,-9.78,-0.041,2.203,-0.004,0.013,-0.02
918797,-9.773,-0.034,2.203,-0.005,0.013,-0.02
918900,-9.783,-0.034,2.2,-0.005,0.012,-0.02
919003,-9.771,-0.034,2.2,-0.004,0.013,-0.02
919106,-9.776,-0.029,2.193,-0.004,0.012,-0.02
919209,-9.776,-0.036,2.203,-0.005,0.012,-0.02
919312,-9.783,-0.029,2.219,-0.005,0.012,-0.02
919415,-9.778,-0.031,2.198,-0.005,0.012,-0.02
919518,-9.785,-0.029,2.203,-0.004,0.012,-0.02
919621,-9.78,-0.029,2.198,-0.005,0.013,-0.02
919724,-9.776,-0.026,2.188,-0.005,0.012,-0.02
919827,-9.78,-0.034,2.2,-0.005,0.012,-0.02
919930,-9.764,-0.024,2.203,-0.004,0.013,-0.019
920033,-9.773,-0.029,2.2,-0.004,0.012,-0.02
920136,-9.78,-0.026,2.205,-0.005,0.012,-0.02
920239,-9.785,-0.034,2.205,-0.005,0.013,-0.02
920342,-9.778,-0.034,2.191,-0.005,0.013,-0.02
920445,-9.783,-0.031,2.198,-0.005,0.012,-0.02
920548,-9.778,-0.019,2.219,-0.005,0.012,-0.02
920651,-9.78,-0.034,2.203,-0.005,0.012,-0.02
920754,-9.778,-0.026,2.212,-0.005,0.013,-0.02
920857,-9.768,-0.038,2.205,-0.005,0.012,-0.02
920960,-9.776,-0.041,2.205,-0.005,0.012,-0.02
921063,-9.771,-0.034,2.193,-0.005,0.012,-0.02
921166,-9.771,-0.031,2.215,-0.005,0.012,-0.02
921269,-9.783,-0.034,2.207,-0.005,0.012,-0.02
921372,-9.78,-0.031,2.203,-0.005,0.012,-0.02
921475,-9.776,-0.036,2.188,-0.005,0.013,-0.02
921578,-9.768,-0.024,2.198,-0.004,0.012,-0.02
921681,-9.773,-0.038,2.193,-0.005,0.012,-0.02
921784,-9.78,-0.026,2.193,-0.005,0.012,-0.02
921887,-9.776,-0.029,2.181,-0.005,0.013,-0.02
921990,-9.773,-0.029,2.205,-0.005,0.013,-0.02
922093,-9.776,-0.029,2.198,-0.004,0.013,-0.02
922196,-9.778,-0.029,2.2,-0.005,0.012,-0.02
922299,-9.776,-0.031,2.188,-0.005,0.012,-0.02
922402,-9.776,-0.029,2.198,-0.005,0.013,-0.02
922505,-9.771,-0.034,2.2,-0.005,0.012,-0.019
922608,-9.778,-0.029,2.203,-0.005,0.013,-0.02
922711,-9.783,-0.041,2.195,-0.005,0.012,-0.02
922814,-9.778,-0.041,2.212,-0.005,0.013,-0.02
922917,-9.773,-0.043,2.195,-0.005,0.012,-0.02
923020,-9.776,-0.031,2.198,-0.005,0.012,-0.02
923123,-9.78,-0.029,2.203,-0.005,0.013,-0.02
923226,-9.776,-0.031,2.205,-0.004,0.013,-0.019
923329,-9.783,-0.034,2.215,-0.004,0.013,-0.02
923432,-9.778,-0.034,2.205,-0.004,0.013,-0.02
923535,-9.783,-0.031,2.195,-0.005,0.012,-0.019
923638,-9.771,-0.034,2.195,-0.005,0.012,-0.02
923741,-9.766,-0.029,2.2,-0.005,0.012,-0.02
923844,-9.773,-0.034,2.188,-0.004,0.012,-0.02
923947,-9.783,-0.031,2.21,-0.005,0.012,-0.02
924050,-9.776,-0.034,2.195,-0.005,0.012,-0.02
924153,-9.783,-0.038,2.181,-0.005,0.013,-0.019
924256,-9.778,-0.036,2.21,-0.005,0.013,-0.02
924359,-9.778,-0.029,2.195,-0.005,0.013,-0.019
924462,-9.776,-0.036,2.198,-0.005,0.013,-0.02
924565,-9.78,-0.034,2.205,-0.005,0.013,-0.02
924668,-9.78,-0.031,2.203,-0.005,0.012,-0.02
924771,-9.771,-0.031,2.203,-0.005,0.012,-0.02
924874,-9.78,-0.034,2.179,-0.005,0.012,-0.02
924977,-9.778,-0.041,2.198,-0.005,0.012,-0.02
925080,-9.768,-0.022,2.205,-0.005,0.012,-0.02
925183,-9.773,-0.031,2.193,-0.005,0.012,-0.02
925286,-9.78,-0.029,2.203,-0.005,0.012,-0.02
925389,-9.768,-0.034,2.205,-0.005,0.012,-0.02
925492,-9.768,-0.038,2.215,-0.005,0.012,-0.02
925595,-9.768,-0.038,2.21,-0.005,0.012,-0.02
925698,-9.783,-0.034,2.21,-0.005,0.013,-0.02
925801,-9.778,-0.022,2.186,-0.005,0.013,-0.02
925904,-9.78,-0.031,2.21,-0.004,0.012,-0.02
926007,-9.773,-0.038,2.217,-0.005,0.012,-0.02
926110,-9.776,-0.031,2.198,-0.005,0.012,-0.019
926213,-9.776,-0.038,2.191,-0.005,0.012,-0.019
926316,-9.783,-0.026,2.195,-0.005,0.013,-0.02
926419,-9.78,-0.034,2.21,-0.004,0.012,-0.02
926522,-9.771,-0.031,2.215,-0.005,0.013,-0.02
926625,-9.776,-0.029,2.205,-0.005,0.012,-0.02
926728,-9.771,-0.029,2.198,-0.005,0.012,-0.02
926831,-9.778,-0.034,2.205,-0.004,0.012,-0.02
926934,-9.776,-0.024,2.191,-0.005,0.012,-0.02
927037,-9.773,-0.029,2.21,-0.004,0.012,-0.019
927140,-9.768,-0.034,2.212,-0.005,0.013,-0.02
927243,-9.773,-0.034,2.198,-0.005,0.012,-0.02
927346,-9.776,-0.024,2.21,-0.005,0.013,-0.02
927449,-9.771,-0.034,2.205,-0.005,0.012,-0.02
927552,-9.783,-0.024,2.215,-0.005,0.012,-0.02
927655,-9.766,-0.031,2.188,-0.005,0.012,-0.02
927758,-9.771,-0.026,2.193,-0.005,0.012,-0.02
927861,-9.783,-0.031,2.198,-0.004,0.012,-0.02
927964,-9.768,-0.036,2.193,-0.005,0.012,-0.019
928067,-9.78,-0.036,2.205,-0.005,0.013,-0.02
928170,-9.771,-0.038,2.205,-0.005,0.012,-0.02
928273,-9.776,-0.024,2.195,-0.004,0.013,-0.02
928376,-9.778,-0.031,2.198,-0.005,0.013,-0.02
928479,-9.783,-0.024,2.203,-0.004,0.012,-0.02
928582,-9.771,-0.038,2.179,-0.005,0.012,-0.02
928685,-9.785,-0.034,2.195,-0.005,0.013,-0.02
928788,-9.776,-0.036,2.198,-0.005,0.013,-0.02
928891,-9.78,-0.038,2.198,-0.005,0.013,-0.02
928994,-9.764,-0.031,2.207,-0.005,0.012,-0.02
929097,-9.768,-0.026,2.203,-0.005,0.012,-0.021
929200,-9.773,-0.038,2.195,-0.005,0.012,-0.02
929303,-9.776,-0.034,2.203,-0.005,0.012,-0.02
929406,-9.773,-0.034,2.2,-0.005,0.012,-0.02
929509,-9.785,-0.036,2.195,-0.005,0.012,-0.019
929612,-9.778,-0.029,2.203,-0.005,0.012,-0.021
929715,-9.78,-0.038,2.2,-0.005,0.012,-0.021
929818,-9.79,-0.034,2.203,-0.005,0.013,-0.02
929921,-9.773,-0.031,2.198,-0.005,0.013,-0.02
930024,-9.787,-0.036,2.212,-0.005,0.012,-0.02
930127,-9.78,-0.036,2.2,-0.005,0.013,-0.019
930230,-9.771,-0.026,2.21,-0.005,0.012,-0.02
930333,-9.785,-0.036,2.205,-0.005,0.013,-0.021
930436,-9.773,-0.029,2.203,-0.004,0.012,-0.02
930539,-9.783,-0.026,2.2,-0.005,0.012,-0.02
930642,-9.776,-0.024,2.219,-0.005,0.012,-0.02
930745,-9.773,-0.043,2.198,-0.005,0.012,-0.02
930848,-9.776,-0.031,2.195,-0.005,0.013,-0.02
930951,-9.768,-0.029,2.203,-0.005,0.011,-0.02
931054,-9.771,-0.031,2.195,-0.005,0.012,-0.02
931157,-9.773,-0.036,2.203,-0.005,0.012,-0.019
931260,-9.776,-0.038,2.195,-0.005,0.012,-0.02
931363,-9.778,-0.045,2.186,-0.005,0.012,-0.02
931466,-9.764,-0.034,2.186,-0.005,0.012,-0.019
931569,-9.79,-0.034,2.198,-0.005,0.012,-0.02
931672,-9.771,-0.026,2.207,-0.005,0.012,-0.02
931775,-9.766,-0.022,2.186,-0.005,0.012,-0.02
931878,-9.776,-0.036,2.2,-0.005,0.012,-0.02
931981,-9.771,-0.034,2.2,-0.005,0.012,-0.019
932084,-9.785,-0.031,2.21,-0.005,0.012,-0.02
932187,-9.785,-0.031,2.198,-0.005,0.012,-0.02
932290,-9.773,-0.038,2.2,-0.005,0.012,-0.02
932393,-9.78,-0.036,2.188,-0.005,0.012,-0.02
932496,-9.771,-0.026,2.212,-0.005,0.012,-0.02
932599,-9.78,-0.041,2.203,-0.004,0.013,-0.02
932702,-9.776,-0.043,2.205,-0.005,0.013,-0.02
932805,-9.783,-0.038,2.212,-0.005,0.012,-0.02
932908,-9.785,-0.024,2.2,-0.005,0.013,-0.019
933011,-9.773,-0.045,2.188,-0.005,0.012,-0.02
933114,-9.773,-0.041,2.2,-0.005,0.012,-0.02
933217,-9.773,-0.041,2.207,-0.005,0.013,-0.019
933320,-9.766,-0.024,2.179,-0.005,0.012,-0.02
933423,-9.785,-0.036,2.203,-0.004,0.013,-0.02
933526,-9.756,-0.014,2.179,-0.005,0.012,-0.021
933629,-9.799,-0.036,2.212,-0.004,0.013,-0.02
933732,-9.761,-0.031,2.179,-0.005,0.012,-0.02
933835,-9.776,-0.031,2.205,-0.005,0.012,-0.02
933938,-9.771,-0.034,2.205,-0.005,0.011,-0.02
934041,-9.783,-0.045,2.198,-0.005,0.012,-0.02
934144,-9.773,-0.031,2.219,-0.005,0.012,-0.02
934247,-9.771,-0.024,2.203,-0.005,0.013,-0.02
934350,-9.787,-0.029,2.212,-0.005,0.012,-0.02
934453,-9.773,-0.031,2.193,-0.005,0.013,-0.02
934556,-9.787,-0.036,2.2,-0.005,0.012,-0.021
934659,-9.783,-0.019,2.2,-0.005,0.013,-0.02
934762,-9.785,-0.036,2.2,-0.005,0.012,-0.02
934865,-9.768,-0.026,2.198,-0.005,0.012,-0.02
934968,-9.766,-0.036,2.195,-0.005,0.012,-0.02
935071,-9.768,-0.031,2.203,-0.005,0.012,-0.02
935174,-9.773,-0.026,2.198,-0.005,0.012,-0.02
935277,-9.78,-0.034,2.219,-0.005,0.013,-0.021
935380,-9.778,-0.031,2.184,-0.005,0.013,-0.02
935483,-9.79,-0.034,2.21,-0.005,0.012,-0.02
935586,-9.778,-0.026,2.212,-0.005,0.012,-0.019
935689,-9.776,-0.034,2.203,-0.005,0.013,-0.021
935792,-9.78,-0.038,2.2,-0.005,0.012,-0.02
935895,-9.773,-0.041,2.203,-0.005,0.012,-0.02
935998,-9.78,-0.043,2.21,-0.005,0.012,-0.02
936101,-9.771,-0.036,2.2,-0.005,0.012,-0.02
936204,-9.78,-0.034,2.217,-0.004,0.012,-0.02
936307,-9.768,-0.029,2.193,-0.005,0.013,-0.02
