time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
23624,2.205,-0.204,-9.201,-0.004,0.013,-0.019
23727,2.217,-0.199,-9.201,-0.003,0.013,-0.019
23830,2.205,-0.196,-9.189,-0.004,0.013,-0.019
23933,2.212,-0.189,-9.206,-0.003,0.013,-0.019
24036,2.2,-0.18,-9.196,-0.004,0.013,-0.019
24139,2.2,-0.196,-9.199,-0.004,0.013,-0.019
24242,2.205,-0.196,-9.196,-0.003,0.013,-0.02
24345,2.215,-0.201,-9.182,-0.004,0.013,-0.019
24448,2.207,-0.196,-9.199,-0.004,0.013,-0.019
24551,2.207,-0.194,-9.21,-0.004,0.013,-0.019
24654,2.212,-0.201,-9.191,-0.004,0.013,-0.02
24757,2.193,-0.192,-9.194,-0.004,0.013,-0.019
24860,2.2,-0.201,-9.194,-0.004,0.013,-0.02
24963,2.207,-0.196,-9.203,-0.004,0.013,-0.019
25066,2.203,-0.201,-9.199,-0.004,0.013,-0.019
25169,2.205,-0.196,-9.199,-0.003,0.014,-0.019
25272,2.21,-0.204,-9.191,-0.004,0.013,-0.019
25375,2.212,-0.194,-9.175,-0.003,0.013,-0.019
25478,2.212,-0.196,-9.199,-0.004,0.013,-0.019
25581,2.205,-0.187,-9.194,-0.004,0.013,-0.02
25684,2.21,-0.196,-9.201,-0.004,0.013,-0.02
25787,2.21,-0.192,-9.203,-0.004,0.013,-0.019
25890,2.2,-0.194,-9.206,-0.004,0.013,-0.019
25993,2.21,-0.192,-9.206,-0.004,0.013,-0.019
26096,2.21,-0.189,-9.191,-0.004,0.013,-0.019
26199,2.205,-0.189,-9.199,-0.004,0.013,-0.019
26302,2.21,-0.192,-9.208,-0.004,0.013,-0.019
26405,2.2,-0.189,-9.203,-0.004,0.013,-0.019
26508,2.21,-0.201,-9.199,-0.004,0.014,-0.019
26611,2.21,-0.194,-9.194,-0.004,0.013,-0.019
26714,2.2,-0.192,-9.206,-0.005,0.013,-0.019
26817,2.21,-0.196,-9.206,-0.004,0.013,-0.019
26920,2.207,-0.196,-9.194,-0.003,0.013,-0.019
27023,2.219,-0.201,-9.191,-0.004,0.013,-0.019
27126,2.212,-0.196,-9.196,-0.004,0.013,-0.019
27229,2.207,-0.184,-9.199,-0.004,0.013,-0.019
27332,2.205,-0.199,-9.196,-0.004,0.013,-0.019
27435,2.203,-0.196,-9.196,-0.004,0.013,-0.019
27538,2.21,-0.194,-9.203,-0.004,0.013,-0.019
27641,2.212,-0.196,-9.199,-0.003,0.013,-0.019
27744,2.207,-0.199,-9.213,-0.003,0.013,-0.019
27847,2.21,-0.204,-9.206,-0.003,0.013,-0.019
27950,2.217,-0.196,-9.187,-0.004,0.013,-0.019
28053,2.212,-0.201,-9.21,-0.003,0.013,-0.019
28156,2.207,-0.184,-9.21,-0.004,0.013,-0.019
28259,2.21,-0.184,-9.196,-0.004,0.013,-0.019
28362,2.207,-0.189,-9.167,-0.004,0.013,-0.019
28465,2.215,-0.196,-9.187,-0.004,0.013,-0.019
28568,2.212,-0.199,-9.189,-0.004,0.013,-0.019
28671,2.205,-0.192,-9.191,-0.004,0.013,-0.019
28774,2.222,-0.196,-9.208,-0.004,0.013,-0.02
28877,2.215,-0.204,-9.196,-0.004,0.013,-0.019
28980,2.219,-0.201,-9.213,-0.004,0.013,-0.019
29083,2.21,-0.196,-9.199,-0.003,0.013,-0.019
29186,2.205,-0.189,-9.199,-0.004,0.013,-0.019
29289,2.222,-0.189,-9.208,-0.004,0.013,-0.019
29392,2.21,-0.204,-9.208,-0.004,0.013,-0.019
29495,2.21,-0.184,-9.206,-0.004,0.013,-0.019
29598,2.195,-0.196,-9.208,-0.004,0.013,-0.019
29701,2.205,-0.196,-9.201,-0.004,0.013,-0.019
29804,2.2,-0.206,-9.199,-0.004,0.013,-0.019
29907,2.205,-0.196,-9.206,-0.003,0.012,-0.019
30010,2.21,-0.194,-9.194,-0.003,0.013,-0.019
30113,2.212,-0.194,-9.187,-0.004,0.013,-0.019
30216,2.21,-0.192,-9.208,-0.005,0.013,-0.019
30319,2.205,-0.194,-9.206,-0.003,0.013,-0.019
30422,2.207,-0.199,-9.189,-0.004,0.013,-0.019
30525,2.205,-0.187,-9.206,-0.004,0.013,-0.019
30628,2.205,-0.192,-9.189,-0.004,0.013,-0.02
30731,2.21,-0.196,-9.187,-0.004,0.013,-0.019
30834,2.212,-0.196,-9.194,-0.004,0.013,-0.019
30937,2.203,-0.189,-9.189,-0.005,0.013,-0.019
31040,2.207,-0.201,-9.191,-0.003,0.013,-0.02
31143,2.212,-0.196,-9.199,-0.004,0.013,-0.019
31246,2.207,-0.199,-9.196,-0.004,0.013,-0.019
31349,2.205,-0.204,-9.179,-0.004,0.013,-0.019
31452,2.207,-0.194,-9.196,-0.004,0.014,-0.019
31555,2.21,-0.192,-9.196,-0.003,0.013,-0.019
31658,2.21,-0.204,-9.22,-0.004,0.013,-0.02
31761,2.205,-0.194,-9.206,-0.003,0.013,-0.02
31864,2.203,-0.199,-9.196,-0.004,0.013,-0.019
