time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
28981,-1.135,-1.472,-9.328,-0.009,0.009,-0.023
29084,-1.144,-1.472,-9.33,-0.009,0.009,-0.023
29187,-1.14,-1.477,-9.354,-0.009,0.009,-0.023
29290,-1.128,-1.475,-9.33,-0.009,0.009,-0.023
29393,-1.132,-1.477,-9.333,-0.009,0.009,-0.023
29496,-1.142,-1.47,-9.347,-0.009,0.009,-0.023
29599,-1.135,-1.482,-9.345,-0.009,0.009,-0.023
29702,-1.13,-1.47,-9.34,-0.009,0.009,-0.023
29805,-1.132,-1.475,-9.34,-0.009,0.009,-0.023
29908,-1.149,-1.48,-9.347,-0.009,0.009,-0.024
30011,-1.132,-1.482,-9.347,-0.009,0.009,-0.023
30114,-1.135,-1.477,-9.333,-0.009,0.009,-0.023
30217,-1.135,-1.48,-9.342,-0.009,0.009,-0.023
30320,-1.135,-1.472,-9.325,-0.009,0.009,-0.023
30423,-1.132,-1.47,-9.325,-0.009,0.009,-0.023
30526,-1.144,-1.477,-9.325,-0.009,0.009,-0.023
30629,-1.137,-1.48,-9.333,-0.009,0.009,-0.023
30732,-1.132,-1.489,-9.335,-0.009,0.009,-0.023
30835,-1.142,-1.477,-9.342,-0.009,0.009,-0.023
30938,-1.137,-1.475,-9.325,-0.009,0.009,-0.023
31041,-1.137,-1.48,-9.323,-0.009,0.009,-0.023
31144,-1.14,-1.48,-9.316,-0.009,0.009,-0.023
31247,-1.137,-1.489,-9.34,-0.009,0.009,-0.023
31350,-1.14,-1.482,-9.328,-0.009,0.009,-0.023
31453,-1.135,-1.475,-9.347,-0.009,0.009,-0.024
31556,-1.14,-1.477,-9.328,-0.009,0.009,-0.023
31659,-1.135,-1.477,-9.325,-0.009,0.009,-0.023
31762,-1.13,-1.484,-9.34,-0.009,0.009,-0.023
31865,-1.13,-1.477,-9.345,-0.009,0.009,-0.023
31968,-1.13,-1.475,-9.345,-0.009,0.009,-0.023
32071,-1.13,-1.472,-9.318,-0.009,0.01,-0.023
32174,-1.123,-1.48,-9.335,-0.009,0.009,-0.023
32277,-1.14,-1.484,-9.34,-0.009,0.009,-0.023
32380,-1.135,-1.477,-9.342,-0.009,0.009,-0.023
32483,-1.135,-1.487,-9.333,-0.009,0.009,-0.023
32586,-1.137,-1.48,-9.33,-0.009,0.009,-0.023
32689,-1.144,-1.48,-9.34,-0.009,0.009,-0.023
32792,-1.135,-1.48,-9.335,-0.009,0.009,-0.023
32895,-1.13,-1.468,-9.33,-0.009,0.009,-0.023
32998,-1.14,-1.48,-9.352,-0.009,0.009,-0.023
33101,-1.137,-1.475,-9.325,-0.009,0.009,-0.023
33204,-1.132,-1.475,-9.325,-0.009,0.009,-0.023
33307,-1.132,-1.475,-9.342,-0.009,0.009,-0.023
33410,-1.142,-1.477,-9.345,-0.009,0.009,-0.023
33513,-1.14,-1.477,-9.335,-0.009,0.009,-0.023
33616,-1.135,-1.477,-9.34,-0.009,0.009,-0.024
33719,-1.13,-1.475,-9.333,-0.009,0.009,-0.023
33822,-1.125,-1.472,-9.347,-0.009,0.009,-0.023
33925,-1.142,-1.482,-9.318,-0.009,0.009,-0.023
34028,-1.125,-1.47,-9.345,-0.009,0.009,-0.023
34131,-1.137,-1.48,-9.337,-0.009,0.009,-0.023
34234,-1.137,-1.475,-9.335,-0.009,0.009,-0.023
34337,-1.135,-1.48,-9.347,-0.009,0.009,-0.023
34440,-1.135,-1.482,-9.337,-0.009,0.008,-0.023
34543,-1.14,-1.48,-9.318,-0.009,0.009,-0.023
34646,-1.128,-1.47,-9.347,-0.009,0.009,-0.023
34749,-1.132,-1.475,-9.337,-0.009,0.009,-0.023
34852,-1.137,-1.482,-9.328,-0.009,0.009,-0.023
34955,-1.135,-1.482,-9.345,-0.009,0.009,-0.024
35058,-1.137,-1.482,-9.325,-0.009,0.009,-0.023
35161,-1.13,-1.48,-9.342,-0.009,0.009,-0.023
35264,-1.137,-1.48,-9.337,-0.009,0.009,-0.023
35367,-1.142,-1.482,-9.342,-0.009,0.009,-0.023
35470,-1.128,-1.465,-9.354,-0.009,0.009,-0.023
35573,-1.137,-1.482,-9.337,-0.009,0.009,-0.023
35676,-1.144,-1.475,-9.34,-0.009,0.009,-0.023
35779,-1.132,-1.48,-9.34,-0.009,0.009,-0.023
35882,-1.137,-1.475,-9.333,-0.009,0.009,-0.023
35985,-1.142,-1.48,-9.333,-0.009,0.009,-0.023
36088,-1.137,-1.48,-9.33,-0.009,0.009,-0.023
36191,-1.13,-1.482,-9.333,-0.009,0.009,-0.023
