time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
42371,9.661,-0.136,1.35,-0.008,0.007,0.012
42474,9.656,-0.134,1.324,-0.007,0.007,0.011
42577,9.653,-0.139,1.331,-0.008,0.007,0.012
42680,9.653,-0.139,1.317,-0.007,0.008,0.012
42783,9.656,-0.146,1.324,-0.007,0.007,0.011
42886,9.663,-0.146,1.336,-0.008,0.007,0.012
42989,9.651,-0.141,1.343,-0.007,0.007,0.011
43092,9.653,-0.141,1.336,-0.007,0.008,0.012
43195,9.661,-0.139,1.317,-0.007,0.007,0.011
43298,9.651,-0.141,1.343,-0.007,0.007,0.012
43401,9.653,-0.148,1.334,-0.007,0.007,0.012
43504,9.656,-0.141,1.338,-0.008,0.007,0.012
43607,9.653,-0.139,1.353,-0.007,0.008,0.011
43710,9.658,-0.136,1.35,-0.007,0.007,0.011
43813,9.656,-0.136,1.329,-0.008,0.007,0.011
43916,9.663,-0.136,1.334,-0.007,0.008,0.011
44019,9.656,-0.141,1.334,-0.008,0.007,0.012
44122,9.653,-0.136,1.331,-0.007,0.007,0.011
44225,9.663,-0.134,1.348,-0.007,0.007,0.011
44328,9.653,-0.134,1.334,-0.008,0.007,0.012
44431,9.656,-0.141,1.343,-0.008,0.007,0.011
44534,9.661,-0.141,1.348,-0.007,0.007,0.013
44637,9.656,-0.139,1.341,-0.007,0.007,0.012
44740,9.651,-0.139,1.343,-0.007,0.007,0.012
44843,9.658,-0.148,1.348,-0.008,0.007,0.012
44946,9.658,-0.144,1.338,-0.007,0.007,0.011
45049,9.658,-0.132,1.336,-0.007,0.007,0.011
45152,9.649,-0.148,1.326,-0.008,0.007,0.011
45255,9.656,-0.139,1.331,-0.007,0.007,0.011
45358,9.656,-0.144,1.348,-0.007,0.008,0.011
45461,9.658,-0.136,1.346,-0.007,0.007,0.011
45564,9.658,-0.141,1.334,-0.007,0.008,0.011
45667,9.665,-0.146,1.343,-0.008,0.007,0.012
45770,9.668,-0.141,1.343,-0.007,0.008,0.011
45873,9.661,-0.139,1.338,-0.007,0.007,0.011
45976,9.661,-0.153,1.343,-0.007,0.008,0.012
