time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
595378,1.389,-0.306,-9.383,-0.006,0.012,-0.019
595481,1.386,-0.299,-9.369,-0.007,0.012,-0.02
595584,1.389,-0.306,-9.366,-0.007,0.012,-0.019
595687,1.396,-0.299,-9.39,-0.006,0.012,-0.02
595790,1.391,-0.302,-9.376,-0.006,0.013,-0.02
595893,1.396,-0.304,-9.392,-0.007,0.013,-0.02
595996,1.398,-0.299,-9.376,-0.007,0.012,-0.02
596099,1.398,-0.292,-9.378,-0.006,0.012,-0.02
596202,1.393,-0.302,-9.388,-0.006,0.013,-0.02
596305,1.384,-0.302,-9.39,-0.006,0.012,-0.02
596408,1.386,-0.299,-9.388,-0.006,0.013,-0.02
596511,1.393,-0.304,-9.385,-0.006,0.013,-0.02
596614,1.393,-0.302,-9.371,-0.007,0.012,-0.02
596717,1.381,-0.297,-9.373,-0.006,0.012,-0.02
596820,1.396,-0.304,-9.388,-0.006,0.012,-0.02
596923,1.389,-0.302,-9.388,-0.006,0.012,-0.02
597026,1.381,-0.297,-9.395,-0.007,0.012,-0.019
597129,1.408,-0.294,-9.373,-0.007,0.012,-0.02
597232,1.396,-0.294,-9.376,-0.007,0.012,-0.02
597335,1.396,-0.292,-9.39,-0.007,0.012,-0.02
597438,1.393,-0.299,-9.369,-0.006,0.012,-0.019
597541,1.389,-0.294,-9.38,-0.006,0.013,-0.019
597644,1.389,-0.299,-9.385,-0.006,0.012,-0.02
597747,1.389,-0.29,-9.373,-0.006,0.013,-0.02
597850,1.398,-0.294,-9.378,-0.006,0.012,-0.02
597953,1.389,-0.299,-9.395,-0.007,0.012,-0.02
598056,1.381,-0.302,-9.373,-0.007,0.012,-0.02
598159,1.391,-0.292,-9.378,-0.006,0.013,-0.02
598262,1.398,-0.294,-9.378,-0.007,0.013,-0.02
598365,1.401,-0.299,-9.376,-0.006,0.013,-0.02
598468,1.384,-0.306,-9.371,-0.007,0.013,-0.02
598571,1.393,-0.299,-9.385,-0.006,0.013,-0.02
598674,1.396,-0.306,-9.385,-0.007,0.012,-0.019
598777,1.393,-0.299,-9.385,-0.006,0.013,-0.019
598880,1.393,-0.299,-9.378,-0.007,0.012,-0.02
598983,1.393,-0.306,-9.378,-0.007,0.013,-0.02
599086,1.405,-0.299,-9.378,-0.007,0.012,-0.02
599189,1.398,-0.294,-9.376,-0.006,0.012,-0.019
599292,1.393,-0.287,-9.369,-0.006,0.012,-0.02
599395,1.401,-0.287,-9.38,-0.007,0.012,-0.019
599498,1.398,-0.299,-9.376,-0.007,0.013,-0.02
599601,1.391,-0.304,-9.378,-0.007,0.012,-0.02
599704,1.393,-0.302,-9.378,-0.006,0.013,-0.02
599807,1.401,-0.302,-9.378,-0.006,0.012,-0.02
599910,1.393,-0.311,-9.383,-0.007,0.013,-0.02
600013,1.398,-0.304,-9.376,-0.006,0.012,-0.019
600116,1.401,-0.294,-9.383,-0.006,0.013,-0.02
600219,1.391,-0.299,-9.378,-0.006,0.012,-0.019
600322,1.401,-0.304,-9.373,-0.006,0.012,-0.02
600425,1.405,-0.294,-9.383,-0.006,0.012,-0.02
600528,1.384,-0.304,-9.385,-0.006,0.012,-0.02
600631,1.391,-0.299,-9.373,-0.007,0.012,-0.02
600734,1.396,-0.299,-9.388,-0.006,0.012,-0.02
600837,1.396,-0.299,-9.38,-0.006,0.012,-0.019
600940,1.386,-0.297,-9.366,-0.006,0.012,-0.02
601043,1.386,-0.304,-9.376,-0.007,0.012,-0.02
601146,1.389,-0.318,-9.385,-0.006,0.012,-0.02
601249,1.393,-0.294,-9.378,-0.007,0.012,-0.02
601352,1.401,-0.299,-9.39,-0.007,0.013,-0.021
601455,1.398,-0.29,-9.385,-0.006,0.012,-0.021
601558,1.396,-0.297,-9.383,-0.006,0.012,-0.021
601661,1.391,-0.294,-9.378,-0.007,0.012,-0.02
601764,1.396,-0.302,-9.383,-0.007,0.013,-0.019
601867,1.401,-0.299,-9.378,-0.006,0.012,-0.019
601970,1.393,-0.302,-9.39,-0.006,0.012,-0.02
602073,1.384,-0.294,-9.376,-0.006,0.012,-0.02
602176,1.389,-0.299,-9.385,-0.006,0.012,-0.019
602279,1.384,-0.297,-9.369,-0.007,0.012,-0.02
602382,1.391,-0.302,-9.383,-0.006,0.012,-0.02
602485,1.389,-0.292,-9.369,-0.006,0.012,-0.02
602588,1.386,-0.297,-9.366,-0.007,0.012,-0.02
602691,1.391,-0.302,-9.378,-0.006,0.013,-0.02
602794,1.393,-0.299,-9.371,-0.006,0.012,-0.02
602897,1.393,-0.294,-9.385,-0.007,0.013,-0.02
603000,1.401,-0.294,-9.402,-0.006,0.012,-0.02
603103,1.398,-0.311,-9.376,-0.007,0.012,-0.02
603206,1.393,-0.299,-9.371,-0.007,0.013,-0.02
603309,1.389,-0.302,-9.38,-0.006,0.012,-0.019
603412,1.391,-0.297,-9.38,-0.006,0.012,-0.02
603515,1.393,-0.294,-9.385,-0.007,0.012,-0.02
603618,1.386,-0.306,-9.385,-0.006,0.012,-0.02
603721,1.384,-0.297,-9.383,-0.006,0.013,-0.02
603824,1.393,-0.292,-9.378,-0.006,0.013,-0.02
603927,1.393,-0.292,-9.383,-0.006,0.013,-0.02
604030,1.391,-0.299,-9.378,-0.006,0.012,-0.02
604133,1.401,-0.302,-9.364,-0.006,0.013,-0.02
604236,1.381,-0.304,-9.369,-0.007,0.012,-0.02
604339,1.389,-0.302,-9.38,-0.007,0.013,-0.02
604442,1.396,-0.294,-9.371,-0.006,0.012,-0.02
604545,1.389,-0.292,-9.378,-0.007,0.012,-0.019
604648,1.393,-0.302,-9.38,-0.006,0.013,-0.02
604751,1.401,-0.297,-9.378,-0.007,0.012,-0.02
604854,1.391,-0.302,-9.361,-0.006,0.013,-0.02
604957,1.386,-0.299,-9.39,-0.006,0.012,-0.02
605060,1.393,-0.299,-9.38,-0.007,0.013,-0.02
605163,1.396,-0.311,-9.369,-0.007,0.013,-0.02
605266,1.398,-0.311,-9.376,-0.007,0.012,-0.02
605369,1.384,-0.297,-9.392,-0.006,0.013,-0.02
605472,1.401,-0.294,-9.376,-0.007,0.012,-0.02
605575,1.389,-0.292,-9.378,-0.006,0.013,-0.02
605678,1.393,-0.306,-9.39,-0.007,0.012,-0.019
605781,1.393,-0.299,-9.385,-0.006,0.012,-0.019
605884,1.389,-0.294,-9.376,-0.006,0.012,-0.019
605987,1.391,-0.297,-9.38,-0.006,0.012,-0.02
606090,1.403,-0.294,-9.383,-0.006,0.012,-0.02
606193,1.403,-0.306,-9.366,-0.007,0.012,-0.02
606296,1.396,-0.302,-9.378,-0.007,0.012,-0.019
606399,1.391,-0.302,-9.385,-0.007,0.013,-0.02
606502,1.405,-0.302,-9.39,-0.006,0.012,-0.02
606605,1.398,-0.309,-9.385,-0.006,0.012,-0.02
606708,1.398,-0.294,-9.373,-0.006,0.013,-0.02
606811,1.386,-0.287,-9.371,-0.006,0.013,-0.02
606914,1.401,-0.297,-9.39,-0.007,0.013,-0.02
607017,1.393,-0.306,-9.39,-0.007,0.013,-0.02
607120,1.391,-0.297,-9.388,-0.006,0.012,-0.02
607223,1.391,-0.302,-9.39,-0.006,0.012,-0.019
607326,1.398,-0.304,-9.378,-0.006,0.012,-0.019
607429,1.398,-0.297,-9.385,-0.006,0.013,-0.02
607532,1.393,-0.294,-9.38,-0.006,0.013,-0.02
607635,1.393,-0.304,-9.385,-0.006,0.012,-0.021
607738,1.401,-0.304,-9.392,-0.006,0.013,-0.02
607841,1.393,-0.29,-9.39,-0.007,0.012,-0.02
607944,1.389,-0.297,-9.392,-0.006,0.013,-0.02
608047,1.401,-0.304,-9.39,-0.007,0.013,-0.02
608150,1.401,-0.304,-9.38,-0.006,0.012,-0.019
608253,1.386,-0.299,-9.378,-0.007,0.012,-0.02
608356,1.398,-0.302,-9.395,-0.006,0.012,-0.02
608459,1.391,-0.299,-9.378,-0.007,0.012,-0.02
608562,1.396,-0.297,-9.38,-0.006,0.013,-0.02
608665,1.398,-0.304,-9.39,-0.006,0.012,-0.02
608768,1.398,-0.297,-9.373,-0.006,0.012,-0.02
608871,1.391,-0.299,-9.376,-0.006,0.012,-0.02
608974,1.396,-0.304,-9.378,-0.006,0.013,-0.02
609077,1.393,-0.302,-9.38,-0.007,0.012,-0.02
609180,1.391,-0.297,-9.373,-0.007,0.012,-0.02
609283,1.386,-0.311,-9.373,-0.006,0.013,-0.019
609386,1.393,-0.299,-9.378,-0.007,0.012,-0.02
609489,1.386,-0.297,-9.373,-0.006,0.013,-0.02
609592,1.389,-0.292,-9.385,-0.007,0.012,-0.02
609695,1.391,-0.299,-9.373,-0.006,0.013,-0.019
609798,1.401,-0.297,-9.38,-0.006,0.013,-0.02
609901,1.389,-0.302,-9.378,-0.007,0.012,-0.02
610004,1.403,-0.297,-9.378,-0.007,0.012,-0.02
610107,1.396,-0.304,-9.383,-0.006,0.012,-0.02
610210,1.396,-0.304,-9.388,-0.006,0.013,-0.02
610313,1.396,-0.309,-9.383,-0.006,0.012,-0.019
610416,1.389,-0.306,-9.383,-0.007,0.012,-0.02
610519,1.389,-0.306,-9.376,-0.006,0.012,-0.02
610622,1.391,-0.297,-9.364,-0.006,0.013,-0.02
610725,1.393,-0.297,-9.373,-0.006,0.012,-0.019
610828,1.396,-0.294,-9.38,-0.007,0.012,-0.02
610931,1.396,-0.302,-9.373,-0.007,0.012,-0.02
611034,1.393,-0.285,-9.366,-0.007,0.012,-0.02
611137,1.391,-0.299,-9.385,-0.007,0.012,-0.019
611240,1.393,-0.302,-9.373,-0.006,0.012,-0.02
611343,1.391,-0.297,-9.376,-0.007,0.012,-0.02
611446,1.396,-0.297,-9.378,-0.006,0.012,-0.02
611549,1.389,-0.294,-9.376,-0.006,0.013,-0.02
611652,1.535,-0.316,-9.357,0.008,0.247,-0.023
611755,1.666,-0.323,-9.345,-0.005,0.039,-0.02
611858,1.674,-0.326,-9.337,-0.006,0.014,-0.02
611961,1.662,-0.311,-9.335,-0.006,0.013,-0.02
612064,1.669,-0.318,-9.328,-0.006,0.013,-0.02
612167,1.674,-0.318,-9.333,-0.007,0.012,-0.02
612270,1.669,-0.306,-9.333,-0.006,0.012,-0.02
612373,1.666,-0.318,-9.34,-0.006,0.012,-0.02
612476,1.671,-0.318,-9.333,-0.006,0.012,-0.02
612579,1.674,-0.311,-9.325,-0.006,0.013,-0.02
612682,1.664,-0.311,-9.335,-0.006,0.012,-0.02
612785,1.669,-0.326,-9.342,-0.007,0.013,-0.02
612888,1.671,-0.318,-9.325,-0.006,0.013,-0.02
612991,1.669,-0.316,-9.337,-0.007,0.012,-0.02
613094,1.669,-0.314,-9.316,-0.007,0.012,-0.02
613197,1.664,-0.318,-9.318,-0.007,0.012,-0.02
613300,1.671,-0.314,-9.342,-0.006,0.012,-0.02
613403,1.664,-0.321,-9.342,-0.007,0.012,-0.02
613506,1.659,-0.328,-9.337,-0.006,0.012,-0.02
613609,1.666,-0.316,-9.342,-0.006,0.012,-0.02
613712,1.676,-0.323,-9.323,-0.006,0.012,-0.02
613815,1.671,-0.316,-9.33,-0.007,0.012,-0.02
613918,1.666,-0.309,-9.33,-0.007,0.012,-0.02
614021,1.659,-0.321,-9.323,-0.006,0.013,-0.019
614124,1.659,-0.321,-9.335,-0.006,0.013,-0.02
614227,1.662,-0.316,-9.347,-0.006,0.013,-0.019
614330,1.666,-0.318,-9.337,-0.006,0.013,-0.02
614433,1.657,-0.314,-9.345,-0.007,0.012,-0.02
614536,1.666,-0.318,-9.349,-0.007,0.013,-0.02
614639,1.657,-0.318,-9.333,-0.006,0.012,-0.02
614742,1.666,-0.314,-9.34,-0.007,0.012,-0.02
614845,1.654,-0.321,-9.325,-0.007,0.012,-0.02
614948,1.669,-0.316,-9.335,-0.006,0.012,-0.02
615051,1.671,-0.316,-9.34,-0.007,0.012,-0.02
615154,1.669,-0.321,-9.33,-0.006,0.012,-0.021
615257,1.671,-0.304,-9.349,-0.006,0.012,-0.02
615360,1.662,-0.321,-9.337,-0.006,0.012,-0.02
615463,1.664,-0.323,-9.316,-0.006,0.013,-0.02
615566,1.669,-0.311,-9.347,-0.006,0.012,-0.02
615669,1.676,-0.309,-9.34,-0.007,0.012,-0.02
615772,1.666,-0.318,-9.321,-0.006,0.012,-0.02
615875,1.676,-0.314,-9.328,-0.007,0.012,-0.019
615978,1.664,-0.318,-9.335,-0.006,0.013,-0.019
616081,1.666,-0.311,-9.321,-0.007,0.012,-0.02
616184,1.662,-0.316,-9.345,-0.006,0.012,-0.02
616287,1.666,-0.316,-9.335,-0.006,0.012,-0.02
616390,1.674,-0.314,-9.328,-0.006,0.012,-0.02
616493,1.671,-0.311,-9.34,-0.006,0.013,-0.02
616596,1.669,-0.321,-9.321,-0.007,0.012,-0.02
616699,1.674,-0.304,-9.342,-0.007,0.012,-0.02
616802,1.664,-0.318,-9.323,-0.006,0.012,-0.02
616905,1.666,-0.314,-9.325,-0.006,0.012,-0.02
617008,1.669,-0.311,-9.333,-0.007,0.012,-0.019
617111,1.662,-0.311,-9.325,-0.006,0.012,-0.02
617214,1.659,-0.311,-9.337,-0.006,0.012,-0.02
617317,1.666,-0.318,-9.349,-0.006,0.013,-0.019
617420,1.659,-0.321,-9.323,-0.006,0.012,-0.02
617523,1.671,-0.314,-9.325,-0.006,0.012,-0.02
617626,1.662,-0.304,-9.33,-0.006,0.012,-0.02
617729,1.666,-0.316,-9.33,-0.006,0.012,-0.02
617832,1.669,-0.318,-9.337,-0.006,0.012,-0.02
617935,1.669,-0.323,-9.333,-0.007,0.012,-0.02
618038,1.669,-0.316,-9.328,-0.006,0.012,-0.02
618141,1.671,-0.323,-9.328,-0.006,0.012,-0.02
618244,1.671,-0.326,-9.33,-0.006,0.012,-0.02
618347,1.674,-0.311,-9.34,-0.007,0.012,-0.02
618450,1.662,-0.314,-9.328,-0.007,0.012,-0.02
618553,1.664,-0.326,-9.337,-0.006,0.012,-0.021
618656,1.666,-0.321,-9.342,-0.006,0.012,-0.02
618759,1.671,-0.316,-9.337,-0.007,0.012,-0.02
618862,1.659,-0.321,-9.34,-0.007,0.012,-0.02
618965,1.659,-0.311,-9.318,-0.006,0.012,-0.02
619068,1.659,-0.314,-9.34,-0.006,0.012,-0.02
619171,1.664,-0.316,-9.34,-0.007,0.012,-0.02
619274,1.662,-0.318,-9.33,-0.007,0.012,-0.02
619377,1.664,-0.318,-9.313,-0.006,0.013,-0.02
619480,1.666,-0.326,-9.328,-0.006,0.012,-0.02
619583,1.664,-0.314,-9.342,-0.006,0.012,-0.019
619686,1.666,-0.326,-9.325,-0.006,0.013,-0.02
619789,1.662,-0.321,-9.34,-0.007,0.013,-0.02
619892,1.666,-0.316,-9.34,-0.006,0.012,-0.02
619995,1.659,-0.318,-9.328,-0.006,0.012,-0.02
620098,1.669,-0.318,-9.328,-0.006,0.012,-0.02
620201,1.659,-0.323,-9.328,-0.006,0.012,-0.02
620304,1.65,-0.311,-9.313,-0.006,0.012,-0.019
620407,1.659,-0.311,-9.342,-0.007,0.012,-0.02
620510,1.666,-0.323,-9.333,-0.007,0.013,-0.02
620613,1.664,-0.323,-9.33,-0.006,0.012,-0.021
620716,1.664,-0.318,-9.342,-0.006,0.012,-0.019
620819,1.674,-0.314,-9.347,-0.006,0.013,-0.02
620922,1.662,-0.314,-9.325,-0.006,0.013,-0.02
621025,1.678,-0.314,-9.335,-0.007,0.012,-0.019
621128,1.671,-0.321,-9.33,-0.006,0.012,-0.02
621231,1.678,-0.316,-9.325,-0.006,0.012,-0.02
621334,1.662,-0.318,-9.323,-0.006,0.012,-0.019
621437,1.669,-0.314,-9.335,-0.006,0.013,-0.019
621540,1.671,-0.309,-9.347,-0.006,0.012,-0.02
621643,1.659,-0.311,-9.33,-0.007,0.012,-0.02
621746,1.664,-0.323,-9.34,-0.007,0.013,-0.02
621849,1.666,-0.321,-9.335,-0.006,0.012,-0.02
621952,1.662,-0.311,-9.34,-0.007,0.012,-0.02
622055,1.669,-0.318,-9.323,-0.007,0.012,-0.02
622158,1.659,-0.309,-9.321,-0.006,0.013,-0.02
622261,1.671,-0.309,-9.323,-0.007,0.013,-0.02
622364,1.681,-0.318,-9.333,-0.006,0.013,-0.019
622467,1.666,-0.318,-9.34,-0.006,0.012,-0.019
622570,1.674,-0.316,-9.323,-0.006,0.012,-0.019
622673,1.657,-0.321,-9.335,-0.006,0.012,-0.02
622776,1.671,-0.311,-9.321,-0.007,0.011,-0.02
622879,1.659,-0.316,-9.328,-0.006,0.013,-0.019
622982,1.664,-0.309,-9.335,-0.006,0.013,-0.019
623085,1.659,-0.321,-9.34,-0.006,0.012,-0.019
623188,1.669,-0.316,-9.34,-0.006,0.012,-0.02
623291,1.666,-0.316,-9.328,-0.006,0.012,-0.02
623394,1.666,-0.321,-9.345,-0.007,0.012,-0.02
623497,1.666,-0.321,-9.335,-0.006,0.013,-0.019
623600,1.669,-0.309,-9.333,-0.007,0.013,-0.02
623703,1.664,-0.314,-9.347,-0.006,0.012,-0.02
623806,1.652,-0.318,-9.328,-0.006,0.012,-0.02
623909,1.652,-0.316,-9.325,-0.007,0.012,-0.02
624012,1.671,-0.318,-9.328,-0.006,0.012,-0.021
624115,1.666,-0.311,-9.33,-0.006,0.012,-0.02
624218,1.671,-0.304,-9.328,-0.006,0.012,-0.02
624321,1.659,-0.309,-9.337,-0.006,0.012,-0.02
624424,1.671,-0.321,-9.335,-0.006,0.012,-0.02
624527,1.664,-0.309,-9.33,-0.006,0.012,-0.02
624630,1.662,-0.316,-9.333,-0.006,0.012,-0.019
624733,1.669,-0.316,-9.323,-0.006,0.012,-0.02
624836,1.664,-0.316,-9.33,-0.007,0.012,-0.021
624939,1.662,-0.33,-9.328,-0.006,0.012,-0.02
625042,1.664,-0.326,-9.333,-0.007,0.012,-0.019
625145,1.674,-0.316,-9.335,-0.006,0.012,-0.02
625248,1.666,-0.311,-9.328,-0.006,0.012,-0.02
625351,1.662,-0.311,-9.333,-0.006,0.012,-0.019
625454,1.657,-0.306,-9.323,-0.006,0.012,-0.02
625557,1.669,-0.316,-9.33,-0.006,0.013,-0.02
625660,1.659,-0.318,-9.323,-0.006,0.012,-0.019
625763,1.671,-0.314,-9.328,-0.006,0.012,-0.02
625866,1.669,-0.318,-9.323,-0.006,0.012,-0.02
625969,1.681,-0.314,-9.323,-0.006,0.012,-0.02
626072,1.657,-0.321,-9.328,-0.006,0.012,-0.02
626175,1.662,-0.314,-9.325,-0.006,0.012,-0.02
626278,1.669,-0.306,-9.349,-0.006,0.012,-0.02
626381,1.657,-0.314,-9.337,-0.006,0.012,-0.02
626484,1.669,-0.321,-9.323,-0.007,0.013,-0.02
626587,1.674,-0.318,-9.34,-0.006,0.012,-0.02
626690,1.664,-0.311,-9.33,-0.006,0.012,-0.02
626793,1.666,-0.321,-9.342,-0.007,0.012,-0.02
626896,1.659,-0.323,-9.349,-0.007,0.012,-0.02
626999,1.659,-0.314,-9.335,-0.007,0.012,-0.02
627102,1.664,-0.306,-9.335,-0.006,0.013,-0.019
627205,1.662,-0.316,-9.337,-0.006,0.013,-0.021
627308,1.664,-0.314,-9.34,-0.007,0.012,-0.02
627411,1.669,-0.314,-9.34,-0.006,0.012,-0.02
627514,1.659,-0.311,-9.347,-0.006,0.012,-0.02
627617,1.662,-0.314,-9.349,-0.007,0.012,-0.02
627720,1.669,-0.311,-9.335,-0.007,0.012,-0.02
627823,1.659,-0.318,-9.347,-0.007,0.012,-0.02
627926,1.683,-0.326,-9.342,-0.006,0.013,-0.02
628029,1.674,-0.318,-9.333,-0.007,0.013,-0.02
628132,1.686,-0.311,-9.342,-0.007,0.013,-0.02
628235,1.666,-0.323,-9.347,-0.006,0.012,-0.02
628338,1.674,-0.316,-9.335,-0.006,0.012,-0.02
628441,1.666,-0.309,-9.337,-0.006,0.013,-0.019
628544,1.671,-0.323,-9.335,-0.006,0.012,-0.02
628647,1.664,-0.318,-9.333,-0.007,0.012,-0.02
628750,1.662,-0.311,-9.345,-0.006,0.013,-0.02
628853,1.662,-0.314,-9.335,-0.007,0.013,-0.019
628956,1.666,-0.318,-9.342,-0.007,0.012,-0.02
629059,1.674,-0.316,-9.337,-0.007,0.012,-0.02
629162,1.662,-0.309,-9.34,-0.007,0.012,-0.02
629265,1.671,-0.316,-9.342,-0.007,0.012,-0.02
629368,1.669,-0.318,-9.34,-0.006,0.012,-0.02
629471,1.664,-0.316,-9.333,-0.007,0.012,-0.02
629574,1.683,-0.316,-9.33,-0.007,0.012,-0.02
629677,1.659,-0.323,-9.34,-0.006,0.012,-0.02
629780,1.666,-0.326,-9.328,-0.006,0.013,-0.02
629883,1.666,-0.309,-9.337,-0.007,0.012,-0.02
629986,1.669,-0.316,-9.323,-0.007,0.012,-0.02
630089,1.671,-0.311,-9.337,-0.007,0.012,-0.02
630192,1.671,-0.318,-9.335,-0.006,0.012,-0.02
630295,1.664,-0.314,-9.313,-0.006,0.012,-0.02
630398,1.664,-0.318,-9.325,-0.006,0.012,-0.02
630501,1.674,-0.314,-9.33,-0.007,0.012,-0.02
630604,1.652,-0.314,-9.335,-0.007,0.013,-0.019
630707,1.669,-0.318,-9.342,-0.006,0.012,-0.02
630810,1.669,-0.316,-9.335,-0.007,0.013,-0.02
630913,1.669,-0.314,-9.335,-0.006,0.013,-0.019
631016,1.659,-0.314,-9.33,-0.006,0.012,-0.02
631119,1.664,-0.323,-9.325,-0.007,0.012,-0.02
631222,1.657,-0.314,-9.321,-0.007,0.012,-0.02
631325,1.671,-0.316,-9.345,-0.007,0.013,-0.02
631428,1.666,-0.323,-9.318,-0.006,0.012,-0.02
631531,1.674,-0.321,-9.335,-0.006,0.012,-0.019
631634,1.695,-0.314,-9.364,-0.025,-0.255,-0.019
631737,1.053,-0.28,-9.407,-0.026,-0.311,-0.017
631840,1.063,-0.285,-9.424,-0.007,-0.002,-0.019
631943,1.082,-0.285,-9.424,-0.006,0.011,-0.02
632046,1.075,-0.266,-9.424,-0.007,0.013,-0.02
632149,1.075,-0.275,-9.421,-0.007,0.012,-0.02
632252,1.07,-0.283,-9.436,-0.007,0.012,-0.02
632355,1.07,-0.28,-9.428,-0.006,0.012,-0.02
632458,1.089,-0.273,-9.431,-0.006,0.013,-0.02
632561,1.08,-0.275,-9.412,-0.006,0.012,-0.02
632664,1.077,-0.28,-9.448,-0.006,0.013,-0.02
632767,1.077,-0.285,-9.438,-0.007,0.012,-0.02
632870,1.075,-0.278,-9.431,-0.006,0.012,-0.02
632973,1.068,-0.275,-9.424,-0.006,0.012,-0.02
633076,1.075,-0.287,-9.419,-0.007,0.012,-0.02
633179,1.065,-0.278,-9.426,-0.007,0.012,-0.02
633282,1.077,-0.28,-9.412,-0.007,0.012,-0.021
633385,0.764,-0.268,-9.431,-0.034,-0.453,-0.01
633488,0.496,-0.249,-9.471,-0.011,-0.052,-0.02
633591,0.52,-0.242,-9.481,-0.006,0.009,-0.021
633694,0.52,-0.244,-9.479,-0.006,0.013,-0.019
633797,0.52,-0.244,-9.483,-0.006,0.013,-0.02
633900,0.52,-0.251,-9.469,-0.007,0.012,-0.02
634003,0.512,-0.244,-9.459,-0.006,0.012,-0.019
634106,0.522,-0.247,-9.474,-0.006,0.013,-0.02
634209,0.512,-0.232,-9.476,-0.006,0.012,-0.019
634312,0.52,-0.235,-9.469,-0.006,0.013,-0.019
634415,0.527,-0.247,-9.457,-0.006,0.012,-0.019
634518,0.515,-0.251,-9.464,-0.006,0.012,-0.019
634621,0.52,-0.244,-9.476,-0.006,0.012,-0.02
634724,0.517,-0.261,-9.481,-0.006,0.013,-0.019
634827,0.498,-0.244,-9.479,-0.006,0.013,-0.019
634930,0.515,-0.235,-9.474,-0.006,0.013,-0.02
635033,0.512,-0.251,-9.462,-0.006,0.012,-0.02
635136,0.522,-0.247,-9.474,-0.007,0.013,-0.02
635239,0.508,-0.247,-9.476,-0.006,0.012,-0.019
635342,0.52,-0.242,-9.481,-0.006,0.013,-0.019
635445,0.515,-0.242,-9.481,-0.007,0.013,-0.019
635548,0.52,-0.249,-9.464,-0.007,0.012,-0.019
635651,0.524,-0.247,-9.481,-0.006,0.013,-0.019
635754,0.522,-0.249,-9.481,-0.006,0.013,-0.02
635857,0.522,-0.249,-9.476,-0.007,0.012,-0.02
635960,0.524,-0.251,-9.471,-0.007,0.012,-0.019
636063,0.52,-0.239,-9.476,-0.006,0.012,-0.02
636166,0.517,-0.249,-9.474,-0.007,0.012,-0.02
636269,0.512,-0.239,-9.464,-0.006,0.012,-0.02
636372,0.512,-0.242,-9.479,-0.006,0.013,-0.02
636475,0.522,-0.249,-9.476,-0.007,0.013,-0.02
636578,0.52,-0.235,-9.488,-0.007,0.012,-0.02
636681,0.524,-0.244,-9.464,-0.006,0.012,-0.02
636784,0.522,-0.251,-9.476,-0.006,0.013,-0.02
636887,0.512,-0.247,-9.459,-0.006,0.012,-0.02
636990,0.51,-0.259,-9.474,-0.006,0.012,-0.02
637093,0.51,-0.244,-9.467,-0.007,0.012,-0.02
637196,0.52,-0.244,-9.476,-0.006,0.012,-0.02
637299,0.52,-0.249,-9.488,-0.007,0.012,-0.02
637402,0.512,-0.249,-9.471,-0.006,0.012,-0.02
637505,0.505,-0.242,-9.483,-0.006,0.012,-0.02
637608,0.512,-0.242,-9.471,-0.006,0.012,-0.019
637711,0.508,-0.242,-9.479,-0.006,0.012,-0.02
637814,0.512,-0.244,-9.474,-0.007,0.013,-0.019
637917,0.5,-0.256,-9.469,-0.006,0.012,-0.02
638020,0.522,-0.254,-9.476,-0.007,0.013,-0.019
638123,0.524,-0.249,-9.455,-0.006,0.013,-0.019
638226,0.515,-0.239,-9.483,-0.006,0.013,-0.019
638329,0.52,-0.237,-9.464,-0.006,0.013,-0.02
638432,0.517,-0.254,-9.469,-0.007,0.013,-0.02
638535,0.522,-0.261,-9.464,-0.007,0.012,-0.02
638638,0.522,-0.242,-9.474,-0.007,0.012,-0.019
638741,0.522,-0.242,-9.476,-0.006,0.012,-0.019
638844,0.524,-0.232,-9.486,-0.007,0.012,-0.02
638947,0.515,-0.237,-9.462,-0.006,0.012,-0.02
639050,0.51,-0.239,-9.467,-0.007,0.012,-0.019
639153,0.512,-0.254,-9.474,-0.006,0.012,-0.02
639256,0.512,-0.254,-9.471,-0.007,0.012,-0.019
639359,0.515,-0.247,-9.471,-0.006,0.013,-0.02
639462,0.505,-0.244,-9.467,-0.007,0.013,-0.019
639565,0.508,-0.244,-9.462,-0.006,0.012,-0.02
639668,0.515,-0.242,-9.471,-0.007,0.012,-0.02
639771,0.527,-0.237,-9.474,-0.006,0.013,-0.019
639874,0.52,-0.237,-9.479,-0.007,0.012,-0.021
639977,0.512,-0.244,-9.488,-0.006,0.012,-0.02
640080,0.52,-0.251,-9.479,-0.006,0.013,-0.02
640183,0.522,-0.261,-9.491,-0.006,0.012,-0.02
640286,0.517,-0.244,-9.476,-0.007,0.012,-0.019
640389,0.51,-0.242,-9.469,-0.006,0.012,-0.02
640492,0.515,-0.247,-9.469,-0.007,0.012,-0.02
640595,0.517,-0.251,-9.479,-0.006,0.013,-0.02
640698,0.52,-0.242,-9.474,-0.007,0.012,-0.02
640801,0.503,-0.247,-9.471,-0.006,0.012,-0.019
640904,0.508,-0.249,-9.479,-0.006,0.012,-0.02
641007,0.517,-0.249,-9.474,-0.007,0.012,-0.02
641110,0.527,-0.244,-9.467,-0.006,0.013,-0.019
641213,0.51,-0.249,-9.457,-0.006,0.013,-0.02
641316,0.522,-0.254,-9.474,-0.007,0.012,-0.02
641419,0.51,-0.244,-9.476,-0.007,0.012,-0.02
641522,0.527,-0.249,-9.462,-0.007,0.012,-0.02
641625,0.517,-0.242,-9.479,-0.007,0.013,-0.019
