time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
22594,-0.148,-1.585,-9.345,-0.006,0.01,-0.004
22697,-0.136,-1.575,-9.337,-0.006,0.01,-0.004
22800,-0.132,-1.583,-9.34,-0.005,0.009,-0.004
22903,-0.136,-1.575,-9.333,-0.005,0.009,-0.003
23006,-0.132,-1.578,-9.323,-0.005,0.01,-0.003
23109,-0.144,-1.578,-9.333,-0.006,0.009,-0.004
23212,-0.127,-1.587,-9.318,-0.005,0.01,-0.003
23315,-0.129,-1.583,-9.33,-0.005,0.009,-0.003
23418,-0.136,-1.575,-9.328,-0.005,0.01,-0.004
23521,-0.141,-1.573,-9.323,-0.005,0.009,-0.003
23624,-0.148,-1.571,-9.313,-0.005,0.01,-0.003
23727,-0.139,-1.571,-9.325,-0.005,0.009,-0.003
23830,-0.146,-1.571,-9.311,-0.005,0.009,-0.004
23933,-0.139,-1.578,-9.325,-0.006,0.009,-0.003
24036,-0.146,-1.573,-9.323,-0.006,0.01,-0.003
24139,-0.141,-1.578,-9.328,-0.005,0.009,-0.004
24242,-0.156,-1.571,-9.313,-0.006,0.009,-0.003
24345,-0.136,-1.583,-9.323,-0.005,0.01,-0.003
24448,-0.139,-1.583,-9.316,-0.005,0.009,-0.003
24551,-0.144,-1.575,-9.33,-0.005,0.009,-0.003
24654,-0.136,-1.571,-9.313,-0.006,0.009,-0.003
24757,-0.139,-1.561,-9.333,-0.005,0.01,-0.003
24860,-0.141,-1.575,-9.33,-0.006,0.009,-0.003
24963,-0.129,-1.575,-9.33,-0.005,0.01,-0.003
25066,-0.141,-1.575,-9.321,-0.005,0.01,-0.003
25169,-0.151,-1.58,-9.321,-0.006,0.01,-0.004
25272,-0.134,-1.58,-9.321,-0.005,0.009,-0.003
25375,-0.132,-1.568,-9.316,-0.006,0.009,-0.003
25478,-0.144,-1.571,-9.311,-0.005,0.009,-0.004
25581,-0.139,-1.566,-9.325,-0.006,0.01,-0.003
25684,-0.132,-1.578,-9.316,-0.005,0.01,-0.003
25787,-0.146,-1.573,-9.318,-0.005,0.009,-0.003
25890,-0.141,-1.587,-9.328,-0.006,0.009,-0.004
25993,-0.136,-1.578,-9.323,-0.005,0.009,-0.003
26096,-0.141,-1.578,-9.323,-0.006,0.01,-0.003
26199,-0.144,-1.573,-9.325,-0.006,0.01,-0.003
26302,-0.136,-1.573,-9.33,-0.005,0.009,-0.004
26405,-0.139,-1.58,-9.325,-0.005,0.009,-0.004
26508,-0.132,-1.573,-9.318,-0.005,0.009,-0.003
26611,-0.151,-1.575,-9.328,-0.005,0.009,-0.003
26714,-0.141,-1.585,-9.321,-0.006,0.009,-0.003
26817,-0.132,-1.575,-9.333,-0.006,0.01,-0.003
26920,-0.132,-1.575,-9.323,-0.005,0.01,-0.003
27023,-0.139,-1.568,-9.33,-0.005,0.01,-0.003
27126,-0.141,-1.568,-9.311,-0.005,0.01,-0.004
27229,-0.132,-1.575,-9.333,-0.005,0.009,-0.004
27332,-0.141,-1.571,-9.325,-0.005,0.009,-0.003
27435,-0.134,-1.578,-9.313,-0.005,0.009,-0.004
27538,-0.134,-1.578,-9.318,-0.006,0.009,-0.004
27641,-0.141,-1.58,-9.33,-0.005,0.01,-0.004
27744,-0.141,-1.573,-9.318,-0.006,0.009,-0.003
27847,-0.146,-1.575,-9.321,-0.006,0.01,-0.003
27950,-0.134,-1.58,-9.316,-0.005,0.009,-0.003
28053,-0.144,-1.573,-9.328,-0.005,0.01,-0.003
28156,-0.141,-1.575,-9.316,-0.005,0.009,-0.004
28259,-0.141,-1.578,-9.323,-0.006,0.009,-0.004
28362,-0.132,-1.575,-9.33,-0.005,0.01,-0.003
28465,-0.148,-1.573,-9.304,-0.006,0.01,-0.003
28568,-0.136,-1.585,-9.328,-0.005,0.01,-0.004
28671,-0.144,-1.583,-9.325,-0.006,0.009,-0.004
28774,-0.134,-1.58,-9.318,-0.005,0.01,-0.003
28877,-0.141,-1.575,-9.328,-0.005,0.01,-0.003
28980,-0.136,-1.575,-9.33,-0.005,0.01,-0.003
29083,-0.134,-1.58,-9.321,-0.005,0.01,-0.003
29186,-0.144,-1.573,-9.311,-0.005,0.009,-0.003
29289,-0.139,-1.578,-9.321,-0.005,0.01,-0.004
29392,-0.136,-1.583,-9.313,-0.006,0.01,-0.003
29495,-0.134,-1.575,-9.321,-0.006,0.01,-0.004
29598,-0.139,-1.571,-9.321,-0.006,0.009,-0.003
29701,-0.146,-1.573,-9.325,-0.006,0.009,-0.003
29804,-0.139,-1.583,-9.311,-0.005,0.01,-0.003
29907,-0.136,-1.575,-9.321,-0.005,0.01,-0.003
30010,-0.136,-1.575,-9.335,-0.005,0.01,-0.003
30113,-0.141,-1.58,-9.318,-0.006,0.01,-0.004
30216,-0.136,-1.571,-9.325,-0.006,0.009,-0.004
30319,-0.139,-1.575,-9.33,-0.006,0.01,-0.003
30422,-0.146,-1.585,-9.321,-0.005,0.009,-0.003
30525,-0.129,-1.583,-9.335,-0.006,0.01,-0.004
30628,-0.144,-1.578,-9.328,-0.006,0.01,-0.003
30731,-0.146,-1.58,-9.337,-0.005,0.009,-0.003
30834,-0.151,-1.573,-9.311,-0.006,0.009,-0.004
30937,-0.139,-1.573,-9.316,-0.006,0.009,-0.003
31040,-0.141,-1.59,-9.309,-0.006,0.01,-0.003
31143,-0.139,-1.58,-9.311,-0.006,0.01,-0.003
31246,-0.146,-1.575,-9.309,-0.005,0.009,-0.003
31349,-0.136,-1.568,-9.325,-0.005,0.01,-0.003
31452,-0.141,-1.578,-9.316,-0.005,0.01,-0.003
31555,-0.139,-1.583,-9.316,-0.005,0.009,-0.003
31658,-0.144,-1.58,-9.321,-0.005,0.01,-0.003
31761,-0.141,-1.585,-9.34,-0.005,0.009,-0.004
31864,-0.132,-1.583,-9.325,-0.005,0.01,-0.004
31967,-0.136,-1.575,-9.342,-0.005,0.01,-0.003
32070,-0.141,-1.568,-9.325,-0.006,0.009,-0.003
32173,-0.139,-1.561,-9.33,-0.005,0.01,-0.003
32276,-0.139,-1.568,-9.328,-0.005,0.009,-0.003
32379,-0.136,-1.575,-9.313,-0.005,0.009,-0.003
32482,-0.139,-1.578,-9.318,-0.005,0.01,-0.003
32585,-0.132,-1.587,-9.321,-0.006,0.009,-0.003
32688,-0.153,-1.595,-9.33,-0.006,0.009,-0.004
32791,-0.146,-1.587,-9.328,-0.006,0.009,-0.004
32894,-0.141,-1.58,-9.309,-0.005,0.009,-0.004
32997,-0.136,-1.575,-9.318,-0.005,0.009,-0.004
33100,-0.141,-1.58,-9.313,-0.005,0.009,-0.004
33203,-0.146,-1.559,-9.323,-0.006,0.009,-0.003
33306,-0.144,-1.563,-9.33,-0.006,0.009,-0.003
33409,-0.132,-1.571,-9.323,-0.005,0.01,-0.004
33512,-0.139,-1.59,-9.316,-0.005,0.009,-0.004
33615,-0.146,-1.585,-9.316,-0.005,0.009,-0.003
33718,-0.146,-1.578,-9.321,-0.005,0.009,-0.003
33821,-0.148,-1.568,-9.316,-0.005,0.01,-0.003
33924,-0.132,-1.571,-9.328,-0.005,0.009,-0.003
34027,-0.132,-1.566,-9.328,-0.005,0.01,-0.003
34130,-0.129,-1.578,-9.318,-0.005,0.01,-0.003
34233,-0.141,-1.587,-9.34,-0.005,0.009,-0.003
34336,-0.151,-1.58,-9.323,-0.006,0.009,-0.004
34439,-0.144,-1.592,-9.316,-0.005,0.01,-0.003
34542,-0.144,-1.59,-9.316,-0.005,0.009,-0.003
34645,-0.124,-1.578,-9.306,-0.005,0.01,-0.003
34748,-0.134,-1.568,-9.321,-0.005,0.01,-0.003
34851,-0.132,-1.578,-9.309,-0.005,0.009,-0.003
34954,-0.141,-1.578,-9.33,-0.005,0.01,-0.003
35057,-0.141,-1.566,-9.323,-0.005,0.009,-0.003
35160,-0.148,-1.583,-9.33,-0.006,0.009,-0.004
35263,-0.136,-1.573,-9.323,-0.006,0.01,-0.003
35366,-0.141,-1.583,-9.321,-0.006,0.01,-0.003
35469,-0.158,-1.575,-9.328,-0.005,0.01,-0.004
35572,-0.153,-1.578,-9.318,-0.005,0.01,-0.003
35675,-0.136,-1.573,-9.323,-0.005,0.01,-0.003
35778,-0.127,-1.58,-9.333,-0.005,0.01,-0.003
35881,-0.136,-1.561,-9.325,-0.005,0.01,-0.003
35984,-0.141,-1.568,-9.333,-0.006,0.01,-0.004
36087,-0.141,-1.573,-9.318,-0.005,0.01,-0.003
