time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
27230,-0.613,-0.177,-9.44,-0.004,0.012,-0.006
27333,-0.608,-0.182,-9.452,-0.005,0.012,-0.006
27436,-0.608,-0.184,-9.44,-0.004,0.012,-0.006
27539,-0.606,-0.177,-9.452,-0.004,0.011,-0.006
27642,-0.596,-0.175,-9.436,-0.004,0.011,-0.006
27745,-0.608,-0.189,-9.443,-0.005,0.011,-0.006
27848,-0.611,-0.177,-9.462,-0.004,0.011,-0.006
27951,-0.615,-0.177,-9.443,-0.004,0.012,-0.006
28054,-0.606,-0.184,-9.438,-0.004,0.012,-0.006
28157,-0.611,-0.17,-9.445,-0.004,0.012,-0.006
28260,-0.611,-0.172,-9.45,-0.004,0.011,-0.006
28363,-0.611,-0.177,-9.44,-0.005,0.012,-0.006
28466,-0.613,-0.18,-9.455,-0.004,0.011,-0.006
28569,-0.608,-0.18,-9.445,-0.004,0.012,-0.006
28672,-0.615,-0.175,-9.436,-0.005,0.012,-0.006
28775,-0.594,-0.175,-9.467,-0.004,0.012,-0.006
28878,-0.611,-0.17,-9.438,-0.004,0.011,-0.006
28981,-0.608,-0.175,-9.448,-0.004,0.012,-0.006
29084,-0.606,-0.177,-9.431,-0.005,0.011,-0.006
29187,-0.601,-0.18,-9.452,-0.004,0.012,-0.006
29290,-0.601,-0.18,-9.443,-0.005,0.012,-0.006
29393,-0.608,-0.18,-9.445,-0.004,0.012,-0.006
29496,-0.615,-0.177,-9.44,-0.004,0.011,-0.006
29599,-0.606,-0.18,-9.44,-0.005,0.012,-0.006
29702,-0.601,-0.175,-9.438,-0.004,0.011,-0.006
29805,-0.601,-0.182,-9.445,-0.004,0.012,-0.006
29908,-0.603,-0.184,-9.445,-0.005,0.011,-0.006
30011,-0.608,-0.18,-9.448,-0.004,0.011,-0.006
30114,-0.601,-0.172,-9.438,-0.005,0.012,-0.006
30217,-0.603,-0.18,-9.457,-0.004,0.012,-0.006
30320,-0.613,-0.177,-9.445,-0.005,0.011,-0.006
30423,-0.596,-0.17,-9.438,-0.004,0.011,-0.006
30526,-0.603,-0.175,-9.433,-0.005,0.012,-0.006
30629,-0.611,-0.17,-9.424,-0.005,0.012,-0.006
30732,-0.608,-0.168,-9.443,-0.004,0.012,-0.006
30835,-0.601,-0.172,-9.459,-0.004,0.011,-0.006
30938,-0.601,-0.172,-9.436,-0.005,0.011,-0.006
31041,-0.622,-0.29,-9.419,0.589,-0.025,-0.031
31144,-0.651,-0.883,-9.407,0.113,0.006,-0.01
31247,-0.656,-0.857,-9.402,0.001,0.012,-0.006
31350,-0.646,-0.852,-9.404,-0.004,0.011,-0.006
31453,-0.649,-0.843,-9.414,-0.004,0.012,-0.006
31556,-0.644,-0.84,-9.397,-0.003,0.012,-0.006
31659,-0.646,-0.855,-9.424,-0.004,0.011,-0.006
31762,-0.632,-0.843,-9.412,-0.004,0.011,-0.006
31865,-0.632,-0.855,-9.4,-0.004,0.011,-0.006
31968,-0.639,-0.848,-9.388,-0.004,0.011,-0.006
32071,-0.654,-0.843,-9.4,-0.004,0.012,-0.006
32174,-0.637,-0.864,-9.4,-0.004,0.012,-0.006
32277,-0.634,-0.85,-9.407,-0.004,0.011,-0.006
32380,-0.644,-0.852,-9.397,-0.004,0.011,-0.006
32483,-0.644,-0.862,-9.412,-0.004,0.012,-0.006
32586,-0.649,-0.848,-9.412,-0.004,0.011,-0.006
32689,-0.649,-0.848,-9.409,-0.004,0.012,-0.006
32792,-0.642,-0.86,-9.404,-0.005,0.012,-0.006
32895,-0.637,-0.852,-9.412,-0.004,0.012,-0.006
32998,-0.642,-0.852,-9.416,-0.005,0.011,-0.006
33101,-0.639,-0.848,-9.404,-0.005,0.011,-0.005
33204,-0.651,-0.852,-9.414,-0.005,0.011,-0.006
33307,-0.649,-0.86,-9.414,-0.004,0.011,-0.006
33410,-0.642,-0.848,-9.397,-0.004,0.012,-0.006
33513,-0.639,-0.84,-9.402,-0.004,0.011,-0.006
33616,-0.651,-0.862,-9.412,-0.004,0.011,-0.006
33719,-0.644,-0.85,-9.407,-0.004,0.012,-0.006
33822,-0.649,-0.855,-9.428,-0.005,0.012,-0.006
33925,-0.646,-0.848,-9.412,-0.005,0.012,-0.006
34028,-0.642,-0.855,-9.402,-0.005,0.011,-0.006
34131,-0.639,-0.855,-9.407,-0.005,0.012,-0.006
34234,-0.644,-0.85,-9.409,-0.005,0.011,-0.006
