RMS_ag_x,ag_x_mean,ag_x_min,ag_x_max,E_ag_x,accl_x,E_ag_z,th_x,SVM_a,FFT_ag_y,accl_y,E_ag_y,IQR_g_x,VAR_g_x,FFT_g_x,FFT_g_y,th_z,th_y,STD_g_x,MAD_g_x,ag_y_max,RMS_ag_y,ag_y_mean,RMS_ag_z,FFT_ag_x,ag_z_max,ag_z_mean,ag_z_min,ag_y_min,VAR_ag_x,accl_z,VAR_g_z,IQR_g_z,STD_g_y,STD_ag_x,E_g_z,CM_g,MAD_ag_x,RMS_g_z,g_x_max,IQR_ag_x,MAD_g_y,SMA_a,VAR_ag_y,RMS_g_x,VAR_g_y,g_z_mean,IQR_g_y,E_g_x,g_x_min,MAD_g_z,g_z_max,STD_g_z,STD_ag_y,CM_a,MAD_ag_y,g_x_mean,g_z_min,SVM_g,FFT_g_z,IQR_ag_y,g_y_max,SMA_g,FFT_ag_z,RMS_g_y,g_y_min,STD_ag_z,IQR_ag_z,MAD_ag_z,g_y_mean,E_g_y,VAR_ag_z,jerk_x,jerk_y,jerk_z
0.452,-0.452,-0.458,-0.448,2.043,0.0,7.183,2.043,0.992,-0.004,0.0,0.607,0.004,0.0,0.011,0.016,2.596,1.32,0.004,0.003,0.249,0.246,0.246,0.848,-0.001,-0.843,-0.847,-0.851,0.244,0.0,0.0,0.0,0.003,0.005,0.003,0.004,0.014,0.002,0.019,-0.002,0.002,0.003,1.546,0.0,0.012,0.0,-0.019,0.002,0.001,-0.015,0.002,-0.016,0.002,0.001,0.455,0.001,-0.012,-0.022,0.025,0.003,0.001,0.025,0.041,-0.002,0.012,0.005,0.002,0.003,0.002,0.011,0.001,0.0,0.0,0.0,-0.0
0.453,-0.453,-0.456,-0.448,2.05,-0.0,7.174,2.045,0.991,-0.0,0.0,0.6,0.009,0.0,0.024,-0.001,2.596,1.321,0.005,0.005,0.247,0.245,0.245,0.847,0.008,-0.844,-0.847,-0.849,0.243,0.0,0.0,0.0,0.003,0.005,0.002,0.003,0.01,0.002,0.018,-0.002,0.002,0.004,1.545,0.0,0.009,0.0,-0.018,0.006,0.001,-0.017,0.002,-0.014,0.002,0.001,0.454,0.001,-0.008,-0.022,0.024,0.01,0.002,0.024,0.037,-0.006,0.013,0.007,0.001,0.002,0.001,0.012,0.002,0.0,0.0,0.0,-0.0
0.454,-0.454,-0.458,-0.451,2.063,0.0,7.218,2.048,0.992,-0.006,0.0,0.555,0.017,0.0,0.037,-0.005,2.599,1.33,0.012,0.009,0.244,0.236,0.236,0.85,-0.001,-0.846,-0.85,-0.853,0.222,0.0,0.0,0.0,0.008,0.008,0.002,0.003,0.01,0.002,0.017,0.034,0.004,0.006,1.539,0.0,0.015,0.0,-0.016,0.008,0.002,-0.007,0.005,-0.008,0.006,0.006,0.45,0.005,0.009,-0.025,0.024,0.01,0.005,0.018,0.035,0.001,0.009,-0.013,0.002,0.002,0.002,0.004,0.001,0.0,-0.0,-0.0,-0.0
0.461,-0.461,-0.465,-0.456,2.127,-0.0,7.196,2.055,0.992,0.006,0.0,0.505,0.008,0.0,0.031,-0.025,2.598,1.342,0.011,0.008,0.23,0.225,0.225,0.848,0.004,-0.845,-0.848,-0.852,0.222,0.0,0.0,0.0,0.004,0.005,0.002,0.003,0.012,0.002,0.018,0.022,0.002,0.004,1.534,0.0,0.014,0.0,-0.018,0.006,0.002,-0.02,0.003,-0.007,0.004,0.002,0.445,0.002,-0.008,-0.023,0.026,0.008,0.003,0.013,0.038,0.0,0.009,-0.001,0.002,0.003,0.002,0.007,0.001,0.0,-0.0,-0.0,0.0
0.464,-0.464,-0.468,-0.458,2.153,0.0,7.172,2.058,0.992,-0.0,-0.0,0.505,0.012,0.0,-0.014,0.006,2.593,1.342,0.009,0.008,0.23,0.225,0.225,0.847,0.004,-0.843,-0.847,-0.851,0.221,0.0,0.0,0.0,0.003,0.005,0.003,0.005,0.014,0.002,0.022,0.002,0.003,0.004,1.536,0.0,0.016,0.0,-0.022,0.006,0.003,-0.028,0.005,-0.014,0.006,0.003,0.445,0.002,-0.014,-0.036,0.027,-0.012,0.004,0.023,0.049,-0.001,0.014,0.006,0.003,0.006,0.003,0.013,0.002,0.0,-0.0,-0.0,-0.0
0.467,-0.467,-0.484,-0.459,2.185,0.0,7.144,2.058,0.992,-0.007,-0.0,0.516,0.021,0.0,0.026,0.079,2.594,1.342,0.022,0.018,0.238,0.227,0.227,0.845,-0.009,-0.831,-0.845,-0.851,0.219,0.0,0.0,0.0,0.01,0.053,0.008,0.006,0.016,0.007,0.024,0.051,0.012,0.045,1.54,0.0,0.022,0.003,-0.015,0.058,0.005,-0.017,0.013,0.018,0.019,0.006,0.446,0.005,0.003,-0.054,0.034,-0.075,0.006,0.03,0.079,0.014,0.057,-0.137,0.006,0.004,0.004,-0.021,0.033,0.0,0.0,-0.0,-0.0
0.5,-0.5,-0.529,-0.467,2.498,0.001,6.842,2.106,0.988,0.007,0.001,0.423,0.101,0.004,-0.179,-0.208,2.564,1.367,0.062,0.054,0.231,0.206,0.205,0.827,0.077,-0.797,-0.827,-0.861,0.182,0.0,0.0,0.001,0.038,0.096,0.016,0.022,0.035,0.012,0.047,0.119,0.016,0.081,1.532,0.0,0.066,0.009,-0.035,0.134,0.043,-0.067,0.024,0.003,0.031,0.016,0.436,0.014,0.022,-0.096,0.122,-0.036,0.021,0.206,0.179,-0.047,0.104,-0.122,0.015,0.008,0.01,0.041,0.108,0.0,-0.0,-0.0,0.0
0.454,-0.454,-0.479,-0.421,2.064,0.001,7.365,2.052,0.99,0.028,0.001,0.401,0.077,0.003,0.331,-0.329,2.622,1.376,0.054,0.046,0.239,0.2,0.199,0.858,0.039,-0.839,-0.858,-0.885,0.172,0.0,0.0,0.001,0.026,0.066,0.019,0.008,0.032,0.016,0.028,0.029,0.025,0.057,1.511,0.0,0.072,0.004,-0.016,0.108,0.052,-0.143,0.019,0.024,0.023,0.021,0.424,0.019,-0.048,-0.06,0.078,0.082,0.036,0.156,0.15,0.004,0.085,-0.055,0.014,0.02,0.012,0.053,0.072,0.0,-0.0,-0.0,0.0
0.41,-0.41,-0.426,-0.4,1.679,-0.0,7.636,1.994,0.992,-0.021,-0.0,0.531,0.021,0.001,0.023,0.213,2.648,1.336,0.029,0.02,0.242,0.23,0.23,0.874,-0.038,-0.863,-0.874,-0.881,0.209,0.0,0.0,0.001,0.053,0.044,0.008,0.012,0.014,0.007,0.034,0.042,0.011,0.038,1.514,0.0,0.037,0.002,0.007,0.054,0.014,-0.079,0.029,0.072,0.034,0.009,0.436,0.007,-0.024,-0.027,0.042,0.06,0.01,0.126,0.096,0.013,0.056,-0.015,0.005,0.005,0.004,0.034,0.031,0.0,0.0,-0.0,-0.0
0.407,-0.407,-0.409,-0.403,1.654,0.0,7.578,1.994,0.991,0.007,0.0,0.583,0.003,0.0,0.008,0.039,2.644,1.324,0.003,0.002,0.245,0.241,0.241,0.871,0.002,-0.867,-0.87,-0.875,0.237,0.0,-0.0,0.0,0.005,0.006,0.002,0.004,0.014,0.001,0.021,-0.011,0.001,0.005,1.519,0.0,0.015,0.0,-0.02,0.009,0.002,-0.022,0.004,-0.01,0.004,0.002,0.44,0.002,-0.015,-0.026,0.029,0.001,0.003,0.026,0.047,-0.002,0.014,0.005,0.002,0.003,0.002,0.012,0.002,0.0,0.0,0.0,0.0
0.409,-0.408,-0.412,-0.406,1.669,0.0,7.567,1.996,0.992,0.002,-0.0,0.59,0.006,0.0,0.015,-0.005,2.642,1.324,0.004,0.004,0.246,0.243,0.243,0.87,0.004,-0.865,-0.87,-0.875,0.24,0.0,0.0,0.0,0.008,0.003,0.002,0.004,0.016,0.001,0.021,-0.01,0.001,0.002,1.521,0.0,0.016,0.0,-0.02,0.004,0.003,-0.023,0.004,-0.012,0.005,0.002,0.442,0.002,-0.015,-0.027,0.028,0.013,0.004,0.017,0.048,0.007,0.013,0.009,0.003,0.003,0.002,0.012,0.002,0.0,0.0,0.0,-0.0
0.409,-0.409,-0.412,-0.407,1.673,-0.0,7.548,1.996,0.991,0.0,-0.0,0.602,0.004,0.0,-0.009,-0.011,2.64,1.32,0.002,0.002,0.247,0.245,0.245,0.869,0.004,-0.864,-0.869,-0.871,0.244,0.0,-0.0,0.0,0.002,0.003,0.002,0.004,0.013,0.001,0.019,-0.01,0.002,0.003,1.523,0.0,0.013,0.0,-0.019,0.003,0.002,-0.017,0.001,-0.015,0.002,0.001,0.443,0.001,-0.013,-0.023,0.025,-0.004,0.001,0.016,0.041,-0.003,0.009,0.004,0.002,0.002,0.001,0.009,0.001,0.0,0.0,-0.0,-0.0
0.412,-0.412,-0.413,-0.409,1.697,-0.0,7.534,1.999,0.992,-0.001,-0.0,0.603,0.001,0.0,-0.004,-0.01,2.637,1.32,0.002,0.001,0.247,0.246,0.246,0.868,-0.003,-0.865,-0.868,-0.871,0.244,0.0,0.0,0.0,0.002,0.004,0.001,0.004,0.014,0.001,0.019,-0.007,0.002,0.003,1.525,0.0,0.013,0.0,-0.019,0.003,0.002,-0.017,0.002,-0.016,0.002,0.001,0.444,0.001,-0.013,-0.023,0.026,0.002,0.003,0.02,0.044,0.002,0.012,0.007,0.001,0.002,0.001,0.011,0.001,0.0,-0.0,-0.0,0.0
0.411,-0.411,-0.415,-0.406,1.688,-0.0,7.512,1.998,0.991,0.003,0.0,0.61,0.01,0.0,0.011,0.024,2.638,1.32,0.012,0.009,0.251,0.247,0.247,0.867,-0.005,-0.853,-0.867,-0.87,0.242,0.0,0.0,0.0,0.008,0.01,0.002,0.004,0.015,0.002,0.02,0.027,0.002,0.007,1.524,0.0,0.013,0.0,-0.019,0.008,0.002,-0.014,0.004,-0.013,0.005,0.003,0.445,0.003,-0.004,-0.028,0.028,0.01,0.005,0.05,0.052,0.009,0.024,0.013,0.005,0.002,0.003,0.022,0.006,0.0,0.0,0.0,-0.0
0.398,-0.398,-0.403,-0.395,1.586,-0.0,7.691,1.984,0.992,-0.008,-0.0,0.565,0.003,0.0,0.037,0.024,2.654,1.329,0.013,0.007,0.243,0.238,0.238,0.877,0.003,-0.875,-0.877,-0.883,0.232,0.0,-0.0,0.0,0.005,0.01,0.002,0.005,0.016,0.001,0.023,0.024,0.002,0.009,1.513,0.0,0.017,0.0,-0.022,0.017,0.003,-0.029,0.003,-0.018,0.004,0.003,0.436,0.002,-0.011,-0.03,0.032,-0.004,0.002,0.033,0.057,-0.009,0.021,0.006,0.002,0.001,0.001,0.019,0.004,0.0,0.0,-0.0,-0.0
0.401,-0.401,-0.403,-0.399,1.605,0.0,7.67,1.986,0.992,0.001,0.0,0.569,0.004,0.0,0.004,-0.016,2.653,1.328,0.003,0.002,0.24,0.239,0.238,0.876,0.002,-0.872,-0.876,-0.878,0.237,0.0,-0.0,0.0,0.002,0.004,0.001,0.004,0.014,0.001,0.02,-0.007,0.003,0.002,1.515,0.0,0.011,0.0,-0.02,0.002,0.001,-0.015,0.001,-0.018,0.001,0.001,0.437,0.001,-0.011,-0.022,0.026,-0.002,0.001,0.02,0.043,0.001,0.012,0.005,0.002,0.002,0.001,0.012,0.001,0.0,-0.0,0.0,-0.0
0.401,-0.401,-0.402,-0.399,1.61,-0.0,7.658,1.988,0.991,-0.001,0.0,0.568,0.006,0.0,-0.007,-0.025,2.652,1.327,0.005,0.003,0.242,0.238,0.238,0.875,0.002,-0.874,-0.875,-0.879,0.232,0.0,-0.0,0.0,0.004,0.006,0.001,0.005,0.014,0.001,0.022,-0.001,0.001,0.004,1.515,0.0,0.014,0.0,-0.022,0.006,0.002,-0.017,0.003,-0.017,0.004,0.002,0.438,0.002,-0.013,-0.033,0.027,0.012,0.002,0.024,0.045,0.002,0.012,0.0,0.001,0.001,0.001,0.01,0.001,0.0,0.0,0.0,0.0
0.404,-0.404,-0.406,-0.402,1.631,-0.0,7.623,1.99,0.991,-0.003,0.0,0.575,0.007,0.0,-0.0,-0.017,2.648,1.327,0.005,0.005,0.243,0.24,0.24,0.873,-0.001,-0.869,-0.873,-0.877,0.238,0.0,-0.0,0.0,0.008,0.004,0.002,0.003,0.013,0.001,0.019,-0.004,0.003,0.003,1.517,0.0,0.014,0.0,-0.018,0.004,0.002,-0.021,0.004,-0.012,0.004,0.001,0.439,0.001,-0.013,-0.024,0.025,0.0,0.002,0.02,0.04,-0.0,0.01,0.005,0.002,0.002,0.002,0.009,0.001,0.0,-0.0,0.0,-0.0
0.419,-0.419,-0.442,-0.394,1.758,0.001,7.405,2.002,0.99,-0.009,-0.0,0.651,0.058,0.002,-0.069,0.058,2.625,1.314,0.049,0.039,0.277,0.255,0.255,0.861,-0.044,-0.829,-0.86,-0.881,0.238,0.0,0.001,0.003,0.038,0.015,0.016,0.027,0.018,0.014,0.052,0.04,0.025,0.011,1.534,0.0,0.05,0.0,-0.011,0.015,0.025,-0.123,0.036,0.102,0.051,0.013,0.452,0.011,-0.013,-0.082,0.057,0.248,0.023,-0.002,0.096,0.011,0.023,-0.054,0.014,0.018,0.011,-0.018,0.006,0.0,-0.0,0.0,0.0
0.432,-0.432,-0.441,-0.424,1.864,-0.0,7.364,2.022,0.992,-0.0,0.0,0.615,0.039,0.001,-0.062,-0.068,2.614,1.318,0.025,0.021,0.261,0.248,0.248,0.858,0.011,-0.852,-0.858,-0.869,0.233,0.0,0.0,0.0,0.012,0.025,0.006,0.009,0.018,0.005,0.03,0.048,0.01,0.021,1.538,0.0,0.025,0.001,-0.028,0.036,0.006,-0.028,0.008,-0.009,0.011,0.009,0.452,0.007,0.004,-0.05,0.041,0.015,0.012,0.075,0.072,-0.002,0.032,-0.011,0.006,0.009,0.005,0.02,0.011,0.0,0.0,-0.0,-0.0
0.422,-0.422,-0.429,-0.417,1.779,-0.0,7.496,2.01,0.992,0.007,0.0,0.556,0.018,0.001,-0.131,0.009,2.633,1.331,0.024,0.018,0.245,0.236,0.236,0.866,-0.01,-0.86,-0.866,-0.87,0.232,0.0,-0.0,0.0,0.013,0.013,0.003,0.009,0.017,0.002,0.03,0.009,0.002,0.011,1.523,0.0,0.03,0.0,-0.027,0.02,0.009,-0.063,0.01,-0.009,0.013,0.004,0.442,0.003,-0.018,-0.053,0.036,-0.057,0.004,0.033,0.066,0.006,0.022,-0.007,0.003,0.005,0.003,0.017,0.005,0.0,0.0,0.0,0.0
0.426,-0.426,-0.445,-0.418,1.819,-0.0,7.441,2.014,0.992,0.023,-0.0,0.563,0.028,0.0,0.024,0.081,2.632,1.334,0.015,0.015,0.255,0.237,0.237,0.863,-0.004,-0.847,-0.863,-0.869,0.225,0.0,0.0,0.0,0.027,0.03,0.007,0.002,0.016,0.006,0.015,-0.003,0.008,0.028,1.526,0.0,0.027,0.001,-0.001,0.059,0.007,-0.04,0.014,0.022,0.015,0.009,0.44,0.008,-0.022,-0.019,0.037,-0.043,0.011,0.02,0.065,0.014,0.035,-0.058,0.007,0.01,0.006,-0.017,0.012,0.0,-0.0,-0.0,-0.0
0.432,-0.431,-0.439,-0.423,1.862,0.001,7.417,2.019,0.994,0.071,0.0,0.575,0.032,0.001,0.055,0.086,2.625,1.33,0.036,0.029,0.273,0.24,0.24,0.861,-0.007,-0.849,-0.861,-0.876,0.227,0.0,-0.0,0.0,0.014,0.025,0.005,0.006,0.02,0.005,0.025,0.094,0.009,0.02,1.532,0.0,0.037,0.001,-0.02,0.027,0.013,-0.023,0.011,0.005,0.015,0.014,0.442,0.01,0.008,-0.047,0.044,-0.077,0.017,0.074,0.081,0.034,0.041,-0.004,0.009,0.013,0.007,0.033,0.017,0.0,0.0,-0.0,-0.0
0.421,-0.421,-0.427,-0.418,1.77,0.0,7.524,2.008,0.992,-0.003,-0.0,0.541,0.006,0.0,0.013,0.014,2.636,1.334,0.005,0.004,0.235,0.233,0.232,0.867,-0.01,-0.861,-0.867,-0.871,0.23,0.0,0.0,0.0,0.003,0.007,0.003,0.004,0.016,0.003,0.021,-0.002,0.005,0.006,1.521,0.0,0.011,0.0,-0.02,0.007,0.001,-0.018,0.002,-0.015,0.002,0.001,0.439,0.001,-0.01,-0.023,0.032,0.002,0.002,0.035,0.053,-0.003,0.024,0.012,0.003,0.002,0.002,0.022,0.006,0.0,-0.0,-0.0,-0.0
0.417,-0.417,-0.42,-0.416,1.74,0.0,7.552,2.005,0.992,0.001,-0.0,0.551,0.006,0.0,0.011,0.006,2.639,1.332,0.003,0.003,0.239,0.235,0.235,0.869,0.001,-0.867,-0.869,-0.871,0.23,0.0,0.0,0.0,0.002,0.005,0.001,0.003,0.015,0.001,0.018,-0.007,0.002,0.004,1.521,0.0,0.013,0.0,-0.018,0.004,0.002,-0.016,0.002,-0.015,0.002,0.003,0.44,0.002,-0.013,-0.022,0.026,-0.005,0.003,0.023,0.044,-0.003,0.015,0.008,0.001,0.002,0.001,0.014,0.002,0.0,0.0,-0.0,-0.0
0.416,-0.416,-0.418,-0.414,1.732,-0.0,7.553,2.004,0.992,0.001,-0.0,0.553,0.002,0.0,0.003,-0.004,2.638,1.332,0.002,0.001,0.238,0.235,0.235,0.869,0.005,-0.866,-0.869,-0.871,0.234,0.0,-0.0,0.0,0.001,0.004,0.001,0.003,0.014,0.001,0.019,-0.008,0.001,0.002,1.52,0.0,0.012,0.0,-0.018,0.003,0.001,-0.013,0.001,-0.015,0.001,0.001,0.44,0.001,-0.012,-0.02,0.026,-0.001,0.002,0.023,0.044,-0.003,0.014,0.009,0.001,0.002,0.001,0.014,0.002,0.0,-0.0,0.0,0.0
0.416,-0.416,-0.419,-0.413,1.731,0.0,7.553,2.003,0.992,-0.001,0.0,0.553,0.002,0.0,0.002,0.004,2.639,1.332,0.002,0.001,0.237,0.235,0.235,0.869,0.001,-0.864,-0.869,-0.871,0.232,0.0,0.0,0.0,0.002,0.003,0.001,0.004,0.014,0.001,0.019,-0.006,0.0,0.002,1.52,0.0,0.01,0.0,-0.019,0.001,0.001,-0.011,0.001,-0.017,0.001,0.001,0.44,0.001,-0.01,-0.022,0.026,-0.005,0.001,0.023,0.044,-0.0,0.015,0.012,0.002,0.001,0.001,0.015,0.002,0.0,-0.0,0.0,0.0
0.401,-0.4,-0.416,-0.372,1.604,-0.0,8.045,1.993,0.991,-0.023,-0.0,0.175,0.03,0.001,-0.171,0.0,2.697,1.437,0.033,0.023,0.14,0.132,0.132,0.897,0.092,-0.884,-0.897,-0.915,0.125,0.0,0.0,0.0,0.008,0.034,0.014,0.01,0.024,0.012,0.032,0.012,0.02,0.03,1.429,0.0,0.043,0.001,-0.031,0.063,0.019,-0.11,0.005,-0.02,0.006,0.005,0.362,0.004,-0.028,-0.044,0.05,0.008,0.008,0.048,0.094,-0.059,0.034,-0.046,0.009,0.012,0.007,-0.002,0.012,0.0,-0.0,0.0,0.0
0.397,-0.396,-0.407,-0.387,1.572,0.0,7.991,1.982,0.99,-0.059,-0.0,0.253,0.094,0.004,-0.063,0.027,2.694,1.412,0.062,0.051,0.175,0.159,0.159,0.894,0.016,-0.889,-0.894,-0.903,0.138,0.0,0.0,0.0,0.018,0.02,0.005,0.006,0.028,0.004,0.025,0.088,0.005,0.018,1.449,0.0,0.065,0.0,-0.021,0.026,0.042,-0.132,0.011,0.0,0.013,0.011,0.384,0.009,-0.02,-0.044,0.073,-0.035,0.011,0.067,0.109,-0.019,0.039,0.008,0.004,0.007,0.004,0.033,0.015,0.0,-0.0,0.0,0.0
0.378,-0.378,-0.386,-0.37,1.43,-0.0,8.201,1.962,0.992,0.002,-0.0,0.212,0.025,0.001,0.014,0.08,2.72,1.424,0.023,0.017,0.157,0.146,0.145,0.906,0.021,-0.899,-0.906,-0.913,0.137,0.0,-0.0,0.0,0.019,0.016,0.005,0.006,0.015,0.005,0.024,0.021,0.007,0.011,1.429,0.0,0.031,0.0,-0.012,0.015,0.01,-0.066,0.015,0.015,0.02,0.006,0.368,0.005,-0.021,-0.062,0.034,-0.074,0.008,0.057,0.062,-0.009,0.024,-0.007,0.005,0.007,0.004,0.018,0.006,0.0,0.0,0.0,-0.0
0.382,-0.381,-0.41,-0.354,1.456,0.001,8.092,1.966,0.993,0.02,0.001,0.268,0.102,0.006,-0.282,0.314,2.712,1.404,0.075,0.064,0.183,0.164,0.163,0.9,-0.038,-0.879,-0.9,-0.912,0.142,0.0,0.001,0.004,0.066,0.06,0.016,0.048,0.04,0.012,0.069,0.142,0.018,0.05,1.444,0.0,0.075,0.004,0.022,0.112,0.056,-0.072,0.054,0.157,0.065,0.011,0.382,0.008,0.006,-0.057,0.089,-0.162,0.007,0.095,0.162,0.024,0.06,-0.08,0.01,0.014,0.008,-0.001,0.037,0.0,-0.0,0.0,0.0
0.373,-0.373,-0.38,-0.349,1.391,0.0,8.225,1.958,0.992,0.033,-0.0,0.231,0.036,0.0,-0.053,0.066,2.722,1.422,0.022,0.02,0.168,0.152,0.152,0.907,0.029,-0.898,-0.907,-0.921,0.14,0.0,-0.0,0.001,0.021,0.027,0.009,0.018,0.029,0.006,0.042,0.032,0.003,0.019,1.432,0.0,0.022,0.001,-0.035,0.012,0.005,-0.037,0.017,0.016,0.023,0.01,0.37,0.009,-0.001,-0.078,0.058,-0.017,0.016,0.101,0.099,-0.002,0.05,0.002,0.006,0.005,0.004,0.042,0.025,0.0,0.0,0.0,0.0
0.376,-0.375,-0.409,-0.341,1.411,0.0,8.213,1.949,0.99,-0.055,0.001,0.204,0.044,0.002,0.199,0.191,2.737,1.426,0.043,0.035,0.16,0.143,0.142,0.906,-0.024,-0.876,-0.906,-0.941,0.121,0.001,0.001,0.003,0.057,0.089,0.023,0.051,0.028,0.02,0.071,0.056,0.035,0.07,1.423,0.0,0.047,0.008,-0.041,0.07,0.023,-0.094,0.044,0.03,0.058,0.013,0.36,0.01,-0.02,-0.187,0.076,0.234,0.02,0.095,0.15,0.021,0.094,-0.205,0.018,0.01,0.013,-0.031,0.089,0.0,-0.0,0.0,0.0
0.416,-0.416,-0.437,-0.392,1.733,0.001,7.841,2.008,0.988,0.043,0.001,0.218,0.06,0.004,0.158,-0.384,2.673,1.422,0.066,0.053,0.17,0.148,0.147,0.886,-0.045,-0.865,-0.885,-0.904,0.12,0.0,-0.0,0.001,0.046,0.074,0.015,0.018,0.038,0.014,0.042,0.109,0.025,0.064,1.448,0.0,0.067,0.006,-0.019,0.084,0.045,-0.094,0.031,0.036,0.037,0.015,0.379,0.012,-0.012,-0.089,0.11,0.115,0.019,0.101,0.156,0.027,0.074,-0.146,0.014,0.025,0.013,0.003,0.055,0.0,-0.0,0.0,0.0
0.402,-0.402,-0.433,-0.392,1.614,-0.0,7.909,1.982,0.992,-0.052,0.0,0.319,0.025,0.001,0.014,-0.007,2.682,1.388,0.03,0.023,0.195,0.179,0.178,0.889,-0.048,-0.881,-0.889,-0.898,0.154,0.0,-0.0,0.0,0.025,0.019,0.012,0.008,0.04,0.008,0.028,0.006,0.004,0.016,1.469,0.0,0.069,0.0,-0.023,0.031,0.048,-0.106,0.015,0.008,0.017,0.015,0.4,0.014,-0.062,-0.043,0.08,0.026,0.023,0.058,0.118,0.016,0.036,0.001,0.004,0.006,0.004,0.03,0.013,0.0,0.0,0.0,-0.0
0.402,-0.402,-0.409,-0.397,1.612,0.0,7.887,1.986,0.992,0.014,-0.0,0.346,0.028,0.001,0.107,-0.023,2.68,1.384,0.026,0.021,0.196,0.186,0.186,0.888,0.013,-0.882,-0.888,-0.893,0.181,0.0,0.0,0.0,0.01,0.008,0.004,0.003,0.013,0.003,0.016,0.067,0.005,0.007,1.476,0.0,0.027,0.0,-0.008,0.009,0.007,-0.022,0.01,0.027,0.014,0.004,0.404,0.003,0.007,-0.022,0.028,0.068,0.005,0.025,0.046,-0.001,0.014,-0.006,0.003,0.004,0.003,0.011,0.002,0.0,0.0,-0.0,-0.0
0.4,-0.4,-0.401,-0.397,1.596,-0.0,7.925,1.985,0.993,-0.001,-0.0,0.331,0.005,0.0,0.014,0.013,2.683,1.386,0.003,0.003,0.184,0.182,0.182,0.89,0.004,-0.888,-0.89,-0.891,0.18,0.0,-0.0,0.0,0.005,0.006,0.001,0.004,0.013,0.001,0.021,-0.005,0.002,0.004,1.472,0.0,0.011,0.0,-0.02,0.005,0.001,-0.014,0.002,-0.017,0.003,0.001,0.401,0.001,-0.011,-0.024,0.024,-0.013,0.002,0.026,0.043,0.001,0.013,0.006,0.001,0.001,0.001,0.012,0.002,0.0,0.0,-0.0,-0.0
0.4,-0.4,-0.401,-0.398,1.597,-0.0,7.898,1.986,0.991,-0.0,0.0,0.332,0.001,0.0,0.002,0.014,2.682,1.386,0.002,0.001,0.184,0.182,0.182,0.889,-0.0,-0.887,-0.889,-0.892,0.181,0.0,0.0,0.0,0.002,0.004,0.001,0.004,0.014,0.001,0.019,-0.009,0.001,0.003,1.47,0.0,0.013,0.0,-0.019,0.003,0.002,-0.015,0.002,-0.013,0.002,0.001,0.402,0.001,-0.013,-0.022,0.027,0.001,0.002,0.025,0.047,0.0,0.015,0.009,0.001,0.001,0.001,0.014,0.002,0.0,-0.0,0.0,-0.0
0.399,-0.399,-0.4,-0.396,1.59,-0.0,7.921,1.985,0.992,-0.001,-0.0,0.335,0.001,0.0,0.004,0.003,2.684,1.385,0.002,0.001,0.185,0.183,0.183,0.89,0.003,-0.887,-0.89,-0.893,0.182,0.0,-0.0,0.0,0.001,0.002,0.001,0.003,0.014,0.001,0.019,-0.009,0.0,0.002,1.472,0.0,0.013,0.0,-0.018,0.002,0.002,-0.016,0.001,-0.016,0.001,0.001,0.402,0.001,-0.012,-0.02,0.026,0.0,0.001,0.016,0.043,0.003,0.012,0.008,0.002,0.002,0.001,0.012,0.002,0.0,0.0,-0.0,0.0
0.4,-0.4,-0.402,-0.397,1.598,0.0,7.917,1.986,0.992,0.001,0.0,0.331,0.003,0.0,0.003,0.012,2.682,1.386,0.003,0.002,0.183,0.182,0.182,0.89,-0.004,-0.886,-0.89,-0.894,0.18,0.0,-0.0,0.0,0.002,0.002,0.002,0.004,0.014,0.002,0.019,-0.007,0.003,0.002,1.471,0.0,0.012,0.0,-0.019,0.003,0.002,-0.017,0.001,-0.015,0.002,0.001,0.402,0.001,-0.012,-0.022,0.026,0.005,0.002,0.016,0.044,0.003,0.012,0.01,0.002,0.003,0.002,0.012,0.002,0.0,0.0,0.0,-0.0
0.403,-0.403,-0.405,-0.399,1.621,-0.0,7.877,1.988,0.992,-0.022,-0.0,0.341,0.004,0.0,-0.008,-0.021,2.678,1.384,0.005,0.003,0.194,0.185,0.185,0.888,0.005,-0.881,-0.888,-0.892,0.178,0.0,-0.0,0.0,0.006,0.009,0.001,0.004,0.014,0.001,0.021,-0.008,0.001,0.008,1.475,0.0,0.014,0.0,-0.018,0.013,0.002,-0.026,0.008,0.003,0.01,0.005,0.404,0.004,-0.013,-0.027,0.027,0.014,0.006,0.015,0.043,-0.006,0.012,-0.01,0.003,0.004,0.002,0.008,0.001,0.0,-0.0,-0.0,0.0
0.403,-0.403,-0.405,-0.399,1.622,-0.0,7.887,1.989,0.993,0.003,-0.0,0.338,0.003,0.0,0.007,-0.001,2.679,1.384,0.002,0.002,0.186,0.184,0.184,0.888,-0.002,-0.886,-0.888,-0.89,0.182,0.0,-0.0,0.0,0.003,0.003,0.002,0.004,0.014,0.001,0.019,-0.007,0.002,0.002,1.475,0.0,0.011,0.0,-0.019,0.003,0.001,-0.013,0.002,-0.017,0.002,0.001,0.403,0.001,-0.01,-0.023,0.026,-0.001,0.002,0.022,0.044,0.003,0.014,0.01,0.001,0.002,0.001,0.014,0.002,0.0,-0.0,0.0,-0.0
