ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.886,0.229,-0.403,-0.014,0.008,-0.021
-0.892,0.227,-0.4,-0.009,0.011,-0.023
-0.882,0.23,-0.413,-0.007,0.023,-0.02
-0.886,0.211,-0.419,0.007,0.073,-0.001
-0.886,0.223,-0.41,-0.034,-0.001,0.011
-0.884,0.239,-0.406,-0.032,0.01,-0.021
-0.885,0.225,-0.417,-0.016,0.033,-0.022
-0.885,0.234,-0.401,-0.007,0.015,-0.002
-0.885,0.229,-0.407,-0.017,0.006,-0.021
-0.88,0.236,-0.408,-0.023,0.025,-0.025
-0.889,0.23,-0.409,-0.026,-0.002,-0.025
-0.889,0.234,-0.401,-0.025,0.032,-0.022
-0.887,0.228,-0.406,-0.009,0.018,-0.025
-0.886,0.23,-0.407,-0.005,0.013,-0.011
-0.885,0.227,-0.409,0.01,0.045,-0.001
-0.88,0.227,-0.415,-0.011,0.019,0.001
-0.882,0.231,-0.416,-0.009,0.015,-0.001
-0.882,0.231,-0.414,-0.022,0.008,-0.007
-0.886,0.236,-0.409,-0.024,0.005,-0.013
-0.879,0.238,-0.41,-0.014,0.004,-0.011
-0.885,0.236,-0.409,-0.009,0.003,-0.018
-0.884,0.233,-0.409,-0.014,0.005,-0.023
-0.888,0.235,-0.406,-0.023,0.014,-0.023
-0.888,0.234,-0.407,-0.013,0.029,-0.014
-0.88,0.235,-0.414,-0.014,0.004,-0.017
-0.883,0.235,-0.408,-0.019,-0.002,-0.014
-0.884,0.234,-0.409,-0.039,0.003,-0.012
-0.887,0.239,-0.404,-0.029,0.017,-0.019
-0.881,0.24,-0.406,-0.007,0.018,-0.031
-0.886,0.236,-0.406,-0.004,0.007,-0.02
-0.885,0.231,-0.407,-0.002,0.027,-0.025
-0.879,0.232,-0.414,-0.014,0.02,-0.02
-0.881,0.233,-0.412,-0.014,0.011,-0.02
-0.886,0.232,-0.408,-0.017,0.01,-0.017
-0.891,0.233,-0.401,-0.018,0.012,-0.013
-0.883,0.234,-0.409,-0.015,0.016,-0.023
-0.886,0.232,-0.405,-0.013,0.01,-0.018
-0.884,0.235,-0.408,-0.001,0.013,-0.015
-0.889,0.234,-0.405,0.0,0.031,-0.011
-0.882,0.229,-0.411,-0.014,0.005,-0.026
-0.884,0.232,-0.409,-0.028,0.007,-0.027
-0.884,0.232,-0.407,-0.023,0.011,-0.028
-0.888,0.231,-0.407,-0.003,0.007,-0.021
-0.885,0.229,-0.407,-0.001,0.005,-0.013
-0.888,0.229,-0.406,-0.022,-0.003,-0.025
-0.892,0.237,-0.392,0.005,-0.001,-0.038
-0.879,0.226,-0.418,0.013,0.029,-0.009
-0.889,0.222,-0.41,-0.017,0.003,-0.015
-0.886,0.226,-0.405,-0.026,0.018,-0.02
-0.889,0.229,-0.406,-0.025,0.011,-0.019
-0.887,0.229,-0.406,-0.02,0.02,-0.024
-0.886,0.226,-0.408,-0.017,0.014,-0.023
-0.89,0.227,-0.404,-0.015,0.022,-0.016
-0.88,0.227,-0.416,-0.014,0.021,-0.015
-0.885,0.229,-0.413,-0.024,0.009,-0.01
-0.887,0.23,-0.407,-0.022,0.013,-0.012
-0.886,0.231,-0.404,-0.019,0.004,-0.013
-0.885,0.23,-0.406,-0.015,0.008,-0.013
-0.886,0.231,-0.405,-0.018,0.011,-0.015
-0.891,0.231,-0.399,-0.011,0.022,-0.017
-0.88,0.233,-0.412,-0.011,0.017,-0.019
-0.885,0.23,-0.411,-0.013,0.015,-0.016
-0.885,0.23,-0.41,-0.015,0.01,-0.015
-0.886,0.231,-0.406,-0.018,0.001,-0.019
-0.886,0.232,-0.404,-0.014,0.015,-0.015
-0.883,0.229,-0.411,-0.011,0.012,-0.02
-0.889,0.231,-0.403,-0.015,-0.007,-0.014
-0.884,0.233,-0.408,-0.003,0.017,-0.011
-0.886,0.233,-0.406,-0.011,0.008,-0.013
-0.89,0.231,-0.402,-0.013,0.03,-0.021
-0.886,0.23,-0.403,-0.014,0.011,-0.022
-0.887,0.232,-0.408,-0.01,0.018,-0.015
-0.888,0.228,-0.407,-0.008,0.026,-0.016
-0.884,0.228,-0.41,-0.002,0.025,-0.015
-0.885,0.228,-0.414,-0.011,0.025,-0.006
-0.877,0.231,-0.416,-0.025,0.006,-0.03
-0.886,0.233,-0.41,-0.019,0.01,-0.021
-0.889,0.231,-0.406,-0.007,-0.006,-0.009
-0.883,0.237,-0.406,-0.006,0.016,-0.008
-0.88,0.219,-0.422,-0.005,0.021,-0.031
-0.885,0.227,-0.409,-0.028,0.001,-0.007
-0.89,0.232,-0.401,-0.019,0.005,-0.02
-0.881,0.235,-0.41,-0.023,0.01,-0.026
-0.886,0.233,-0.409,-0.006,0.004,-0.024
-0.891,0.229,-0.4,-0.002,0.011,-0.029
-0.887,0.228,-0.408,-0.004,0.008,-0.027
-0.901,0.264,-0.35,-0.091,0.008,0.02
-0.913,0.262,-0.331,-0.043,-0.03,-0.061
-0.915,0.247,-0.327,-0.08,-0.064,-0.08
-0.912,0.248,-0.32,-0.098,-0.055,-0.063
-0.918,0.252,-0.314,-0.1,-0.072,-0.06
-0.925,0.251,-0.289,-0.054,-0.039,-0.029
-0.926,0.257,-0.286,0.025,-0.033,-0.003
-0.93,0.25,-0.284,0.051,-0.042,-0.04
-0.938,0.235,-0.273,0.019,-0.002,-0.051
-0.936,0.236,-0.279,0.018,0.044,-0.023
-0.922,0.236,-0.301,0.001,0.043,-0.016
-0.93,0.24,-0.295,-0.012,0.061,0.001
-0.927,0.242,-0.299,-0.035,0.031,-0.018
-0.927,0.243,-0.299,-0.026,0.04,-0.023
-0.925,0.241,-0.303,0.001,0.02,-0.023
-0.925,0.236,-0.304,0.013,0.015,-0.018
-0.923,0.238,-0.308,-0.006,0.012,-0.015
-0.925,0.24,-0.306,-0.006,0.008,-0.009
-0.929,0.24,-0.298,0.0,0.014,-0.006
-0.921,0.242,-0.308,-0.009,0.01,-0.015
-0.925,0.241,-0.303,-0.013,0.015,-0.014
-0.925,0.244,-0.301,-0.011,0.006,-0.01
-0.927,0.238,-0.305,0.001,0.025,-0.006
-0.924,0.244,-0.303,-0.008,0.021,-0.009
-0.923,0.242,-0.304,-0.004,0.02,-0.017
-0.921,0.245,-0.307,-0.01,0.014,-0.008
-0.922,0.246,-0.309,-0.01,0.005,-0.021
-0.925,0.24,-0.301,-0.017,0.011,-0.034
-0.92,0.24,-0.313,-0.023,0.014,-0.028
-0.924,0.239,-0.306,-0.022,0.014,-0.018
-0.923,0.242,-0.307,-0.022,0.001,-0.013
-0.927,0.243,-0.303,-0.011,-0.002,-0.008
-0.925,0.246,-0.3,-0.007,0.005,-0.001
-0.925,0.245,-0.301,-0.013,0.011,-0.009
-0.923,0.248,-0.305,-0.015,0.017,-0.012
-0.922,0.25,-0.303,-0.01,0.006,-0.014
-0.925,0.247,-0.299,-0.006,0.023,-0.01
-0.92,0.247,-0.308,-0.019,0.005,-0.028
-0.924,0.245,-0.305,-0.011,0.014,-0.022
-0.926,0.247,-0.302,-0.016,0.008,-0.016
-0.926,0.246,-0.299,-0.014,0.001,-0.013
-0.93,0.243,-0.295,-0.015,0.008,-0.021
-0.92,0.248,-0.306,-0.026,-0.007,-0.026
-0.921,0.248,-0.304,-0.022,-0.02,-0.024
-0.926,0.245,-0.299,-0.018,-0.031,-0.021
-0.93,0.244,-0.29,-0.019,-0.011,-0.015
-0.928,0.244,-0.286,-0.033,-0.039,-0.026
-0.932,0.246,-0.278,-0.032,-0.042,-0.025
-0.934,0.245,-0.276,-0.025,-0.046,-0.032
-0.936,0.243,-0.269,-0.033,-0.074,-0.038
-0.936,0.241,-0.258,-0.022,-0.046,-0.023
-0.939,0.242,-0.256,-0.015,0.009,-0.013
-0.94,0.245,-0.255,-0.021,0.022,-0.011
-0.939,0.248,-0.258,-0.008,0.035,-0.002
-0.936,0.246,-0.261,-0.025,-0.008,-0.029
-0.941,0.242,-0.256,-0.021,-0.02,-0.042
-0.942,0.24,-0.253,-0.016,-0.041,-0.039
-0.946,0.239,-0.247,-0.024,-0.041,-0.029
-0.944,0.241,-0.24,-0.024,-0.037,-0.025
-0.946,0.241,-0.233,-0.023,-0.031,-0.03
-0.947,0.242,-0.229,-0.021,-0.015,-0.037
-0.942,0.24,-0.238,-0.008,0.003,-0.034
-0.945,0.234,-0.234,-0.015,-0.02,-0.027
-0.95,0.233,-0.228,-0.014,-0.024,-0.021
-0.949,0.232,-0.224,-0.017,-0.033,-0.017
-0.955,0.235,-0.21,-0.016,-0.025,-0.014
-0.954,0.233,-0.208,-0.007,-0.001,-0.022
-0.956,0.235,-0.21,-0.021,-0.001,-0.021
-0.954,0.236,-0.207,-0.01,-0.005,-0.028
-0.955,0.228,-0.209,0.013,0.027,-0.019
-0.952,0.228,-0.215,-0.02,0.021,-0.012
-0.953,0.235,-0.213,-0.02,0.016,-0.011
-0.954,0.234,-0.213,-0.013,0.018,-0.01
-0.952,0.238,-0.215,-0.013,0.019,-0.011
-0.951,0.237,-0.217,-0.009,0.015,-0.013
-0.949,0.238,-0.217,-0.013,0.018,-0.009
-0.953,0.238,-0.216,-0.016,0.01,-0.021
-0.955,0.232,-0.208,-0.009,0.016,-0.023
-0.949,0.236,-0.22,-0.017,0.024,-0.019
-0.951,0.234,-0.215,-0.01,0.021,-0.016
-0.951,0.234,-0.219,-0.004,0.035,-0.002
-0.95,0.239,-0.221,-0.013,0.021,-0.003
-0.949,0.241,-0.219,-0.016,0.018,-0.021
-0.949,0.24,-0.223,-0.013,0.015,-0.024
-0.949,0.24,-0.221,-0.014,0.022,-0.02
-0.949,0.237,-0.224,-0.011,0.014,-0.021
-0.952,0.234,-0.218,-0.014,0.021,-0.018
-0.947,0.238,-0.23,-0.01,0.033,-0.01
-0.949,0.239,-0.225,-0.01,0.023,-0.01
-0.947,0.241,-0.227,-0.007,0.022,-0.006
-0.948,0.241,-0.227,-0.013,0.02,-0.009
-0.949,0.241,-0.227,-0.015,0.025,-0.009
-0.947,0.24,-0.229,-0.012,0.015,-0.013
-0.945,0.242,-0.231,-0.011,0.031,0.0
-0.947,0.246,-0.231,-0.003,0.037,0.003
-0.944,0.245,-0.232,-0.013,0.04,-0.012
-0.941,0.249,-0.248,-0.009,0.059,-0.005
-0.94,0.25,-0.243,-0.015,0.035,-0.009
-0.94,0.254,-0.245,-0.015,0.037,-0.012
-0.939,0.251,-0.248,-0.007,0.031,-0.019
-0.94,0.247,-0.25,-0.009,0.043,-0.022
-0.935,0.242,-0.262,-0.01,0.052,-0.025
-0.935,0.247,-0.262,-0.022,0.018,-0.028
-0.938,0.25,-0.255,-0.011,0.004,-0.02
-0.945,0.25,-0.244,-0.007,0.006,-0.016
-0.936,0.247,-0.255,-0.027,-0.003,-0.034
-0.94,0.244,-0.254,-0.019,-0.002,-0.035
-0.941,0.242,-0.251,-0.016,0.012,-0.021
-0.942,0.246,-0.25,-0.019,-0.002,-0.023
-0.944,0.24,-0.244,-0.013,0.008,-0.024
-0.94,0.243,-0.247,-0.016,0.015,-0.017
-0.943,0.243,-0.244,-0.016,0.033,-0.017
-0.946,0.24,-0.249,-0.005,0.04,0.0
-0.936,0.247,-0.258,0.0,0.06,-0.005
-0.932,0.243,-0.267,-0.009,0.034,-0.013
-0.934,0.253,-0.265,-0.011,0.004,-0.023
-0.938,0.239,-0.261,-0.01,0.006,-0.028
-0.938,0.244,-0.264,-0.012,0.006,-0.003
-0.939,0.249,-0.254,-0.018,-0.003,-0.03
-0.94,0.244,-0.255,-0.021,0.007,-0.039
-0.946,0.236,-0.249,-0.035,-0.012,-0.042
-0.941,0.238,-0.257,-0.035,0.015,-0.039
-0.937,0.242,-0.26,-0.012,0.02,-0.012
-0.938,0.242,-0.26,-0.001,0.02,0.015
-0.941,0.245,-0.25,-0.017,0.006,-0.005
-0.939,0.248,-0.257,-0.011,0.019,-0.02
-0.94,0.24,-0.254,-0.004,0.002,-0.023
-0.94,0.245,-0.253,-0.018,0.017,-0.015
-0.942,0.242,-0.253,-0.009,0.034,-0.01
-0.938,0.244,-0.258,-0.018,0.012,-0.018
-0.936,0.243,-0.258,-0.011,0.014,-0.025
-0.938,0.242,-0.258,-0.011,0.018,-0.015
-0.94,0.244,-0.255,-0.01,0.006,-0.013
-0.94,0.241,-0.255,-0.01,0.014,-0.016
-0.939,0.245,-0.257,-0.014,0.023,-0.011
-0.939,0.245,-0.257,-0.027,0.029,-0.009
-0.934,0.25,-0.262,-0.029,0.021,-0.023
-0.94,0.247,-0.258,-0.005,0.021,-0.025
-0.939,0.242,-0.256,-0.007,0.018,-0.02
-0.937,0.244,-0.259,-0.012,0.021,-0.016
-0.937,0.243,-0.261,-0.011,0.019,-0.014
-0.938,0.242,-0.262,-0.019,0.014,-0.012
-0.935,0.249,-0.263,-0.027,0.021,-0.016
-0.938,0.246,-0.263,-0.012,0.029,-0.005
-0.933,0.25,-0.265,-0.014,0.0,-0.022
-0.935,0.247,-0.265,-0.012,0.011,-0.024
-0.937,0.247,-0.263,-0.006,0.003,-0.024
-0.937,0.243,-0.262,-0.015,0.015,-0.022
-0.936,0.246,-0.264,-0.014,0.01,-0.017
-0.937,0.244,-0.262,-0.015,0.011,-0.022
-0.938,0.245,-0.261,-0.021,0.018,-0.017
-0.938,0.25,-0.257,-0.004,0.011,-0.015
-0.933,0.245,-0.27,-0.013,0.019,-0.02
-0.938,0.245,-0.263,-0.019,0.018,-0.025
-0.937,0.245,-0.263,-0.011,0.001,-0.023
-0.939,0.245,-0.261,-0.014,0.003,-0.01
-0.935,0.246,-0.261,-0.007,0.005,-0.012
-0.939,0.243,-0.258,-0.019,0.018,-0.018
-0.936,0.249,-0.262,-0.02,0.02,-0.011
-0.936,0.25,-0.262,-0.008,0.015,-0.017
-0.936,0.248,-0.266,-0.013,0.025,-0.024
-0.937,0.248,-0.261,-0.022,0.016,-0.028
-0.936,0.246,-0.26,-0.009,0.014,-0.025
-0.937,0.242,-0.264,-0.011,0.015,-0.022
-0.937,0.242,-0.264,-0.012,0.011,-0.012
-0.937,0.242,-0.265,-0.01,0.008,-0.01
-0.94,0.245,-0.26,-0.027,0.007,-0.005
-0.934,0.251,-0.261,-0.021,0.01,-0.005
-0.936,0.25,-0.261,-0.012,0.018,-0.024
-0.935,0.252,-0.266,-0.037,0.029,-0.013
-0.935,0.252,-0.262,-0.017,0.015,-0.017
-0.932,0.247,-0.266,-0.006,0.015,-0.029
-0.934,0.245,-0.269,-0.011,0.012,-0.025
-0.937,0.244,-0.261,-0.016,-0.004,-0.019
-0.937,0.245,-0.261,-0.008,0.003,-0.011
-0.937,0.247,-0.262,-0.012,0.01,-0.007
-0.937,0.25,-0.263,-0.017,0.011,-0.004
-0.935,0.254,-0.257,-0.012,0.015,-0.018
-0.932,0.254,-0.267,-0.018,0.019,-0.018
-0.935,0.253,-0.263,-0.007,0.014,-0.018
-0.935,0.247,-0.263,-0.015,0.001,-0.024
-0.937,0.246,-0.261,-0.019,0.006,-0.008
-0.937,0.251,-0.257,-0.018,0.018,0.008
-0.938,0.251,-0.26,0.01,0.03,-0.006
-0.931,0.255,-0.267,-0.023,0.03,-0.029
-0.931,0.255,-0.265,-0.017,0.006,-0.026
-0.939,0.258,-0.254,0.037,0.018,-0.023
-0.935,0.248,-0.269,0.021,0.013,-0.035
-0.934,0.253,-0.26,0.009,0.024,-0.022
-0.936,0.247,-0.271,0.008,0.019,-0.055
-0.935,0.235,-0.27,0.001,0.028,-0.047
-0.935,0.236,-0.273,-0.01,0.024,-0.034
-0.934,0.231,-0.275,-0.034,0.02,-0.022
-0.938,0.235,-0.274,-0.02,0.014,-0.01
-0.932,0.239,-0.275,-0.027,0.008,0.001
-0.935,0.246,-0.267,-0.013,0.026,-0.005
-0.937,0.244,-0.269,-0.019,0.02,-0.024
-0.933,0.242,-0.272,-0.024,0.023,-0.016
-0.935,0.244,-0.274,-0.022,0.022,-0.015
-0.931,0.241,-0.279,-0.039,0.006,-0.027
-0.934,0.247,-0.272,-0.003,0.017,-0.011
-0.932,0.243,-0.279,-0.01,0.016,-0.024
-0.932,0.244,-0.275,-0.02,-0.007,-0.025
-0.933,0.238,-0.275,-0.04,0.005,-0.031
-0.937,0.242,-0.268,-0.062,0.023,-0.026
-0.937,0.24,-0.266,-0.034,-0.001,-0.024
-0.937,0.242,-0.266,-0.005,-0.005,-0.015
-0.936,0.241,-0.268,-0.011,0.018,-0.021
-0.937,0.243,-0.264,-0.029,0.01,-0.02
-0.937,0.244,-0.264,-0.019,0.02,-0.018
-0.935,0.242,-0.268,-0.015,0.019,-0.021
-0.936,0.24,-0.27,-0.013,0.015,-0.019
-0.938,0.239,-0.265,-0.013,0.012,-0.022
-0.937,0.238,-0.271,-0.024,0.027,-0.017
-0.938,0.243,-0.263,-0.023,0.022,-0.012
-0.935,0.247,-0.27,-0.007,0.026,-0.01
-0.934,0.245,-0.269,0.008,0.03,-0.006
-0.934,0.243,-0.276,0.006,0.021,-0.012
-0.934,0.24,-0.273,-0.009,0.019,-0.019
-0.933,0.243,-0.278,-0.01,0.027,-0.016
-0.932,0.246,-0.279,-0.022,0.017,-0.017
-0.934,0.242,-0.275,-0.006,0.014,-0.017
-0.932,0.243,-0.281,-0.005,0.017,-0.015
-0.932,0.244,-0.28,-0.015,0.01,-0.016
-0.934,0.246,-0.276,-0.02,0.018,-0.014
-0.933,0.248,-0.275,-0.006,0.013,-0.012
-0.93,0.248,-0.28,-0.01,0.02,-0.02
-0.93,0.245,-0.28,0.009,0.02,-0.029
-0.934,0.24,-0.28,-0.002,0.021,-0.017
-0.931,0.244,-0.285,-0.003,0.009,-0.016
-0.93,0.24,-0.284,-0.004,0.006,-0.023
-0.937,0.239,-0.273,-0.019,-0.007,-0.023
-0.932,0.238,-0.279,-0.039,-0.004,-0.04
-0.935,0.24,-0.278,-0.031,0.023,-0.066
-0.933,0.238,-0.277,-0.058,0.019,-0.05
-0.935,0.235,-0.278,-0.085,-0.013,-0.048
-0.941,0.229,-0.268,-0.085,-0.033,-0.053
-0.942,0.227,-0.263,-0.086,-0.009,-0.032
-0.939,0.231,-0.261,-0.082,0.018,-0.015
-0.937,0.239,-0.263,-0.042,0.011,-0.006
-0.939,0.236,-0.266,-0.002,0.001,-0.012
-0.942,0.236,-0.262,-0.016,0.029,-0.001
-0.937,0.242,-0.26,-0.025,0.024,0.009
-0.934,0.247,-0.267,0.013,-0.001,-0.007
-0.941,0.244,-0.255,-0.01,0.026,-0.017
-0.933,0.246,-0.266,0.041,0.036,0.007
-0.937,0.245,-0.268,0.057,0.04,0.005
-0.934,0.239,-0.278,0.042,0.041,-0.002
-0.932,0.236,-0.279,-0.006,0.053,0.023
-0.931,0.249,-0.283,-0.021,0.042,0.022
-0.931,0.249,-0.279,0.001,0.009,0.01
-0.932,0.248,-0.278,-0.011,0.01,-0.012
-0.929,0.25,-0.283,-0.035,0.026,-0.003
-0.93,0.26,-0.27,-0.001,0.023,-0.021
-0.929,0.251,-0.283,0.045,0.053,-0.018
-0.926,0.248,-0.292,0.045,0.046,-0.006
-0.926,0.249,-0.291,0.013,0.039,-0.006
-0.92,0.254,-0.3,0.0,0.048,-0.034
-0.924,0.249,-0.298,0.011,0.037,-0.038
-0.924,0.244,-0.307,0.007,0.041,-0.027
-0.924,0.24,-0.305,-0.025,0.031,-0.022
-0.917,0.245,-0.313,-0.023,0.011,-0.019
-0.926,0.243,-0.302,-0.013,0.037,-0.036
-0.926,0.235,-0.308,-0.013,0.019,-0.006
-0.924,0.242,-0.307,-0.038,0.019,0.004
-0.923,0.249,-0.307,-0.05,0.007,-0.004
-0.922,0.254,-0.309,0.004,0.025,0.019
-0.919,0.249,-0.311,-0.014,0.021,-0.014
-0.919,0.25,-0.312,-0.032,0.026,-0.013
-0.918,0.255,-0.311,-0.042,0.009,-0.023
-0.922,0.255,-0.301,-0.022,0.0,-0.009
-0.922,0.251,-0.302,-0.007,0.022,-0.017
-0.921,0.251,-0.307,-0.025,0.012,-0.034
-0.921,0.257,-0.302,-0.022,-0.005,-0.022
-0.921,0.253,-0.304,-0.003,0.007,-0.015
-0.922,0.251,-0.307,-0.021,0.017,-0.017
-0.921,0.252,-0.307,-0.023,0.025,-0.014
-0.922,0.251,-0.309,-0.017,0.002,-0.013
-0.92,0.252,-0.306,-0.02,-0.001,-0.007
-0.92,0.256,-0.302,-0.014,0.006,-0.006
-0.922,0.258,-0.3,-0.027,0.006,-0.019
-0.92,0.262,-0.303,-0.017,0.025,-0.013
-0.921,0.258,-0.305,-0.014,0.016,-0.021
-0.921,0.256,-0.303,-0.013,0.014,-0.027
-0.92,0.252,-0.304,-0.017,0.013,-0.024
-0.92,0.255,-0.307,-0.011,0.018,-0.017
-0.921,0.255,-0.303,-0.016,0.012,-0.021
-0.921,0.256,-0.301,-0.011,0.019,-0.02
-0.917,0.257,-0.31,-0.009,0.027,-0.02
-0.919,0.258,-0.305,0.0,0.021,-0.021
-0.922,0.254,-0.305,-0.003,0.021,-0.029
-0.918,0.252,-0.313,-0.017,0.026,-0.021
-0.923,0.251,-0.306,-0.003,0.001,-0.023
-0.921,0.245,-0.309,-0.002,0.008,-0.027
-0.923,0.249,-0.307,-0.007,0.014,-0.023
-0.923,0.251,-0.31,-0.006,0.023,-0.016
-0.92,0.254,-0.309,-0.002,0.032,-0.015
-0.919,0.25,-0.312,-0.005,0.007,-0.01
-0.92,0.248,-0.31,-0.017,0.013,-0.021
-0.92,0.251,-0.312,-0.028,0.019,-0.017
-0.919,0.254,-0.312,-0.024,0.015,-0.021
-0.917,0.252,-0.313,-0.012,0.004,-0.025
-0.923,0.249,-0.309,-0.029,0.022,-0.027
-0.919,0.251,-0.31,0.0,0.004,-0.01
-0.921,0.248,-0.311,0.007,0.015,-0.021
-0.921,0.245,-0.311,-0.001,0.027,-0.015
-0.918,0.249,-0.313,-0.013,0.018,-0.011
-0.92,0.25,-0.311,-0.02,0.015,-0.01
-0.92,0.251,-0.311,-0.013,0.02,-0.018
-0.917,0.249,-0.314,0.002,0.013,-0.02
-0.919,0.246,-0.313,-0.017,0.025,-0.026
-0.921,0.249,-0.312,-0.02,0.021,-0.029
-0.916,0.246,-0.321,-0.017,0.022,-0.026
-0.918,0.248,-0.32,-0.009,0.009,-0.023
-0.918,0.244,-0.316,-0.008,0.001,-0.024
-0.921,0.243,-0.314,-0.009,0.002,-0.017
-0.921,0.246,-0.315,0.001,0.016,-0.008
-0.921,0.245,-0.312,0.004,0.004,-0.009
-0.922,0.243,-0.31,-0.021,0.018,-0.017
-0.918,0.248,-0.318,-0.022,0.018,-0.01
-0.921,0.246,-0.312,-0.011,0.026,-0.008
-0.915,0.249,-0.321,-0.007,0.021,-0.014
-0.918,0.247,-0.321,-0.02,0.017,-0.022
-0.919,0.252,-0.318,-0.021,0.006,-0.026
-0.918,0.248,-0.316,-0.023,0.006,-0.029
-0.919,0.246,-0.317,-0.006,0.007,-0.02
-0.921,0.243,-0.312,-0.008,0.011,-0.018
-0.921,0.242,-0.314,-0.011,0.013,-0.015
-0.92,0.245,-0.314,-0.013,0.012,-0.017
-0.923,0.246,-0.309,-0.008,0.026,-0.015
-0.916,0.244,-0.318,-0.015,0.014,-0.013
-0.917,0.247,-0.319,-0.016,0.02,-0.011
-0.919,0.248,-0.317,-0.012,0.011,-0.018
-0.919,0.247,-0.314,-0.01,0.002,-0.018
-0.92,0.248,-0.315,-0.017,0.013,-0.018
-0.92,0.247,-0.314,-0.015,0.019,-0.021
-0.919,0.247,-0.316,-0.017,0.019,-0.023
-0.919,0.247,-0.314,-0.009,0.012,-0.021
-0.917,0.245,-0.323,-0.005,0.02,-0.019
-0.918,0.242,-0.32,-0.011,0.013,-0.015
-0.917,0.245,-0.318,-0.019,0.004,-0.013
-0.919,0.246,-0.316,-0.019,0.006,-0.013
-0.92,0.249,-0.314,-0.019,0.007,-0.019
-0.92,0.249,-0.313,-0.016,0.005,-0.02
-0.92,0.247,-0.314,-0.017,0.015,-0.02
-0.919,0.248,-0.314,-0.013,0.013,-0.024
-0.922,0.244,-0.309,-0.014,0.008,-0.029
-0.92,0.244,-0.318,-0.009,0.02,-0.018
-0.921,0.242,-0.317,-0.012,0.019,-0.019
-0.92,0.242,-0.315,-0.019,0.022,-0.022
-0.919,0.245,-0.315,-0.018,0.008,-0.018
-0.919,0.244,-0.314,-0.015,0.009,-0.018
-0.92,0.242,-0.316,-0.01,0.019,-0.011
-0.92,0.246,-0.315,-0.008,0.013,-0.014
-0.919,0.244,-0.316,-0.013,0.01,-0.017
-0.921,0.247,-0.313,-0.015,0.011,-0.014
-0.918,0.246,-0.32,-0.009,0.034,-0.011
-0.916,0.247,-0.318,-0.017,0.019,-0.017
-0.917,0.248,-0.319,-0.019,0.01,-0.021
-0.919,0.247,-0.319,-0.014,0.007,-0.02
-0.918,0.246,-0.317,-0.013,0.007,-0.019
-0.92,0.244,-0.316,-0.014,0.018,-0.017
-0.92,0.245,-0.316,-0.011,0.01,-0.02
-0.919,0.245,-0.316,-0.015,0.011,-0.023
-0.922,0.245,-0.312,-0.01,0.024,-0.011
-0.915,0.247,-0.321,-0.009,0.023,-0.018
-0.917,0.244,-0.322,-0.01,0.019,-0.017
-0.917,0.246,-0.318,-0.018,0.008,-0.018
-0.917,0.245,-0.32,-0.02,0.009,-0.015
-0.918,0.245,-0.318,-0.023,0.011,-0.017
-0.919,0.246,-0.318,-0.025,0.01,-0.022
-0.919,0.246,-0.316,-0.022,0.011,-0.023
-0.92,0.248,-0.313,-0.016,0.003,-0.028
-0.919,0.246,-0.32,-0.004,0.033,-0.019
-0.919,0.244,-0.319,-0.007,0.022,-0.021
-0.917,0.243,-0.319,-0.013,0.018,-0.021
-0.918,0.243,-0.323,-0.019,0.014,-0.016
-0.92,0.245,-0.317,-0.015,0.009,-0.015
-0.918,0.245,-0.318,-0.006,0.023,-0.013
-0.919,0.245,-0.321,-0.005,0.016,-0.016
-0.918,0.244,-0.324,-0.011,0.035,-0.017
-0.914,0.246,-0.326,-0.018,0.011,-0.013
-0.916,0.245,-0.322,-0.024,0.006,-0.023
-0.917,0.245,-0.323,-0.023,0.013,-0.022
-0.917,0.247,-0.323,-0.015,0.004,-0.02
-0.919,0.244,-0.319,-0.009,0.007,-0.022
-0.919,0.245,-0.317,-0.007,0.008,-0.018
-0.92,0.242,-0.315,-0.014,0.017,-0.017
-0.916,0.244,-0.324,-0.008,0.024,-0.012
-0.917,0.244,-0.322,-0.014,0.018,-0.015
-0.916,0.246,-0.322,-0.014,0.015,-0.019
-0.917,0.247,-0.322,-0.016,0.014,-0.018
-0.918,0.245,-0.322,-0.021,0.014,-0.022
-0.918,0.243,-0.319,-0.016,0.016,-0.022
-0.918,0.242,-0.321,-0.019,0.014,-0.019
-0.917,0.245,-0.321,-0.018,0.015,-0.013
-0.92,0.245,-0.319,-0.004,0.031,-0.007
-0.917,0.243,-0.318,-0.014,0.013,-0.016
-0.914,0.247,-0.33,-0.022,0.015,-0.012
-0.917,0.248,-0.319,-0.012,0.009,-0.007
-0.917,0.248,-0.324,-0.002,0.016,-0.014
-0.915,0.248,-0.326,-0.018,0.026,-0.01
-0.915,0.252,-0.326,-0.039,0.019,-0.005
-0.911,0.259,-0.327,-0.011,0.009,-0.001
-0.919,0.25,-0.319,-0.001,0.006,-0.013
-0.914,0.25,-0.322,-0.032,0.001,-0.01
-0.913,0.259,-0.326,-0.04,0.019,-0.017
-0.917,0.256,-0.32,-0.055,0.025,-0.044
-0.915,0.257,-0.32,-0.018,0.012,-0.04
-0.917,0.253,-0.319,0.003,0.003,-0.037
-0.92,0.246,-0.317,0.006,0.021,-0.023
-0.916,0.245,-0.323,-0.004,0.022,-0.019
-0.915,0.245,-0.326,0.001,0.02,-0.018
