t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
46515,-8.696,2.543,-3.833,-0.026,0.015,-0.006,-0.887,0.259,-0.391,1.003,0.031,0.448,0.013,-0.0,0.0,0.0,-0.0,0.0,0.0,2.655,1.31,1.971,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-8.858,2.67,-3.855,-0.161,0.101,-0.055,7.846,0.713,1.486,0.003,0.002,0.001
46617,-8.712,2.583,-3.747,-0.015,0.017,-0.004,-0.888,0.263,-0.382,1.002,0.023,0.447,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.305,1.962,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.007,-0.008,0.005,-0.006,0.046,-0.022,7.846,0.713,1.486,0.003,0.002,0.001
46719,-8.686,2.61,-3.807,-0.004,0.027,-0.004,-0.886,0.266,-0.388,1.003,0.028,0.451,0.008,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.653,1.302,1.968,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.003,-0.01,-0.007,-0.041,-0.003,-0.001,7.846,0.713,1.486,0.003,0.002,0.001
46822,-8.643,2.567,-3.843,-0.003,0.0,-0.002,-0.881,0.262,-0.392,0.999,0.004,0.449,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.65,1.305,1.974,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,0.005,-0.007,-0.006,0.009,-0.027,0.013,7.846,0.713,1.486,0.003,0.002,0.001
46924,-8.679,2.588,-3.78,-0.009,0.004,0.01,-0.885,0.264,-0.385,1.001,0.014,0.448,0.007,-0.0,0.0,0.0,-0.0,0.0,-0.0,2.656,1.304,1.966,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.0,-0.013,-0.018,-0.009,-0.002,-0.007,7.846,0.713,1.486,0.003,0.002,0.001
47026,-8.691,2.605,-3.821,-0.026,0.003,-0.008,-0.886,0.266,-0.39,1.004,0.027,0.451,0.009,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.652,1.303,1.97,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,0.0,-0.004,-0.003,-0.007,0.023,0.027,7.846,0.713,1.486,0.003,0.002,0.001
47129,-8.672,2.686,-3.761,-0.024,0.003,-0.005,-0.884,0.274,-0.384,1.002,0.025,0.453,0.007,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.651,1.294,1.964,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.0,-0.013,-0.018,-0.009,-0.002,-0.007,7.846,0.713,1.486,0.003,0.002,0.001
47231,-8.696,2.679,-3.737,-0.012,0.002,-0.008,-0.887,0.273,-0.381,1.003,0.015,0.452,0.006,-0.0,-0.0,0.0,0.0,0.0,-0.0,2.655,1.295,1.96,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,0.005,-0.007,-0.006,0.009,-0.027,0.013,7.846,0.713,1.486,0.003,0.002,0.001
47334,-8.703,2.65,-3.74,-0.021,0.013,-0.009,-0.887,0.27,-0.381,1.002,0.026,0.45,0.013,0.0,0.0,0.0,-0.0,0.0,-0.0,2.657,1.298,1.961,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.003,-0.01,-0.007,-0.041,-0.003,-0.001,7.846,0.713,1.486,0.003,0.002,0.001
47436,-8.696,2.679,-3.737,-0.021,0.017,-0.019,-0.887,0.273,-0.381,1.003,0.033,0.452,0.019,0.0,0.0,-0.0,0.0,0.0,-0.0,2.655,1.295,1.96,-0.886,-0.881,-0.888,0.267,0.274,0.259,-0.386,-0.381,-0.392,-0.016,-0.003,-0.026,0.01,0.027,0.0,-0.006,0.01,-0.019,1.538,0.034,0.886,0.267,0.386,0.018,0.013,0.009,0.001,0.004,0.004,0.008,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.004,0.008,0.008,0.007,0.002,0.009,0.008,0.014,0.014,0.004,-0.007,-0.008,0.005,-0.006,0.046,-0.022,7.846,0.713,1.486,0.003,0.002,0.001
