accl_x,ag_x_max,ag_x_mean,RMS_ag_x,ag_x_min,FFT_g_x,FFT_ag_y,FFT_g_z,E_ag_x,E_ag_z,th_x,SVM_a,FFT_ag_x,IQR_g_z,accl_z,th_z,FFT_g_y,accl_y,th_y,RMS_ag_y,ag_y_mean,ag_y_max,ag_y_min,CM_a,SMA_a,STD_g_y,VAR_g_y,ag_z_min,RMS_ag_z,g_x_max,ag_z_max,ag_z_mean,CM_g,MAD_g_y,VAR_g_x,VAR_ag_y,IQR_g_x,IQR_ag_x,IQR_g_y,g_z_max,MAD_g_z,VAR_ag_x,MAD_ag_y,g_y_max,g_z_mean,STD_ag_y,g_x_min,STD_g_z,STD_g_x,IQR_ag_y,VAR_g_z,g_x_mean,MAD_g_x,MAD_ag_x,E_ag_y,E_g_x,STD_ag_x,RMS_g_x,SVM_g,RMS_g_z,g_z_min,g_y_min,E_g_z,FFT_ag_z,RMS_g_y,SMA_g,IQR_ag_z,g_y_mean,STD_ag_z,MAD_ag_z,E_g_y,jerk_z,VAR_ag_z,jerk_x,jerk_y
-0.0,-0.705,-0.708,0.708,-0.71,-0.001,0.006,-0.002,5.014,4.496,2.36,0.999,-0.005,0.009,-0.0,2.306,0.015,0.0,1.353,0.216,0.216,0.219,0.213,0.468,1.594,0.009,0.0,-0.676,0.671,-0.005,-0.668,-0.67,0.012,0.007,0.0,0.0,0.007,0.002,0.009,-0.006,0.005,0.0,0.001,0.038,-0.017,0.002,-0.02,0.006,0.005,0.002,0.0,-0.012,0.004,0.001,0.465,0.002,0.001,0.013,0.027,0.018,-0.023,0.005,0.003,0.005,0.017,0.043,0.003,0.015,0.003,0.002,0.003,0.0,0.0,-0.0,-0.0
-0.0,-0.704,-0.707,0.707,-0.709,0.012,0.005,-0.015,4.997,4.516,2.356,0.999,0.001,0.005,-0.0,2.309,0.022,0.0,1.354,0.216,0.216,0.219,0.213,0.468,1.595,0.007,0.0,-0.675,0.672,-0.007,-0.669,-0.672,0.014,0.006,0.0,0.0,0.009,0.002,0.007,-0.008,0.004,0.0,0.002,0.034,-0.017,0.002,-0.019,0.005,0.004,0.003,0.0,-0.013,0.004,0.001,0.465,0.002,0.001,0.014,0.028,0.018,-0.023,0.01,0.003,0.003,0.019,0.047,0.002,0.017,0.002,0.001,0.003,0.0,0.0,0.0,0.0
-0.0,-0.702,-0.706,0.706,-0.708,-0.003,-0.005,-0.025,4.977,4.552,2.355,0.999,-0.001,0.008,0.0,2.312,0.023,-0.0,1.354,0.215,0.214,0.219,0.211,0.467,1.595,0.007,0.0,-0.678,0.675,-0.007,-0.671,-0.675,0.016,0.005,0.0,0.0,0.01,0.004,0.007,-0.006,0.005,0.0,0.002,0.029,-0.017,0.003,-0.024,0.006,0.006,0.003,0.0,-0.015,0.006,0.002,0.46,0.003,0.002,0.016,0.03,0.018,-0.026,0.003,0.003,-0.007,0.016,0.047,0.003,0.015,0.002,0.002,0.003,0.0,0.0,0.0,-0.0
0.0,-0.703,-0.705,0.705,-0.71,0.002,-0.008,-0.008,4.976,4.54,2.355,0.999,-0.004,0.005,-0.0,2.311,-0.028,-0.0,1.354,0.215,0.215,0.218,0.212,0.468,1.594,0.009,0.0,-0.677,0.674,-0.007,-0.67,-0.674,0.012,0.008,0.0,0.0,0.002,0.0,0.014,-0.009,0.003,0.0,0.001,0.033,-0.018,0.002,-0.025,0.004,0.005,0.002,0.0,-0.013,0.003,0.001,0.461,0.002,0.002,0.014,0.026,0.018,-0.022,0.001,0.003,0.006,0.016,0.043,0.003,0.012,0.002,0.002,0.002,0.0,0.0,0.0,-0.0
-0.0,-0.705,-0.708,0.708,-0.711,0.006,0.006,0.016,5.01,4.512,2.358,0.999,0.004,0.006,0.0,2.31,0.024,0.0,1.356,0.213,0.213,0.219,0.209,0.466,1.593,0.008,0.0,-0.677,0.672,-0.013,-0.665,-0.672,0.012,0.007,0.0,0.0,0.004,0.003,0.011,-0.002,0.005,0.0,0.002,0.023,-0.016,0.003,-0.026,0.007,0.004,0.004,0.0,-0.017,0.003,0.002,0.455,0.003,0.002,0.018,0.027,0.017,-0.026,-0.004,0.003,-0.003,0.011,0.042,0.004,0.008,0.004,0.003,0.001,0.0,0.0,-0.0,0.0
0.0,-0.703,-0.708,0.708,-0.711,-0.023,-0.0,0.016,5.008,4.497,2.357,0.999,-0.006,0.004,-0.0,2.308,-0.083,0.0,1.35,0.219,0.218,0.222,0.216,0.469,1.597,0.025,0.001,-0.676,0.671,0.001,-0.661,-0.671,0.014,0.019,0.0,0.0,0.009,0.004,0.009,-0.008,0.003,0.0,0.002,0.027,-0.014,0.002,-0.032,0.003,0.009,0.002,0.0,-0.016,0.007,0.002,0.477,0.004,0.002,0.019,0.028,0.014,-0.018,-0.056,0.002,0.008,0.025,0.052,0.007,0.005,0.005,0.004,0.006,0.0,0.0,-0.0,0.0
-0.0,-0.714,-0.718,0.718,-0.724,-0.051,-0.022,0.004,5.155,4.275,2.374,0.999,0.004,0.016,0.0,2.284,-0.108,0.0,1.334,0.234,0.234,0.241,0.221,0.478,1.606,0.02,0.0,-0.66,0.654,-0.008,-0.649,-0.654,0.016,0.015,0.0,0.0,0.019,0.003,0.016,0.01,0.011,0.0,0.004,0.028,-0.012,0.006,-0.061,0.013,0.014,0.006,0.0,-0.029,0.012,0.002,0.546,0.011,0.003,0.033,0.038,0.017,-0.034,-0.042,0.003,-0.01,0.02,0.06,0.003,0.005,0.003,0.002,0.004,0.0,0.0,-0.0,0.0
-0.0,-0.711,-0.717,0.717,-0.721,-0.047,-0.004,0.018,5.142,4.267,2.372,0.998,-0.009,0.009,0.0,2.284,-0.033,0.0,1.332,0.237,0.237,0.241,0.232,0.481,1.607,0.008,0.0,-0.659,0.653,-0.006,-0.646,-0.653,0.02,0.007,0.0,0.0,0.022,0.004,0.012,0.0,0.007,0.0,0.002,0.029,-0.022,0.003,-0.046,0.01,0.013,0.004,0.0,-0.02,0.012,0.002,0.56,0.006,0.003,0.024,0.04,0.024,-0.034,0.005,0.006,-0.005,0.019,0.06,0.006,0.017,0.004,0.004,0.004,0.0,0.0,0.0,-0.0
0.0,-0.713,-0.718,0.718,-0.724,-0.012,0.009,0.043,5.161,4.294,2.374,1.0,-0.012,0.007,-0.0,2.284,-0.026,-0.0,1.335,0.235,0.235,0.239,0.231,0.48,1.609,0.014,0.0,-0.667,0.655,0.003,-0.65,-0.655,0.008,0.011,0.0,0.0,0.012,0.005,0.01,0.01,0.007,0.0,0.002,0.031,-0.012,0.003,-0.025,0.01,0.008,0.005,0.0,-0.007,0.007,0.003,0.552,0.001,0.004,0.011,0.02,0.016,-0.023,-0.013,0.002,0.021,0.014,0.032,0.003,0.003,0.005,0.004,0.002,0.0,0.0,-0.0,0.0
-0.0,-0.719,-0.721,0.721,-0.723,-0.02,-0.013,-0.014,5.2,4.207,2.378,0.999,-0.003,0.01,-0.0,2.277,-0.012,0.0,1.328,0.24,0.24,0.247,0.236,0.482,1.61,0.009,0.0,-0.652,0.649,-0.005,-0.645,-0.649,0.013,0.008,0.0,0.0,0.021,0.002,0.014,-0.001,0.007,0.0,0.003,0.027,-0.014,0.004,-0.051,0.008,0.014,0.006,0.0,-0.024,0.013,0.001,0.578,0.008,0.001,0.028,0.031,0.016,-0.026,0.0,0.003,-0.003,0.015,0.05,0.003,0.012,0.002,0.002,0.002,-0.0,0.0,0.0,0.0
-0.0,-0.717,-0.721,0.721,-0.725,-0.001,-0.006,0.002,5.197,4.19,2.378,0.999,-0.002,0.005,-0.0,2.276,-0.004,0.0,1.326,0.243,0.243,0.245,0.241,0.484,1.611,0.008,0.0,-0.651,0.647,-0.008,-0.644,-0.647,0.013,0.005,0.0,0.0,0.004,0.002,0.006,-0.005,0.003,0.0,0.002,0.035,-0.014,0.002,-0.021,0.004,0.004,0.004,0.0,-0.013,0.003,0.002,0.59,0.002,0.002,0.014,0.024,0.015,-0.02,0.005,0.002,0.005,0.017,0.042,0.003,0.015,0.002,0.002,0.003,0.0,0.0,-0.0,-0.0
0.0,-0.715,-0.719,0.719,-0.722,-0.002,-0.003,0.016,5.174,4.215,2.375,1.0,0.002,0.007,0.0,2.277,0.018,0.0,1.323,0.245,0.245,0.247,0.243,0.486,1.613,0.013,0.0,-0.655,0.649,-0.003,-0.645,-0.649,0.014,0.009,0.0,0.0,0.006,0.003,0.005,-0.001,0.004,0.0,0.001,0.058,-0.013,0.001,-0.021,0.005,0.005,0.003,0.0,-0.012,0.004,0.002,0.598,0.002,0.002,0.013,0.027,0.014,-0.02,0.013,0.002,-0.007,0.025,0.047,0.004,0.022,0.003,0.002,0.006,0.0,0.0,-0.0,0.0
-0.0,-0.698,-0.705,0.705,-0.713,-0.002,-0.005,0.025,4.973,4.423,2.356,1.001,-0.011,0.008,0.0,2.296,-0.014,0.0,1.322,0.246,0.246,0.25,0.24,0.486,1.616,0.013,0.0,-0.675,0.665,-0.003,-0.659,-0.665,0.016,0.012,0.0,0.0,0.007,0.007,0.024,-0.006,0.005,0.0,0.002,0.045,-0.016,0.003,-0.022,0.006,0.006,0.004,0.0,-0.012,0.005,0.004,0.604,0.002,0.005,0.013,0.038,0.017,-0.023,0.006,0.003,0.014,0.032,0.057,0.008,0.029,0.005,0.005,0.01,-0.0,0.0,0.0,0.0
-0.0,-0.702,-0.705,0.705,-0.711,0.011,0.011,-0.011,4.97,4.432,2.353,1.0,0.008,0.004,0.0,2.3,-0.031,-0.0,1.326,0.242,0.242,0.246,0.239,0.484,1.613,0.008,0.0,-0.668,0.666,-0.004,-0.663,-0.666,0.012,0.007,0.0,0.0,0.008,0.003,0.013,-0.009,0.003,0.0,0.002,0.03,-0.017,0.002,-0.024,0.004,0.006,0.003,0.0,-0.013,0.005,0.002,0.587,0.002,0.003,0.014,0.025,0.017,-0.023,0.003,0.003,-0.006,0.016,0.043,0.002,0.014,0.002,0.002,0.003,0.0,0.0,-0.0,-0.0
-0.0,-0.697,-0.7,0.7,-0.704,0.008,0.006,-0.005,4.903,4.496,2.348,0.999,-0.0,0.007,-0.0,2.306,0.035,0.0,1.328,0.24,0.24,0.243,0.236,0.483,1.611,0.009,0.0,-0.675,0.671,-0.005,-0.666,-0.67,0.015,0.007,0.0,0.0,0.006,0.004,0.009,-0.011,0.004,0.0,0.001,0.037,-0.017,0.002,-0.017,0.005,0.004,0.001,0.0,-0.012,0.003,0.002,0.576,0.001,0.002,0.012,0.03,0.018,-0.027,0.008,0.003,0.004,0.023,0.051,0.005,0.022,0.003,0.003,0.005,0.0,0.0,-0.0,-0.0
-0.0,-0.691,-0.695,0.695,-0.7,-0.002,0.002,-0.001,4.835,4.574,2.341,0.999,-0.007,0.002,0.0,2.314,-0.027,-0.0,1.328,0.24,0.24,0.243,0.236,0.483,1.611,0.008,0.0,-0.68,0.676,0.001,-0.671,-0.676,0.015,0.007,0.0,0.0,0.008,0.005,0.01,-0.01,0.002,0.0,0.001,0.038,-0.017,0.002,-0.021,0.004,0.006,0.003,0.0,-0.012,0.005,0.003,0.575,0.002,0.003,0.014,0.027,0.017,-0.025,0.009,0.003,0.006,0.02,0.047,0.003,0.018,0.003,0.002,0.004,-0.0,0.0,0.0,0.0
0.0,-0.69,-0.693,0.693,-0.697,0.006,0.002,-0.014,4.803,4.609,2.336,0.999,-0.002,0.003,0.0,2.318,0.013,0.0,1.331,0.238,0.238,0.242,0.236,0.482,1.61,0.004,0.0,-0.682,0.679,-0.004,-0.676,-0.679,0.013,0.003,0.0,0.0,0.008,0.002,0.006,-0.009,0.002,0.0,0.002,0.023,-0.017,0.002,-0.025,0.003,0.006,0.003,0.0,-0.013,0.005,0.001,0.567,0.002,0.002,0.014,0.028,0.017,-0.022,0.009,0.003,0.008,0.015,0.045,0.004,0.015,0.002,0.002,0.002,0.0,0.0,0.0,-0.0
0.0,-0.689,-0.691,0.691,-0.695,0.012,0.005,-0.013,4.78,4.643,2.335,0.999,0.003,0.003,0.0,2.322,-0.003,-0.0,1.332,0.237,0.237,0.24,0.233,0.482,1.61,0.005,0.0,-0.684,0.681,-0.005,-0.677,-0.681,0.016,0.004,0.0,0.0,0.007,0.003,0.003,-0.012,0.002,0.0,0.002,0.022,-0.017,0.002,-0.018,0.002,0.004,0.004,0.0,-0.012,0.004,0.002,0.561,0.002,0.002,0.012,0.028,0.017,-0.02,0.003,0.003,-0.003,0.017,0.044,0.003,0.016,0.002,0.002,0.003,-0.0,0.0,0.0,-0.0
0.0,-0.687,-0.69,0.691,-0.693,0.008,-0.002,-0.002,4.768,4.653,2.335,0.998,-0.004,0.003,0.0,2.322,0.029,0.0,1.332,0.237,0.236,0.239,0.233,0.481,1.609,0.006,0.0,-0.688,0.682,-0.001,-0.678,-0.682,0.016,0.004,0.0,0.0,0.005,0.002,0.003,-0.014,0.002,0.0,0.001,0.029,-0.017,0.002,-0.027,0.002,0.007,0.003,0.0,-0.014,0.005,0.002,0.559,0.003,0.002,0.016,0.028,0.017,-0.02,0.002,0.003,-0.003,0.015,0.045,0.004,0.014,0.003,0.002,0.002,0.0,0.0,-0.0,0.0
0.0,-0.686,-0.69,0.69,-0.692,0.006,-0.005,-0.001,4.758,4.658,2.333,0.998,-0.004,0.002,0.0,2.324,0.018,-0.0,1.332,0.236,0.236,0.239,0.234,0.481,1.608,0.006,0.0,-0.685,0.683,-0.005,-0.678,-0.682,0.015,0.005,0.0,0.0,0.007,0.003,0.005,-0.013,0.001,0.0,0.001,0.028,-0.017,0.001,-0.023,0.002,0.005,0.002,0.0,-0.014,0.005,0.002,0.558,0.002,0.002,0.015,0.028,0.017,-0.018,0.006,0.003,0.006,0.017,0.046,0.002,0.015,0.002,0.002,0.003,-0.0,0.0,0.0,-0.0
0.0,-0.676,-0.687,0.687,-0.7,-0.013,-0.044,0.007,4.726,4.709,2.33,0.999,-0.022,0.018,0.0,2.327,-0.087,-0.0,1.332,0.234,0.234,0.247,0.209,0.48,1.607,0.025,0.001,-0.696,0.686,0.026,-0.681,-0.686,0.018,0.019,0.0,0.0,0.016,0.005,0.02,-0.011,0.011,0.0,0.007,0.077,-0.026,0.01,-0.021,0.013,0.014,0.005,0.0,-0.008,0.012,0.004,0.547,0.003,0.006,0.016,0.039,0.03,-0.054,-0.018,0.009,0.01,0.034,0.068,0.006,0.023,0.005,0.004,0.011,-0.0,0.0,0.0,-0.0
-0.0,-0.672,-0.687,0.687,-0.697,-0.081,0.021,-0.027,4.726,4.738,2.332,0.999,0.031,0.035,-0.0,2.33,0.052,-0.0,1.344,0.225,0.225,0.239,0.22,0.474,1.601,0.028,0.001,-0.704,0.688,0.012,-0.681,-0.688,0.014,0.022,0.001,0.0,0.043,0.005,0.021,0.034,0.022,0.0,0.003,0.08,-0.009,0.005,-0.072,0.027,0.026,0.002,0.001,-0.024,0.023,0.005,0.508,0.013,0.006,0.036,0.036,0.028,-0.059,-0.024,0.008,-0.023,0.035,0.078,0.002,0.021,0.006,0.004,0.013,-0.0,0.0,0.0,0.0
0.0,-0.659,-0.662,0.662,-0.669,-0.022,-0.021,0.054,4.383,4.986,2.294,1.0,-0.012,0.04,-0.0,2.356,0.09,-0.0,1.317,0.25,0.25,0.255,0.238,0.489,1.618,0.024,0.001,-0.711,0.706,-0.006,-0.701,-0.706,0.016,0.019,0.0,0.0,0.012,0.005,0.02,0.031,0.02,0.0,0.003,0.086,-0.009,0.004,-0.05,0.023,0.012,0.004,0.001,-0.018,0.009,0.003,0.623,0.005,0.003,0.022,0.04,0.025,-0.042,0.004,0.006,-0.003,0.04,0.072,0.004,0.032,0.003,0.003,0.016,-0.0,0.0,0.0,0.0
-0.0,-0.65,-0.663,0.663,-0.674,0.087,-0.017,-0.02,4.396,5.04,2.296,1.0,-0.025,0.042,0.0,2.36,-0.153,0.0,1.33,0.234,0.234,0.244,0.218,0.481,1.607,0.045,0.002,-0.724,0.71,0.167,-0.7,-0.71,0.021,0.034,0.003,0.0,0.04,0.004,0.04,-0.016,0.03,0.0,0.008,0.036,-0.053,0.009,-0.011,0.035,0.051,0.012,0.001,0.031,0.038,0.004,0.55,0.036,0.006,0.06,0.046,0.064,-0.122,-0.12,0.04,0.024,0.045,0.12,0.006,-0.004,0.006,0.005,0.02,0.0,0.0,-0.0,-0.0
0.001,-0.679,-0.689,0.689,-0.696,0.255,-0.045,-0.194,4.752,4.912,2.337,0.997,0.012,0.028,0.0,2.348,-0.053,0.001,1.4,0.171,0.17,0.186,0.156,0.435,1.56,0.038,0.001,-0.713,0.701,0.151,-0.691,-0.701,0.018,0.03,0.005,0.0,0.13,0.01,0.048,0.031,0.029,0.0,0.01,0.066,-0.009,0.012,-0.06,0.038,0.072,0.024,0.001,0.038,0.063,0.005,0.291,0.067,0.006,0.082,0.064,0.039,-0.099,-0.068,0.015,-0.022,0.043,0.126,0.013,0.02,0.007,0.006,0.019,0.0,0.0,-0.0,-0.0
0.001,-0.653,-0.667,0.667,-0.678,0.205,-0.05,0.075,4.451,5.336,2.304,1.0,0.006,0.018,-0.0,2.388,0.113,0.0,1.428,0.141,0.141,0.157,0.126,0.41,1.538,0.034,0.001,-0.754,0.73,0.068,-0.711,-0.73,0.018,0.029,0.001,0.0,0.048,0.014,0.039,0.003,0.014,0.0,0.007,0.081,-0.026,0.009,-0.058,0.019,0.038,0.007,0.0,0.003,0.033,0.008,0.199,0.015,0.009,0.039,0.053,0.032,-0.069,-0.021,0.01,-0.029,0.04,0.087,0.009,0.021,0.011,0.008,0.016,-0.0,0.0,0.0,-0.0
-0.0,-0.659,-0.67,0.67,-0.678,-0.085,0.041,-0.03,4.493,5.303,2.31,0.998,0.027,0.031,-0.0,2.386,0.019,0.0,1.442,0.129,0.128,0.138,0.115,0.398,1.527,0.01,0.0,-0.74,0.728,0.023,-0.721,-0.728,0.016,0.008,0.0,0.0,0.028,0.008,0.01,0.007,0.016,0.0,0.006,0.042,-0.02,0.007,-0.031,0.017,0.019,0.008,0.0,-0.013,0.016,0.005,0.165,0.005,0.006,0.023,0.041,0.026,-0.041,0.003,0.007,-0.013,0.024,0.064,0.004,0.022,0.006,0.004,0.006,-0.0,0.0,0.0,0.0
-0.0,-0.666,-0.668,0.668,-0.67,0.002,-0.006,0.071,4.458,5.335,2.303,0.998,-0.003,0.022,-0.0,2.391,-0.025,-0.0,1.438,0.131,0.131,0.137,0.124,0.4,1.529,0.006,0.0,-0.733,0.73,-0.007,-0.728,-0.73,0.016,0.004,0.0,0.0,0.007,0.001,0.006,-0.004,0.01,0.0,0.004,0.023,-0.021,0.005,-0.033,0.011,0.007,0.008,0.0,-0.017,0.005,0.001,0.171,0.003,0.001,0.018,0.034,0.024,-0.034,0.003,0.006,0.008,0.013,0.049,0.004,0.012,0.002,0.002,0.002,0.0,0.0,-0.0,0.0
0.0,-0.664,-0.668,0.668,-0.672,0.01,-0.002,-0.011,4.462,5.332,2.303,0.998,-0.0,0.006,-0.0,2.392,-0.011,0.0,1.44,0.131,0.131,0.133,0.129,0.399,1.529,0.005,0.0,-0.732,0.73,-0.013,-0.727,-0.73,0.014,0.004,0.0,0.0,0.003,0.002,0.004,-0.008,0.003,0.0,0.002,0.026,-0.013,0.002,-0.02,0.003,0.002,0.003,0.0,-0.015,0.002,0.001,0.171,0.002,0.002,0.016,0.025,0.014,-0.018,0.01,0.002,0.001,0.015,0.043,0.003,0.014,0.002,0.002,0.002,0.0,0.0,-0.0,0.0
0.0,-0.663,-0.667,0.667,-0.669,0.007,-0.004,-0.024,4.452,5.33,2.304,0.998,-0.002,0.005,-0.0,2.391,-0.023,-0.0,1.44,0.131,0.131,0.134,0.129,0.399,1.528,0.005,0.0,-0.733,0.73,0.003,-0.726,-0.73,0.014,0.004,0.0,0.0,0.003,0.001,0.005,-0.011,0.003,0.0,0.001,0.018,-0.016,0.002,-0.015,0.004,0.005,0.002,0.0,-0.011,0.003,0.002,0.171,0.002,0.002,0.012,0.024,0.016,-0.023,0.002,0.003,-0.006,0.012,0.039,0.003,0.011,0.002,0.002,0.002,0.0,0.0,-0.0,-0.0
-0.0,-0.664,-0.667,0.667,-0.669,0.007,-0.007,-0.005,4.448,5.347,2.302,0.998,-0.004,0.007,0.0,2.393,-0.008,0.0,1.439,0.131,0.131,0.134,0.128,0.4,1.529,0.004,0.0,-0.736,0.731,-0.009,-0.728,-0.731,0.015,0.003,0.0,0.0,0.005,0.002,0.006,-0.007,0.004,0.0,0.001,0.019,-0.016,0.002,-0.021,0.005,0.004,0.002,0.0,-0.014,0.003,0.001,0.171,0.002,0.001,0.015,0.027,0.017,-0.022,0.006,0.003,0.004,0.014,0.044,0.004,0.013,0.002,0.002,0.002,0.0,0.0,0.0,-0.0
-0.0,-0.659,-0.666,0.666,-0.67,0.027,0.007,0.013,4.429,5.366,2.301,0.998,-0.001,0.008,-0.0,2.394,-0.055,0.0,1.44,0.131,0.131,0.137,0.126,0.399,1.529,0.012,0.0,-0.738,0.733,0.001,-0.726,-0.732,0.021,0.011,0.0,0.0,0.013,0.002,0.022,-0.011,0.007,0.0,0.003,0.034,-0.026,0.003,-0.035,0.009,0.011,0.003,0.0,-0.018,0.009,0.002,0.171,0.004,0.003,0.021,0.042,0.028,-0.043,0.001,0.008,0.002,0.02,0.061,0.004,0.016,0.003,0.003,0.004,0.0,0.0,0.0,0.0
-0.0,-0.661,-0.665,0.665,-0.668,0.007,0.005,0.016,4.42,5.38,2.3,0.998,-0.003,0.007,-0.0,2.396,-0.009,0.0,1.441,0.13,0.13,0.133,0.128,0.398,1.528,0.005,0.0,-0.738,0.734,-0.008,-0.731,-0.734,0.016,0.004,0.0,0.0,0.001,0.002,0.005,-0.007,0.004,0.0,0.001,0.026,-0.014,0.002,-0.018,0.004,0.003,0.001,0.0,-0.014,0.002,0.001,0.168,0.002,0.002,0.015,0.027,0.014,-0.021,0.008,0.002,0.005,0.019,0.046,0.001,0.018,0.002,0.001,0.004,0.0,0.0,0.0,0.0
0.0,-0.659,-0.663,0.663,-0.667,0.029,-0.001,0.022,4.392,5.393,2.298,0.998,0.002,0.004,-0.0,2.398,-0.023,-0.0,1.44,0.13,0.13,0.134,0.124,0.398,1.527,0.008,0.0,-0.738,0.734,0.004,-0.732,-0.734,0.01,0.006,0.0,0.0,0.009,0.002,0.006,-0.009,0.003,0.0,0.002,0.026,-0.016,0.003,-0.018,0.004,0.006,0.004,0.0,-0.009,0.006,0.002,0.168,0.001,0.002,0.011,0.021,0.016,-0.022,-0.004,0.003,0.001,0.012,0.036,0.001,0.008,0.002,0.001,0.001,0.0,0.0,0.0,-0.0
-0.0,-0.663,-0.666,0.666,-0.67,0.023,0.003,0.0,4.436,5.361,2.301,0.998,0.01,0.012,0.0,2.394,0.01,0.0,1.44,0.13,0.13,0.133,0.126,0.399,1.528,0.007,0.0,-0.741,0.732,-0.012,-0.73,-0.732,0.014,0.006,0.0,0.0,0.007,0.004,0.01,0.005,0.008,0.0,0.002,0.023,-0.014,0.002,-0.023,0.009,0.004,0.003,0.0,-0.018,0.004,0.002,0.168,0.003,0.002,0.018,0.028,0.017,-0.03,0.002,0.003,-0.004,0.015,0.046,0.003,0.013,0.003,0.002,0.002,-0.0,0.0,0.0,0.0
0.0,-0.663,-0.665,0.665,-0.668,0.006,-0.005,-0.012,4.424,5.373,2.3,0.998,-0.001,0.005,-0.0,2.396,-0.014,-0.0,1.44,0.13,0.13,0.132,0.126,0.399,1.528,0.003,0.0,-0.74,0.733,-0.01,-0.728,-0.733,0.014,0.002,0.0,0.0,0.003,0.002,0.006,-0.015,0.002,0.0,0.002,0.019,-0.018,0.002,-0.014,0.003,0.002,0.003,0.0,-0.012,0.001,0.001,0.169,0.001,0.001,0.012,0.027,0.018,-0.023,0.011,0.003,-0.004,0.015,0.045,0.002,0.015,0.003,0.002,0.002,-0.0,0.0,-0.0,-0.0
-0.0,-0.66,-0.665,0.665,-0.668,-0.05,0.002,-0.001,4.416,5.376,2.3,0.998,-0.004,0.002,0.0,2.396,0.005,-0.0,1.444,0.126,0.126,0.131,0.123,0.394,1.524,0.005,0.0,-0.739,0.733,-0.003,-0.731,-0.733,0.015,0.004,0.0,0.0,0.006,0.001,0.007,-0.015,0.002,0.0,0.001,0.023,-0.021,0.002,-0.056,0.003,0.014,0.001,0.0,-0.016,0.01,0.001,0.159,0.005,0.002,0.022,0.028,0.021,-0.025,0.009,0.005,0.001,0.015,0.052,0.002,0.015,0.002,0.002,0.002,0.0,0.0,-0.0,-0.0
-0.0,-0.608,-0.612,0.612,-0.617,0.041,0.004,-0.052,3.746,5.889,2.229,0.998,-0.004,0.012,-0.0,2.45,-0.019,0.0,1.391,0.178,0.178,0.182,0.173,0.437,1.557,0.005,0.0,-0.77,0.767,0.01,-0.763,-0.767,0.013,0.004,0.0,0.0,0.004,0.006,0.009,-0.007,0.009,0.0,0.002,0.022,-0.019,0.003,-0.019,0.011,0.009,0.004,0.0,-0.009,0.007,0.003,0.317,0.002,0.003,0.013,0.028,0.022,-0.044,0.007,0.005,0.004,0.015,0.045,0.003,0.014,0.002,0.002,0.002,0.0,0.0,-0.0,-0.0
-0.0,-0.608,-0.61,0.61,-0.614,-0.012,0.002,0.012,3.726,5.892,2.229,0.997,0.004,0.003,0.0,2.45,-0.021,-0.0,1.389,0.18,0.18,0.182,0.178,0.439,1.558,0.009,0.0,-0.77,0.768,-0.009,-0.765,-0.768,0.013,0.008,0.0,0.0,0.002,0.003,0.01,-0.007,0.002,0.0,0.001,0.018,-0.014,0.001,-0.024,0.003,0.004,0.002,0.0,-0.015,0.003,0.002,0.324,0.003,0.002,0.016,0.024,0.014,-0.018,-0.011,0.002,0.001,0.011,0.04,0.001,0.007,0.001,0.001,0.001,-0.0,0.0,0.0,-0.0
0.0,-0.617,-0.65,0.65,-0.68,-0.029,-0.006,-0.012,4.226,5.383,2.291,0.998,0.057,0.014,0.0,2.388,0.21,-0.0,1.384,0.185,0.185,0.192,0.176,0.444,1.568,0.041,0.002,-0.763,0.734,0.01,-0.706,-0.733,0.018,0.032,0.0,0.0,0.018,0.04,0.042,0.015,0.01,0.001,0.003,-0.019,-0.004,0.004,-0.035,0.012,0.013,0.003,0.0,-0.007,0.011,0.021,0.341,0.002,0.023,0.015,0.077,0.013,-0.026,-0.148,0.002,-0.054,0.087,0.099,0.035,-0.077,0.021,0.019,0.075,0.0,0.0,-0.0,-0.0
0.0,-0.662,-0.672,0.672,-0.683,0.058,-0.043,0.013,4.512,5.026,2.311,0.996,0.002,0.039,0.0,2.362,-0.026,0.0,1.365,0.199,0.199,0.209,0.182,0.459,1.579,0.031,0.001,-0.719,0.709,0.011,-0.701,-0.709,0.012,0.027,0.0,0.0,0.023,0.009,0.049,0.047,0.021,0.0,0.009,0.087,0.009,0.01,-0.038,0.023,0.015,0.013,0.001,-0.01,0.014,0.006,0.396,0.003,0.006,0.018,0.048,0.025,-0.022,-0.014,0.006,-0.013,0.047,0.073,0.005,0.036,0.005,0.004,0.022,-0.0,0.0,0.0,-0.0
-0.0,-0.646,-0.651,0.651,-0.657,-0.001,-0.011,-0.017,4.237,5.315,2.283,0.998,0.003,0.008,0.0,2.39,0.089,-0.0,1.372,0.199,0.199,0.206,0.196,0.455,1.579,0.019,0.0,-0.735,0.729,0.005,-0.726,-0.729,0.013,0.013,0.0,0.0,0.007,0.005,0.006,-0.005,0.006,0.0,0.003,0.07,-0.018,0.004,-0.022,0.007,0.007,0.005,0.0,-0.01,0.006,0.003,0.397,0.002,0.003,0.012,0.025,0.019,-0.032,-0.004,0.004,-0.009,0.027,0.048,0.003,0.019,0.003,0.002,0.007,-0.0,0.0,0.0,-0.0
