t (ms),a_x,a_y,a_z,g_x,g_y,g_z
708327,-9.409,0.558,-2.665,-0.035,-0.646,-0.112
708430,-9.634,0.524,-1.954,-0.038,-0.527,-0.106
708533,-9.685,0.405,-1.580,-0.025,-0.356,-0.050
708636,-9.711,0.433,-1.403,-0.003,-0.187,-0.013
708739,-9.697,0.453,-1.257,-0.023,-0.070,-0.029
708842,-9.699,0.491,-1.197,0.014,0.024,-0.023
708945,-9.771,0.517,-1.199,-0.013,0.106,-0.019
709048,-9.687,0.385,-1.360,-0.022,0.200,-0.030
709151,-9.644,0.469,-1.583,0.009,0.266,-0.012
709254,-9.565,0.601,-1.978,0.122,0.471,0.021
709357,-9.541,0.426,-2.356,-0.054,0.583,0.087
709460,-9.306,0.953,-3.218,0.153,0.799,-0.002
709563,-9.031,0.484,-3.996,0.170,0.367,0.108
709666,-8.827,0.486,-4.077,0.020,0.264,0.015
709769,-8.763,0.792,-4.195,-0.055,0.141,0.012
709872,-8.777,0.453,-4.180,-0.055,0.107,0.027
709975,-8.674,0.812,-4.293,-0.101,0.077,-0.015
710078,-8.657,0.840,-4.341,0.054,0.024,-0.029
710181,-8.600,0.713,-4.436,0.037,0.054,-0.005
710284,-8.576,0.752,-4.470,0.025,0.018,-0.025
710387,-8.590,0.718,-4.506,-0.042,-0.078,-0.064
710490,-8.643,0.840,-4.341,-0.049,-0.209,-0.082
710593,-8.837,0.721,-4.041,0.009,-0.308,-0.081
710696,-8.952,0.601,-3.804,0.001,-0.362,-0.092
710799,-9.155,-0.002,-3.311,-0.119,-0.500,0.004
710902,-9.486,0.809,-2.677,-0.137,-0.643,-0.068
711005,-9.663,0.778,-1.896,-0.082,-0.625,-0.127
711108,-9.651,0.620,-1.377,-0.048,-0.426,-0.033
711211,-9.756,0.491,-1.006,-0.021,-0.220,-0.010
711314,-9.761,0.476,-0.998,-0.031,0.032,-0.011
711417,-9.685,0.639,-1.022,-0.039,0.129,-0.026
711521,-9.670,0.560,-1.255,-0.055,0.195,-0.026
711624,-9.706,0.627,-1.343,0.019,0.387,0.026
711728,-9.589,0.692,-1.827,-0.095,0.543,0.041
711831,-9.414,0.520,-2.808,0.024,0.612,0.103
711935,-9.076,0.860,-3.412,0.165,0.414,0.065
712038,-8.885,1.338,-3.484,0.035,0.284,0.013
712142,-8.921,0.733,-4.017,0.011,0.426,0.002
712245,-8.732,1.022,-4.154,0.014,0.217,0.163
712349,-8.756,0.974,-4.125,0.034,0.154,0.005
712452,-8.763,1.008,-4.250,0.001,0.105,-0.084
712555,-8.638,0.965,-4.302,-0.045,0.130,-0.047
712658,-8.478,1.243,-4.621,0.013,0.038,-0.035
712761,-8.480,0.910,-4.583,0.031,0.007,-0.032
712864,-8.456,0.960,-4.609,0.018,0.009,-0.043
712967,-8.495,0.922,-4.580,0.013,-0.017,-0.048
713070,-8.521,0.843,-4.477,-0.009,-0.016,-0.023
713173,-8.645,0.903,-4.523,-0.010,-0.087,-0.036
713276,-8.578,0.905,-4.401,-0.006,-0.189,-0.091
713380,-8.669,0.833,-4.331,-0.013,-0.301,-0.070
713483,-8.957,0.814,-3.788,-0.029,-0.490,-0.113
713586,-9.388,0.589,-2.770,-0.011,-0.366,-0.121
713689,-9.515,0.517,-2.703,-0.039,-0.344,-0.062
713792,-9.467,0.644,-2.547,-0.051,-0.347,-0.021
713895,-9.486,0.713,-2.251,-0.011,-0.233,-0.053
713998,-9.412,0.692,-2.327,0.033,-0.153,-0.066
714101,-9.419,0.472,-2.093,0.043,-0.060,-0.058
714205,-9.505,0.436,-2.047,-0.042,0.120,0.003
714308,-9.558,0.613,-2.018,-0.046,0.226,0.007
714412,-9.601,0.527,-2.289,-0.056,0.297,0.035
714515,-9.443,0.781,-2.449,-0.014,0.385,0.081
714618,-9.143,0.747,-3.287,0.019,0.435,0.063
714722,-9.050,0.941,-3.807,0.086,0.447,0.053
714826,-8.868,0.977,-3.926,0.003,0.346,-0.013
714930,-8.712,1.049,-4.147,-0.011,0.247,-0.033
715034,-8.641,0.797,-4.372,-0.048,0.169,-0.005
715138,-8.502,0.984,-4.606,-0.092,0.171,-0.005
715241,-8.526,0.879,-4.554,-0.017,0.072,-0.020
715345,-8.435,0.998,-4.702,-0.059,0.041,0.021
715448,-8.420,1.192,-4.664,0.006,0.026,-0.007
715552,-8.423,1.063,-4.669,0.023,0.006,-0.014
715655,-8.487,1.106,-4.626,0.023,-0.003,-0.024
715759,-8.416,1.073,-4.738,0.013,-0.065,-0.068
715862,-8.531,0.972,-4.542,0.002,-0.236,-0.087
715966,-8.705,0.941,-4.197,-0.002,-0.311,-0.044
716069,-8.861,0.912,-3.970,-0.014,-0.325,-0.061
716173,-9.043,0.931,-3.625,0.003,-0.460,-0.055
716276,-9.251,0.795,-3.043,-0.023,-0.488,-0.113
716380,-9.464,0.857,-2.416,-0.044,-0.351,-0.068
716483,-9.577,0.816,-2.258,-0.018,-0.281,-0.063
716587,-9.531,0.725,-2.033,0.019,-0.115,-0.055
716690,-9.510,0.558,-1.925,-0.018,0.026,0.009
716794,-9.522,0.764,-2.131,-0.027,0.133,-0.002
716897,-9.512,0.737,-2.169,-0.017,0.144,-0.036
717001,-9.507,0.769,-2.150,-0.003,0.228,-0.010
717104,-9.407,0.757,-2.617,0.005,0.313,0.013
717208,-9.234,0.687,-3.000,0.069,0.406,0.057
717311,-9.134,0.630,-3.304,0.074,0.566,0.036
717415,-8.835,0.977,-4.175,0.047,0.375,0.001
717518,-8.856,0.721,-4.128,-0.002,0.197,0.012
717622,-8.502,0.876,-4.468,-0.012,0.173,0.055
717726,-8.408,0.948,-4.578,-0.049,0.158,-0.001
717830,-8.526,0.950,-4.587,0.022,0.106,-0.009
717934,-8.638,1.034,-4.563,-0.023,0.054,-0.002
718038,-8.593,1.063,-4.501,-0.068,0.039,-0.029
718142,-8.480,1.176,-4.671,0.025,0.070,-0.062
718246,-8.303,0.840,-4.903,0.087,-0.029,-0.027
718350,-8.368,0.989,-4.762,0.030,-0.035,-0.086
718453,-8.423,0.850,-4.635,-0.020,-0.102,-0.088
718556,-8.564,0.759,-4.403,-0.075,-0.094,-0.020
718659,-8.734,0.821,-4.252,-0.088,-0.047,-0.039
718763,-8.689,0.812,-4.381,-0.084,0.028,-0.040
718866,-8.605,1.032,-4.456,-0.034,-0.009,-0.007
