t (ms),a_x,a_y,a_z,g_x,g_y,g_z
804025,-4.360,1.566,-8.384,0.186,0.030,0.023
804128,-4.451,1.343,-8.490,0.044,0.012,-0.004
804232,-4.472,1.489,-8.447,-0.003,0.053,-0.018
804335,-4.463,1.417,-8.404,-0.013,0.042,-0.019
804439,-4.408,1.403,-8.435,0.008,0.024,-0.027
804542,-4.424,1.425,-8.437,-0.010,0.008,-0.031
804646,-4.408,1.475,-8.418,0.015,-0.002,-0.016
804749,-4.446,1.369,-8.377,-0.012,-0.005,-0.017
804853,-4.456,1.542,-8.396,-0.009,0.007,-0.036
804956,-4.503,1.413,-8.401,0.003,0.006,-0.040
805060,-4.453,1.381,-8.418,0.001,-0.000,-0.022
805164,-4.487,1.408,-8.351,-0.002,0.010,-0.019
805268,-4.556,1.381,-8.332,-0.020,0.017,-0.009
805371,-4.496,1.470,-8.387,-0.021,0.019,-0.005
805475,-4.453,1.518,-8.387,-0.008,0.012,-0.022
805578,-4.484,1.453,-8.392,-0.005,0.027,-0.025
805682,-4.463,1.444,-8.416,0.004,0.013,-0.025
805785,-4.434,1.405,-8.380,0.011,0.007,-0.023
805889,-4.463,1.408,-8.404,0.007,0.014,-0.020
805992,-4.494,1.425,-8.380,0.002,0.010,-0.019
806096,-4.470,1.422,-8.404,0.006,0.016,-0.021
806199,-4.444,1.422,-8.401,-0.001,0.015,-0.025
806303,-4.453,1.444,-8.394,-0.001,0.022,-0.022
806406,-4.436,1.410,-8.425,-0.002,0.007,-0.029
806510,-4.448,1.360,-8.416,0.009,0.003,-0.022
806613,-4.494,1.422,-8.396,0.009,0.001,-0.027
806717,-4.499,1.348,-8.384,0.005,0.005,-0.030
806820,-4.487,1.379,-8.380,-0.005,0.014,-0.022
806924,-4.460,1.384,-8.413,-0.002,0.020,-0.023
807027,-4.501,1.377,-8.382,0.005,0.023,-0.021
807131,-4.446,1.360,-8.418,-0.001,0.010,-0.026
807234,-4.453,1.389,-8.406,0.003,0.013,-0.023
807337,-4.487,1.358,-8.399,0.001,0.021,-0.026
807440,-4.492,1.350,-8.396,-0.002,0.022,-0.025
807544,-4.465,1.331,-8.413,-0.004,0.022,-0.024
807647,-4.427,1.374,-8.420,-0.003,0.024,-0.023
807750,-4.439,1.372,-8.420,-0.002,0.031,-0.022
807853,-4.403,1.341,-8.432,-0.001,0.014,-0.026
807956,-4.401,1.358,-8.435,-0.001,0.013,-0.022
808059,-4.444,1.367,-8.432,-0.004,0.015,-0.024
808162,-4.424,1.343,-8.440,-0.002,0.005,-0.021
808265,-4.408,1.360,-8.440,-0.004,0.007,-0.025
808368,-4.405,1.355,-8.442,-0.004,0.008,-0.027
808471,-4.451,1.353,-8.394,0.001,0.017,-0.024
808574,-4.410,1.326,-8.452,-0.004,0.010,-0.027
808677,-4.413,1.338,-8.454,0.001,0.009,-0.023
808780,-4.451,1.346,-8.442,-0.000,0.015,-0.025
808883,-4.444,1.324,-8.428,0.004,0.005,-0.025
808986,-4.424,1.326,-8.430,-0.001,0.009,-0.023
809089,-4.422,1.317,-8.449,0.001,0.007,-0.025
809192,-4.468,1.324,-8.432,0.001,0.001,-0.026
809295,-4.463,1.319,-8.471,-0.006,0.013,-0.029
809399,-4.436,1.300,-8.423,-0.006,0.008,-0.025
809502,-4.448,1.307,-8.394,-0.001,0.005,-0.023
809606,-4.501,1.310,-8.404,-0.001,0.010,-0.022
809709,-4.460,1.314,-8.408,-0.007,0.013,-0.023
809813,-4.446,1.324,-8.404,-0.010,0.013,-0.025
809916,-4.472,1.307,-8.413,-0.010,0.013,-0.025
810020,-4.492,1.348,-8.375,-0.006,0.020,-0.022
810123,-4.432,1.324,-8.440,-0.014,0.009,-0.026
810226,-4.420,1.336,-8.423,-0.005,0.007,-0.026
810329,-4.482,1.338,-8.425,-0.005,0.014,-0.024
810432,-4.508,1.329,-8.387,-0.003,0.013,-0.022
810535,-4.415,1.343,-8.428,0.001,0.007,-0.020
810638,-4.451,1.324,-8.432,-0.003,0.015,-0.024
810741,-4.482,1.331,-8.416,-0.003,0.010,-0.022
810844,-4.458,1.329,-8.449,-0.007,0.019,-0.022
810948,-4.456,1.334,-8.404,-0.008,0.010,-0.023
811051,-4.444,1.326,-8.401,-0.005,0.013,-0.025
811154,-4.456,1.348,-8.447,-0.001,0.014,-0.024
811257,-4.463,1.331,-8.396,-0.002,0.012,-0.022
811360,-4.427,1.346,-8.428,-0.003,0.009,-0.024
811463,-4.456,1.338,-8.428,-0.006,0.011,-0.024
811566,-4.458,1.365,-8.430,-0.003,0.013,-0.023
811669,-4.451,1.360,-8.437,-0.006,0.018,-0.021
811772,-4.446,1.360,-8.416,-0.005,0.010,-0.025
811875,-4.436,1.346,-8.418,-0.006,0.010,-0.024
811978,-4.482,1.346,-8.423,-0.006,0.014,-0.025
812081,-4.460,1.350,-8.404,-0.005,0.010,-0.023
812184,-4.446,1.341,-8.428,-0.002,0.013,-0.025
812287,-4.453,1.346,-8.430,-0.001,0.010,-0.023
812390,-4.451,1.336,-8.423,0.005,0.010,-0.023
812494,-4.472,1.343,-8.399,0.005,0.017,-0.022
812597,-4.441,1.319,-8.430,0.002,0.010,-0.026
812700,-4.439,1.341,-8.416,0.002,0.010,-0.024
812804,-4.465,1.338,-8.416,-0.002,0.018,-0.025
812907,-4.460,1.343,-8.425,-0.003,0.008,-0.023
813010,-4.436,1.324,-8.423,-0.004,0.015,-0.022
813113,-4.439,1.334,-8.430,-0.005,0.017,-0.024
813216,-4.487,1.310,-8.373,-0.003,0.015,-0.024
813319,-4.436,1.326,-8.456,-0.003,0.016,-0.027
813423,-4.432,1.326,-8.420,-0.005,0.012,-0.023
813526,-4.436,1.336,-8.418,-0.007,0.013,-0.024
813629,-4.446,1.336,-8.423,-0.001,0.005,-0.024
813733,-4.439,1.346,-8.442,-0.003,0.011,-0.029
813836,-4.444,1.322,-8.418,-0.003,0.011,-0.027
813939,-4.448,1.314,-8.432,-0.005,0.011,-0.023
814043,-4.439,1.314,-8.456,-0.004,0.020,-0.022
814147,-4.427,1.317,-8.413,-0.002,0.008,-0.021
814251,-4.444,1.334,-8.406,-0.002,0.010,-0.022
814355,-4.463,1.317,-8.428,-0.003,0.014,-0.023
814459,-4.441,1.312,-8.423,0.001,0.014,-0.022
814562,-4.413,1.314,-8.425,0.002,0.014,-0.023
814666,-4.432,1.314,-8.452,-0.001,0.009,-0.024
814769,-4.477,1.293,-8.394,-0.004,0.012,-0.023
814873,-4.429,1.329,-8.435,-0.004,0.015,-0.023
814976,-4.434,1.305,-8.440,0.019,0.025,-0.021
815080,-4.441,1.302,-8.432,-0.003,0.015,-0.023
815184,-4.427,1.317,-8.447,-0.006,0.006,-0.023
815288,-4.427,1.319,-8.440,-0.006,0.008,-0.025
815391,-4.434,1.300,-8.452,-0.007,0.009,-0.026
815495,-4.441,1.305,-8.418,-0.005,0.007,-0.027
815599,-4.465,1.293,-8.382,-0.002,0.015,-0.026
815703,-4.417,1.310,-8.456,-0.003,0.007,-0.027
815807,-4.448,1.312,-8.416,0.000,0.007,-0.023
815911,-4.465,1.317,-8.416,-0.004,0.012,-0.024
816015,-4.456,1.319,-8.408,-0.005,0.009,-0.024
816119,-4.446,1.314,-8.430,-0.006,0.014,-0.024
816223,-4.453,1.307,-8.406,-0.006,0.014,-0.025
816327,-4.439,1.305,-8.425,-0.005,0.014,-0.023
816430,-4.444,1.319,-8.466,-0.006,0.021,-0.020
816534,-4.448,1.302,-8.416,-0.005,0.008,-0.022
816638,-4.439,1.317,-8.416,-0.001,0.009,-0.024
816742,-4.458,1.290,-8.430,-0.001,0.016,-0.024
816846,-4.453,1.305,-8.425,-0.001,0.013,-0.023
816950,-4.434,1.295,-8.432,-0.003,0.013,-0.023
817054,-4.434,1.319,-8.459,-0.003,0.013,-0.025
817158,-4.458,1.283,-8.389,-0.002,0.013,-0.023
817262,-4.432,1.312,-8.459,-0.004,0.014,-0.024
817366,-4.441,1.302,-8.416,-0.004,0.009,-0.024
817469,-4.453,1.314,-8.401,-0.003,0.012,-0.025
817573,-4.448,1.305,-8.418,-0.003,0.014,-0.022
817677,-4.429,1.314,-8.432,-0.003,0.012,-0.024
817781,-4.432,1.307,-8.437,-0.004,0.013,-0.024
817885,-4.446,1.307,-8.437,-0.005,0.012,-0.023
817988,-4.427,1.307,-8.430,-0.004,0.011,-0.024
818091,-4.434,1.317,-8.444,-0.007,0.018,-0.022
818194,-4.427,1.324,-8.444,-0.005,0.009,-0.025
818297,-4.427,1.300,-8.418,-0.005,0.009,-0.025
818400,-4.458,1.314,-8.447,-0.001,0.014,-0.024
818504,-4.448,1.322,-8.430,-0.001,0.013,-0.023
818607,-4.424,1.310,-8.447,0.000,0.011,-0.023
818710,-4.429,1.312,-8.437,-0.001,0.008,-0.025
818813,-4.439,1.295,-8.432,-0.003,0.009,-0.025
818916,-4.458,1.307,-8.423,-0.002,0.007,-0.023
819019,-4.436,1.302,-8.478,-0.005,0.013,-0.025
819122,-4.441,1.310,-8.435,-0.003,0.005,-0.024
819225,-4.453,1.276,-8.399,-0.004,0.007,-0.025
819328,-4.470,1.307,-8.435,-0.003,0.014,-0.023
819431,-4.432,1.312,-8.428,-0.005,0.016,-0.023
819534,-4.436,1.310,-8.425,-0.006,0.015,-0.022
819637,-4.453,1.305,-8.435,-0.005,0.013,-0.025
819740,-4.468,1.276,-8.411,-0.005,0.015,-0.022
819843,-4.422,1.300,-8.466,-0.004,0.018,-0.023
819946,-4.432,1.310,-8.437,-0.004,0.010,-0.022
820049,-4.451,1.312,-8.411,-0.003,0.012,-0.024
820152,-4.453,1.312,-8.435,-0.002,0.015,-0.022
820255,-4.432,1.314,-8.435,-0.005,0.015,-0.023
820358,-4.420,1.310,-8.452,-0.005,0.015,-0.023
820461,-4.446,1.324,-8.394,-0.006,0.012,-0.024
820564,-4.420,1.271,-8.461,-0.008,0.017,-0.008
820667,-4.391,1.403,-8.430,-0.030,0.020,-0.019
820770,-4.410,1.334,-8.447,-0.013,0.017,-0.020
820873,-4.389,1.343,-8.435,-0.034,-0.001,-0.021
820976,-4.422,1.341,-8.440,-0.041,-0.004,-0.021
821079,-4.441,1.511,-8.432,-0.062,-0.001,-0.022
821182,-4.403,1.549,-8.375,-0.050,-0.010,-0.029
821285,-4.441,1.547,-8.406,-0.031,-0.014,-0.030
821388,-4.539,1.539,-8.305,-0.009,-0.012,-0.037
821491,-4.551,1.542,-8.380,-0.019,0.013,-0.029
821594,-4.530,1.535,-8.351,-0.013,0.004,-0.028
821697,-4.489,1.571,-8.339,-0.009,0.005,-0.024
821800,-4.508,1.556,-8.387,-0.000,0.012,-0.029
821903,-4.501,1.575,-8.356,-0.010,0.005,-0.033
822006,-4.527,1.446,-8.437,-0.027,0.015,-0.065
822110,-4.492,1.417,-8.583,-0.009,-0.054,-0.064
822213,-4.551,1.697,-8.159,-0.062,-0.130,-0.017
822316,-4.745,1.508,-8.198,-0.087,-0.120,0.009
822419,-4.877,1.879,-7.891,-0.016,-0.080,0.006
822522,-5.011,1.719,-8.143,0.214,0.005,0.017
822625,-4.915,1.856,-8.083,-0.097,-0.059,-0.087
822728,-4.966,1.659,-7.961,-0.174,-0.008,-0.035
822831,-5.013,1.923,-8.056,-0.108,0.035,-0.011
822934,-5.035,1.856,-8.045,-0.096,0.050,-0.023
823037,-4.920,2.006,-8.016,-0.070,0.036,-0.033
823140,-4.887,2.023,-8.040,-0.034,0.017,-0.017
823243,-4.925,2.064,-8.037,-0.024,0.017,-0.031
823346,-4.922,2.052,-8.052,-0.014,0.014,-0.026
823449,-4.922,2.064,-8.011,-0.008,0.017,-0.027
823552,-4.903,2.057,-8.056,-0.009,0.009,-0.023
823655,-4.925,2.081,-7.994,-0.002,0.015,-0.020
823758,-4.899,2.081,-8.028,0.008,0.010,-0.026
823861,-4.908,2.049,-8.030,0.006,0.014,-0.025
823964,-4.925,2.064,-8.011,0.001,0.021,-0.025
824068,-4.906,2.071,-8.045,0.010,0.019,-0.023
824171,-4.891,2.057,-8.042,0.015,0.001,-0.035
824274,-4.913,1.958,-8.033,0.008,0.014,-0.024
824377,-4.913,1.951,-8.073,0.028,0.001,-0.015
