t (ms),a_x,a_y,a_z,g_x,g_y,g_z
653133,-6.548,1.329,-6.989,-0.029,0.141,-0.052
653236,-6.529,1.252,-7.037,0.001,0.071,-0.023
653339,-6.371,1.106,-7.144,0.013,0.084,-0.003
653442,-6.275,1.168,-7.173,0.033,0.082,0.000
653545,-6.170,1.152,-7.321,0.043,0.038,-0.013
653648,-6.179,1.068,-7.221,-0.023,0.005,0.001
653751,-6.397,1.120,-7.245,-0.102,-0.052,0.016
653854,-6.325,1.432,-7.185,-0.138,-0.139,0.003
653957,-6.421,1.465,-7.080,-0.051,-0.237,-0.088
654060,-6.680,1.281,-6.883,-0.062,-0.416,-0.112
654163,-7.209,1.410,-6.347,-0.189,-0.657,-0.042
654266,-7.705,1.666,-5.808,0.038,-0.613,-0.173
654369,-8.126,1.326,-4.992,0.054,-0.670,-0.181
654472,-8.449,1.061,-4.403,-0.041,-0.375,-0.149
654575,-8.329,1.137,-4.396,-0.041,-0.099,-0.062
654678,-8.329,1.082,-4.374,-0.069,0.127,0.034
654781,-8.384,1.094,-4.678,-0.118,0.369,0.096
654884,-8.107,1.504,-4.899,0.005,0.599,0.104
654987,-7.669,1.413,-5.792,0.071,0.689,0.104
655090,-7.262,1.417,-6.275,0.125,0.657,0.038
655193,-6.910,1.561,-6.876,0.160,0.431,0.003
655296,-6.584,1.492,-7.020,0.015,0.305,-0.058
655399,-6.323,1.209,-6.950,0.191,0.165,-0.044
655502,-6.610,0.804,-7.106,0.076,0.110,-0.013
655605,-6.369,0.929,-7.173,-0.159,0.106,-0.029
655709,-6.141,1.336,-7.247,0.021,0.085,-0.040
655812,-6.098,1.053,-7.381,0.000,0.035,-0.015
655916,-6.110,1.149,-7.365,-0.012,0.029,-0.020
656019,-6.199,1.259,-7.204,0.144,-0.009,-0.027
656122,-6.268,0.903,-7.348,0.127,-0.111,-0.016
656225,-6.297,0.924,-7.264,-0.037,-0.181,-0.051
656328,-6.500,1.032,-7.144,-0.060,-0.310,-0.117
656431,-6.936,1.003,-6.941,-0.103,-0.727,-0.126
656534,-7.477,0.828,-6.041,0.025,-0.658,-0.103
656637,-7.731,0.709,-5.626,0.038,-0.504,-0.161
656740,-7.982,0.500,-5.155,0.017,-0.292,-0.111
656843,-8.183,0.613,-4.853,-0.052,-0.049,-0.012
656946,-8.243,0.649,-4.903,-0.011,0.111,0.006
657049,-8.097,0.723,-5.200,-0.016,0.226,0.040
657152,-7.855,0.735,-5.365,0.022,0.364,0.051
657255,-7.664,1.020,-5.875,0.020,0.559,0.038
657358,-7.343,0.594,-6.153,-0.054,0.574,0.091
657461,-6.768,1.231,-6.819,0.002,0.427,0.047
657564,-6.539,0.927,-6.962,0.148,0.326,0.001
657667,-6.443,0.898,-7.072,-0.033,0.174,0.022
657770,-6.551,0.979,-7.075,-0.020,0.071,-0.031
657873,-6.366,0.809,-7.183,0.131,0.064,0.034
657976,-6.232,0.757,-7.195,0.002,0.106,0.017
658079,-6.098,0.857,-7.465,-0.046,0.069,-0.027
658182,-6.122,0.948,-7.384,-0.041,0.019,-0.035
658285,-6.132,0.874,-7.326,-0.055,-0.052,-0.072
658388,-6.306,1.044,-7.226,-0.030,-0.099,-0.103
658491,-6.373,0.912,-7.192,0.010,-0.169,-0.095
658594,-6.495,0.828,-7.104,-0.002,-0.296,-0.110
658697,-6.809,0.783,-6.934,-0.032,-0.435,-0.109
658800,-7.266,0.658,-6.373,-0.042,-0.613,-0.149
658903,-7.750,0.608,-5.729,-0.060,-0.625,-0.125
659006,-7.999,0.551,-5.246,-0.097,-0.538,-0.092
659109,-8.349,0.649,-4.729,-0.030,-0.351,-0.085
659212,-8.305,0.508,-4.386,0.020,-0.089,-0.014
659315,-8.365,0.658,-4.448,-0.007,0.180,0.039
659418,-8.265,0.524,-4.958,-0.068,0.366,0.056
659521,-7.910,0.737,-5.181,-0.022,0.673,0.104
659625,-7.357,0.917,-6.249,0.046,0.792,0.133
659729,-6.989,1.010,-6.850,0.019,0.463,0.061
659833,-6.721,0.996,-6.924,-0.028,0.318,0.021
659937,-6.644,1.087,-6.948,0.041,0.199,0.066
660041,-6.567,1.171,-7.049,0.016,0.152,0.046
660144,-6.565,0.919,-7.204,-0.043,0.063,-0.054
660248,-6.280,1.302,-7.092,-0.085,0.025,-0.046
660351,-6.172,1.300,-7.257,0.056,-0.007,0.010
660455,-6.333,1.202,-7.202,0.069,-0.115,-0.033
660558,-6.771,1.073,-6.694,0.000,-0.066,-0.107
660662,-6.876,1.324,-6.658,0.031,0.186,-0.137
660765,-6.342,0.675,-7.333,0.138,0.045,-0.019
660869,-6.203,0.826,-7.166,0.010,0.069,-0.100
660972,-6.306,0.771,-7.259,0.016,0.025,-0.032
661076,-6.311,0.749,-7.204,0.009,0.014,0.016
661179,-6.323,0.723,-7.187,-0.003,0.004,-0.009
661283,-6.359,0.773,-7.230,0.000,-0.004,-0.014
661386,-6.378,0.843,-7.132,-0.007,0.003,-0.009
661490,-6.431,0.845,-7.096,-0.014,0.010,-0.016
661593,-6.385,0.881,-7.178,-0.015,0.019,-0.018
661697,-6.369,0.850,-7.132,-0.014,0.011,-0.019
661800,-6.354,0.903,-7.163,-0.011,0.014,-0.027
661904,-6.357,0.888,-7.175,-0.008,-0.000,-0.026
662007,-6.381,0.869,-7.140,-0.014,0.009,-0.019
662111,-6.373,0.886,-7.161,-0.014,0.013,-0.019
662214,-6.407,0.888,-7.125,-0.010,0.014,-0.019
662318,-6.369,0.919,-7.192,-0.010,0.027,-0.016
662422,-6.359,0.929,-7.156,-0.004,0.015,-0.018
662526,-6.352,0.912,-7.151,0.001,0.011,-0.018
662630,-6.357,0.934,-7.185,-0.006,0.007,-0.019
662734,-6.357,0.927,-7.161,-0.006,0.010,-0.021
662838,-6.352,0.960,-7.144,-0.006,0.018,-0.021
662942,-6.378,0.924,-7.171,0.002,0.014,-0.020
663046,-6.342,0.941,-7.207,-0.001,0.017,-0.017
663150,-6.325,0.948,-7.156,0.001,0.011,-0.021
663254,-6.359,0.946,-7.151,-0.003,0.011,-0.021
663358,-6.354,0.970,-7.166,-0.002,0.013,-0.021
663462,-6.342,0.955,-7.175,-0.003,0.011,-0.022
663565,-6.335,0.946,-7.185,-0.004,0.011,-0.025
663669,-6.352,0.953,-7.149,-0.002,0.011,-0.027
663772,-6.369,0.929,-7.156,0.000,0.016,-0.022
663876,-6.321,0.941,-7.185,-0.001,0.014,-0.023
663979,-6.333,0.939,-7.175,-0.001,0.011,-0.023
664082,-6.357,0.955,-7.168,-0.002,0.008,-0.018
664185,-6.340,0.970,-7.168,0.000,-0.005,-0.024
664288,-6.381,0.955,-7.135,-0.007,0.006,-0.024
664391,-6.371,0.943,-7.149,-0.007,0.004,-0.025
664494,-6.359,0.960,-7.161,-0.005,0.003,-0.023
664598,-6.366,0.955,-7.106,-0.002,0.009,-0.022
664701,-6.366,0.960,-7.147,-0.007,0.002,-0.025
664805,-6.381,0.977,-7.147,-0.004,0.001,-0.022
664908,-6.400,0.962,-7.101,-0.008,0.006,-0.023
665012,-6.404,0.967,-7.113,-0.003,0.003,-0.023
665115,-6.424,0.974,-7.106,-0.002,0.013,-0.022
665218,-6.376,0.991,-7.151,-0.001,0.010,-0.026
665321,-6.407,0.970,-7.075,0.004,0.015,-0.026
665425,-6.385,0.962,-7.149,-0.001,0.014,-0.025
665528,-6.397,0.974,-7.111,-0.001,0.018,-0.023
665631,-6.402,0.986,-7.113,-0.008,0.015,-0.021
665734,-6.393,0.970,-7.128,-0.004,0.007,-0.025
665837,-6.395,0.982,-7.113,-0.006,0.015,-0.023
665940,-6.388,0.982,-7.125,-0.006,0.012,-0.023
666043,-6.404,0.970,-7.108,0.000,0.018,-0.023
666146,-6.361,0.986,-7.171,0.000,0.014,-0.026
666249,-6.385,0.965,-7.140,0.000,0.013,-0.024
666352,-6.414,0.986,-7.111,-0.003,0.013,-0.021
666455,-6.393,0.974,-7.125,-0.002,0.009,-0.022
666558,-6.383,0.979,-7.147,-0.001,0.015,-0.023
666661,-6.381,0.986,-7.123,-0.001,0.017,-0.023
666764,-6.395,0.960,-7.132,-0.002,0.013,-0.023
666867,-6.378,0.986,-7.166,-0.003,0.018,-0.023
666970,-6.371,0.970,-7.128,-0.003,0.008,-0.025
667073,-6.390,0.970,-7.120,-0.001,0.005,-0.025
