t (ms),a_x,a_y,a_z,g_x,g_y,g_z
74164,-4.243,0.259,-8.739,-0.014,0.01,-0.018
74267,-4.235,0.232,-8.727,-0.019,0.013,-0.019
74370,-4.238,0.251,-8.739,-0.019,0.013,-0.018
74474,-4.254,0.237,-8.717,-0.018,0.014,-0.016
74577,-4.216,0.259,-8.782,-0.02,0.019,-0.016
74680,-4.219,0.261,-8.744,-0.023,0.015,-0.017
74784,-4.216,0.273,-8.748,-0.021,0.011,-0.018
74887,-4.25,0.268,-8.748,-0.024,0.01,-0.022
74990,-4.204,0.278,-8.748,-0.021,0.008,-0.019
75093,-4.25,0.285,-8.729,-0.018,0.007,-0.017
75196,-4.243,0.278,-8.744,-0.022,0.007,-0.019
75299,-4.24,0.285,-8.736,-0.022,0.008,-0.022
75402,-4.254,0.275,-8.736,-0.02,0.009,-0.021
75506,-4.271,0.299,-8.739,-0.025,0.022,-0.019
75609,-4.238,0.283,-8.727,-0.016,0.014,-0.017
75712,-4.228,0.297,-8.753,-0.016,0.015,-0.019
75815,-4.259,0.294,-8.717,-0.018,0.013,-0.018
75918,-4.235,0.302,-8.729,-0.016,0.012,-0.017
76021,-4.245,0.297,-8.751,-0.015,0.013,-0.017
76125,-4.243,0.294,-8.732,-0.019,0.014,-0.02
76228,-4.259,0.294,-8.736,-0.016,0.013,-0.017
76331,-4.243,0.294,-8.722,-0.016,0.011,-0.018
76434,-4.259,0.309,-8.729,-0.014,0.009,-0.02
76537,-4.271,0.28,-8.722,-0.013,0.007,-0.019
76640,-4.25,0.297,-8.763,-0.014,0.016,-0.022
76743,-4.257,0.271,-8.712,-0.011,0.009,-0.019
76847,-4.226,0.273,-8.739,-0.012,0.006,-0.021
76950,-4.274,0.261,-8.724,-0.017,0.007,-0.022
77054,-4.274,0.287,-8.708,-0.017,0.007,-0.023
77157,-4.271,0.271,-8.739,-0.015,0.007,-0.021
77261,-4.269,0.259,-8.732,-0.017,0.002,-0.025
77365,-4.3,0.271,-8.71,-0.014,0.001,-0.023
77469,-4.317,0.259,-8.705,-0.01,-0.0,-0.019
77572,-4.336,0.251,-8.715,-0.019,0.012,-0.021
77676,-4.29,0.237,-8.689,-0.017,0.013,-0.017
77779,-4.286,0.249,-8.739,-0.017,0.017,-0.018
77882,-4.314,0.251,-8.698,-0.02,0.01,-0.018
77985,-4.314,0.259,-8.701,-0.015,0.009,-0.016
78088,-4.319,0.244,-8.717,-0.019,0.015,-0.014
78191,-4.326,0.251,-8.691,-0.018,0.015,-0.019
78294,-4.302,0.254,-8.724,-0.018,0.016,-0.017
78397,-4.345,0.271,-8.693,-0.021,0.022,-0.018
78500,-4.266,0.261,-8.72,-0.02,0.018,-0.02
78603,-4.283,0.266,-8.729,-0.023,0.018,-0.019
78706,-4.29,0.273,-8.698,-0.021,0.009,-0.019
78809,-4.295,0.29,-8.717,-0.021,0.011,-0.022
78912,-4.3,0.278,-8.708,-0.019,0.011,-0.019
79015,-4.314,0.283,-8.703,-0.018,0.016,-0.019
79118,-4.295,0.273,-8.72,-0.017,0.018,-0.017
79221,-4.281,0.283,-8.72,-0.016,0.018,-0.016
79324,-4.286,0.287,-8.701,-0.018,0.018,-0.017
79427,-4.283,0.283,-8.727,-0.018,0.016,-0.017
79530,-4.271,0.287,-8.734,-0.022,0.025,-0.018
79633,-4.259,0.287,-8.727,-0.017,0.018,-0.017
79736,-4.233,0.287,-8.744,-0.017,0.015,-0.018
79839,-4.262,0.29,-8.736,-0.02,0.015,-0.018
79942,-4.247,0.318,-8.708,-0.018,0.014,-0.017
80045,-4.252,0.278,-8.753,-0.017,0.015,-0.017
80148,-4.233,0.294,-8.748,-0.019,0.014,-0.02
80251,-4.262,0.299,-8.729,-0.017,0.012,-0.017
80354,-4.264,0.297,-8.727,-0.015,0.009,-0.018
80457,-4.259,0.302,-8.722,-0.016,0.012,-0.02
80560,-4.243,0.304,-8.751,-0.016,0.007,-0.018
80663,-4.266,0.292,-8.734,-0.015,0.004,-0.019
80766,-4.305,0.29,-8.722,-0.017,0.014,-0.021
80869,-4.274,0.266,-8.722,-0.013,0.009,-0.022
80972,-4.269,0.287,-8.732,-0.015,0.015,-0.017
81075,-4.305,0.285,-8.712,-0.016,0.01,-0.019
81178,-4.262,0.287,-8.734,-0.017,0.012,-0.017
81281,-4.281,0.283,-8.722,-0.021,0.012,-0.02
81384,-4.3,0.28,-8.696,-0.021,0.013,-0.02
81487,-4.274,0.28,-8.724,-0.021,0.016,-0.019
81590,-4.286,0.297,-8.746,-0.018,0.018,-0.018
