t (ms),a_x,a_y,a_z,g_x,g_y,g_z
14362,0.062,-0.567,-10.396,-0.031,-0.005,-0.009
14465,0.072,-0.565,-10.403,-0.031,-0.005,-0.009
14568,0.057,-0.553,-10.405,-0.031,-0.005,-0.009
14671,0.065,-0.558,-10.4,-0.031,-0.004,-0.009
14774,0.062,-0.563,-10.396,-0.031,-0.005,-0.009
14877,0.055,-0.558,-10.408,-0.031,-0.005,-0.009
14980,0.055,-0.567,-10.388,-0.031,-0.005,-0.009
15083,0.06,-0.558,-10.408,-0.031,-0.005,-0.009
15186,0.06,-0.567,-10.4,-0.031,-0.005,-0.009
15289,0.065,-0.57,-10.398,-0.031,-0.005,-0.009
15392,0.06,-0.551,-10.384,-0.031,-0.005,-0.009
15495,0.053,-0.56,-10.388,-0.031,-0.005,-0.009
15598,0.062,-0.567,-10.393,-0.031,-0.004,-0.009
15701,0.065,-0.558,-10.388,-0.031,-0.005,-0.009
15804,0.045,-0.56,-10.405,-0.031,-0.005,-0.009
15907,0.06,-0.56,-10.41,-0.031,-0.005,-0.009
16010,0.055,-0.565,-10.403,-0.032,-0.005,-0.009
16113,0.055,-0.565,-10.398,-0.031,-0.005,-0.009
16216,0.057,-0.567,-10.4,-0.031,-0.005,-0.009
16319,0.06,-0.555,-10.388,-0.031,-0.005,-0.009
16422,0.069,-0.563,-10.403,-0.031,-0.005,-0.009
16525,0.065,-0.567,-10.398,-0.031,-0.005,-0.009
16628,0.06,-0.553,-10.388,-0.031,-0.005,-0.009
16731,0.05,-0.558,-10.4,-0.031,-0.005,-0.009
16834,0.065,-0.555,-10.386,-0.031,-0.004,-0.008
16937,0.057,-0.546,-10.412,-0.031,-0.005,-0.008
17040,0.067,-0.558,-10.408,-0.031,-0.005,-0.009
17143,0.065,-0.56,-10.396,-0.031,-0.005,-0.009
17246,0.06,-0.565,-10.4,-0.031,-0.005,-0.009
17349,0.057,-0.567,-10.405,-0.031,-0.005,-0.009
17452,0.057,-0.56,-10.398,-0.031,-0.005,-0.009
17555,0.06,-0.56,-10.381,-0.031,-0.005,-0.009
17658,0.067,-0.558,-10.405,-0.031,-0.005,-0.009
17761,0.057,-0.563,-10.403,-0.031,-0.005,-0.009
17864,0.06,-0.555,-10.393,-0.031,-0.005,-0.009
17967,0.062,-0.56,-10.396,-0.031,-0.005,-0.009
18070,0.067,-0.56,-10.4,-0.031,-0.005,-0.01
18173,0.069,-0.567,-10.396,-0.031,-0.004,-0.009
18276,0.062,-0.563,-10.396,-0.031,-0.005,-0.009
18379,0.06,-0.567,-10.398,-0.032,-0.005,-0.009
18482,0.062,-0.56,-10.374,-0.031,-0.005,-0.009
18585,0.065,-0.56,-10.386,-0.031,-0.005,-0.008
18688,0.055,-0.558,-10.405,-0.031,-0.005,-0.009
18791,0.06,-0.555,-10.4,-0.031,-0.005,-0.009
18894,0.06,-0.56,-10.4,-0.031,-0.005,-0.009
18997,0.055,-0.563,-10.396,-0.031,-0.005,-0.009
19100,0.057,-0.563,-10.398,-0.031,-0.005,-0.009
19203,0.055,-0.551,-10.403,-0.031,-0.004,-0.01
19306,0.057,-0.558,-10.408,-0.031,-0.005,-0.009
19409,0.055,-0.558,-10.412,-0.031,-0.005,-0.009
19512,0.057,-0.558,-10.391,-0.031,-0.004,-0.009
19615,0.062,-0.57,-10.391,-0.031,-0.005,-0.009
19718,0.065,-0.563,-10.398,-0.031,-0.005,-0.009
19821,0.055,-0.563,-10.412,-0.031,-0.005,-0.009
19924,0.06,-0.56,-10.398,-0.031,-0.005,-0.009
20027,0.057,-0.553,-10.4,-0.031,-0.005,-0.009
20130,0.057,-0.567,-10.398,-0.031,-0.005,-0.009
20233,0.06,-0.565,-10.403,-0.031,-0.005,-0.009
20336,0.062,-0.563,-10.396,-0.031,-0.005,-0.009
20439,0.065,-0.553,-10.388,-0.031,-0.005,-0.009
20542,0.065,-0.567,-10.4,-0.031,-0.005,-0.009
20645,0.062,-0.563,-10.393,-0.031,-0.005,-0.009
20748,0.065,-0.548,-10.398,-0.031,-0.005,-0.009
20851,0.06,-0.565,-10.393,-0.031,-0.005,-0.009
20954,0.062,-0.551,-10.4,-0.031,-0.005,-0.009
21057,0.057,-0.575,-10.417,-0.317,-0.014,-0.006
21160,0.057,-0.311,-10.408,-0.072,-0.005,-0.008
21263,0.048,-0.287,-10.396,-0.033,-0.005,-0.009
21366,0.048,-0.306,-10.408,-0.031,-0.005,-0.009
21469,0.048,-0.297,-10.405,-0.031,-0.005,-0.009
21572,0.05,-0.302,-10.41,-0.031,-0.005,-0.009
21675,0.055,-0.297,-10.396,-0.031,-0.004,-0.009
21778,0.065,-0.29,-10.403,-0.031,-0.005,-0.009
21881,0.06,-0.306,-10.405,-0.031,-0.005,-0.009
21984,0.06,-0.299,-10.422,-0.031,-0.005,-0.009
22087,0.05,-0.306,-10.396,-0.032,-0.005,-0.009
22190,0.055,-0.299,-10.412,-0.031,-0.005,-0.009
22293,0.057,-0.304,-10.386,-0.031,-0.005,-0.009
22396,0.06,-0.302,-10.4,-0.031,-0.005,-0.008
22499,0.045,-0.29,-10.408,-0.031,-0.005,-0.009
22602,0.05,-0.302,-10.405,-0.031,-0.005,-0.009
22705,0.055,-0.297,-10.417,-0.031,-0.005,-0.009
22808,0.038,-0.294,-10.417,-0.031,-0.005,-0.009
22911,0.05,-0.299,-10.386,-0.031,-0.005,-0.009
23014,0.06,-0.297,-10.403,-0.031,-0.005,-0.009
23117,0.057,-0.294,-10.412,-0.032,-0.005,-0.009
23220,0.053,-0.302,-10.403,-0.031,-0.005,-0.009
23323,0.053,-0.297,-10.405,-0.031,-0.005,-0.009
23426,0.05,-0.302,-10.405,-0.031,-0.005,-0.009
23529,0.055,-0.309,-10.405,-0.031,-0.005,-0.009
23632,0.057,-0.294,-10.388,-0.031,-0.005,-0.009
23735,0.045,-0.306,-10.41,-0.031,-0.005,-0.009
23838,0.057,-0.304,-10.417,-0.03,-0.004,-0.009
23941,0.045,-0.299,-10.415,-0.031,-0.005,-0.009
24044,0.05,-0.299,-10.417,-0.031,-0.005,-0.009
24147,0.045,-0.294,-10.403,-0.031,-0.005,-0.009
24250,0.06,-0.302,-10.405,-0.031,-0.005,-0.009
24353,0.045,-0.299,-10.393,-0.03,-0.005,-0.009
24456,0.062,-0.292,-10.415,-0.031,-0.005,-0.009
24559,0.055,-0.304,-10.41,-0.031,-0.005,-0.009
24662,0.065,-0.304,-10.398,-0.031,-0.005,-0.009
24765,0.053,-0.297,-10.403,-0.031,-0.005,-0.009
24868,0.06,-0.302,-10.41,-0.031,-0.005,-0.009
24971,0.057,-0.297,-10.405,-0.031,-0.005,-0.009
25074,0.05,-0.306,-10.408,-0.031,-0.005,-0.009
25177,0.048,-0.302,-10.41,-0.031,-0.005,-0.009
25280,0.062,-0.304,-10.415,-0.031,-0.005,-0.009
25383,0.057,-0.304,-10.398,-0.031,-0.005,-0.009
25486,0.055,-0.302,-10.408,-0.031,-0.005,-0.009
25589,0.053,-0.28,-10.412,-0.031,-0.005,-0.009
25692,0.055,-0.292,-10.405,-0.031,-0.005,-0.009
25795,0.057,-0.304,-10.398,-0.031,-0.005,-0.009
25898,0.057,-0.309,-10.393,-0.031,-0.005,-0.009
26001,0.057,-0.304,-10.41,-0.031,-0.004,-0.009
26104,0.045,-0.311,-10.388,-0.03,-0.005,-0.009
26207,0.077,-0.304,-10.369,-0.03,-0.005,-0.009
26310,0.053,-0.306,-10.388,-0.032,-0.004,-0.009
26413,0.057,-0.297,-10.398,-0.03,-0.005,-0.009
26516,0.053,-0.297,-10.408,-0.031,-0.005,-0.009
26619,0.053,-0.304,-10.4,-0.032,-0.005,-0.009
26722,0.05,-0.302,-10.391,-0.031,-0.005,-0.009
26825,0.053,-0.304,-10.398,-0.031,-0.005,-0.009
26928,0.062,-0.29,-10.41,-0.031,-0.005,-0.009
27031,0.067,-0.302,-10.403,-0.031,-0.005,-0.009
27134,0.06,-0.306,-10.4,-0.031,-0.005,-0.009
27237,0.062,-0.299,-10.408,-0.031,-0.005,-0.009
27340,0.057,-0.299,-10.42,-0.03,-0.005,-0.009
27443,0.05,-0.304,-10.41,-0.031,-0.005,-0.009
27546,0.05,-0.309,-10.415,-0.031,-0.004,-0.009
27649,0.053,-0.306,-10.41,-0.031,-0.005,-0.009
27752,0.055,-0.302,-10.405,-0.031,-0.005,-0.009
27855,0.055,-0.302,-10.393,-0.031,-0.005,-0.009
27958,0.055,-0.292,-10.41,-0.031,-0.005,-0.009
28061,0.05,-0.294,-10.405,-0.031,-0.005,-0.009
28164,0.05,-0.297,-10.393,-0.031,-0.005,-0.009
28267,0.062,-0.294,-10.412,-0.031,-0.005,-0.009
28370,0.05,-0.299,-10.396,-0.031,-0.005,-0.009
28473,0.05,-0.299,-10.408,-0.031,-0.005,-0.009
28576,0.055,-0.304,-10.412,-0.031,-0.005,-0.009
28679,0.053,-0.297,-10.396,-0.031,-0.005,-0.009
28782,0.055,-0.28,-10.398,-0.031,-0.005,-0.009
28885,0.06,-0.294,-10.403,-0.031,-0.005,-0.009
28988,0.053,-0.294,-10.398,-0.031,-0.005,-0.009
29091,0.055,-0.302,-10.398,-0.031,-0.005,-0.009
29194,0.057,-0.306,-10.415,-0.031,-0.005,-0.009
29297,0.048,-0.297,-10.408,-0.031,-0.005,-0.009
29400,0.05,-0.299,-10.412,-0.031,-0.004,-0.009
29503,0.055,-0.294,-10.396,-0.031,-0.005,-0.009
29606,0.065,-0.306,-10.41,-0.031,-0.005,-0.009
29709,0.048,-0.297,-10.396,-0.03,-0.005,-0.009
29812,0.045,-0.29,-10.415,-0.03,-0.006,-0.009
29915,0.053,-0.287,-10.412,-0.032,-0.005,-0.009
30018,0.048,-0.302,-10.4,-0.031,-0.005,-0.009
30121,0.062,-0.302,-10.403,-0.031,-0.005,-0.009
30224,0.055,-0.304,-10.415,-0.031,-0.005,-0.009
30327,0.057,-0.304,-10.417,-0.031,-0.005,-0.009
30430,0.045,-0.304,-10.41,-0.031,-0.004,-0.009
30533,0.06,-0.297,-10.403,-0.031,-0.005,-0.009
30636,0.06,-0.304,-10.398,-0.031,-0.005,-0.009
30739,0.062,-0.302,-10.403,-0.031,-0.005,-0.009
30842,0.055,-0.302,-10.4,-0.031,-0.004,-0.009
30945,0.048,-0.29,-10.396,-0.031,-0.005,-0.009
31048,0.05,-0.302,-10.396,-0.031,-0.005,-0.009
31151,0.053,-0.304,-10.403,-0.031,-0.005,-0.009
31254,0.057,-0.299,-10.408,-0.031,-0.005,-0.009
31357,0.065,-0.306,-10.412,-0.031,-0.005,-0.009
31460,0.06,-0.299,-10.396,-0.031,-0.005,-0.01
31563,0.05,-0.309,-10.417,-0.031,-0.004,-0.009
31666,0.053,-0.311,-10.41,-0.031,-0.003,-0.009
31769,0.055,-0.304,-10.398,-0.031,-0.004,-0.009
31872,0.057,-0.287,-10.403,-0.031,-0.005,-0.009
31975,0.06,-0.297,-10.396,-0.031,-0.005,-0.009
32078,0.055,-0.304,-10.403,-0.031,-0.005,-0.009
32181,0.05,-0.297,-10.422,-0.031,-0.005,-0.009
32284,0.057,-0.302,-10.41,-0.031,-0.004,-0.009
32387,0.062,-0.299,-10.393,-0.031,-0.005,-0.009
32490,0.06,-0.297,-10.396,-0.031,-0.005,-0.009
32593,0.072,-0.297,-10.396,-0.031,-0.005,-0.009
32696,0.048,-0.297,-10.386,-0.031,-0.004,-0.009
32799,0.057,-0.299,-10.398,-0.031,-0.005,-0.009
32902,0.053,-0.302,-10.396,-0.031,-0.005,-0.009
33005,0.05,-0.292,-10.41,-0.031,-0.005,-0.009
33108,0.057,-0.294,-10.408,-0.031,-0.005,-0.009
33211,0.05,-0.302,-10.408,-0.031,-0.005,-0.009
33314,0.053,-0.299,-10.405,-0.031,-0.005,-0.009
33417,0.053,-0.297,-10.4,-0.031,-0.005,-0.009
33520,0.05,-0.309,-10.422,-0.03,-0.005,-0.009
33623,0.048,-0.292,-10.412,-0.03,-0.005,-0.009
33726,0.055,-0.294,-10.408,-0.032,-0.005,-0.009
33829,0.06,-0.304,-10.405,-0.03,-0.004,-0.009
