t (ms),a_x,a_y,a_z,g_x,g_y,g_z
522271,-4.518,1.81,-8.411,-0.038,0.031,-0.011
522373,-4.611,1.82,-8.363,-0.107,-0.076,-0.001
522476,-4.551,1.827,-8.404,-0.046,-0.007,-0.031
522579,-4.52,1.815,-8.404,-0.03,0.018,-0.027
522682,-4.492,1.863,-8.406,-0.004,0.022,-0.023
522785,-4.568,1.867,-8.382,0.014,0.031,-0.008
522888,-4.578,1.911,-8.375,0.002,0.032,-0.021
522991,-4.561,1.884,-8.394,-0.013,0.028,-0.035
523094,-4.556,1.817,-8.392,-0.023,0.03,-0.037
523196,-4.487,1.812,-8.459,-0.005,0.019,-0.027
523299,-4.506,1.846,-8.394,-0.02,0.005,-0.031
523402,-4.53,1.839,-8.408,-0.017,0.001,-0.037
523505,-4.602,1.781,-8.375,-0.025,0.023,-0.054
523607,-4.587,1.767,-8.411,-0.017,0.015,-0.029
523710,-4.501,1.875,-8.406,-0.011,0.022,-0.009
523813,-4.515,1.846,-8.418,-0.016,0.016,-0.021
523916,-4.547,1.832,-8.423,-0.021,0.018,-0.032
524018,-4.518,1.839,-8.459,-0.014,0.026,-0.02
524121,-4.515,1.844,-8.406,-0.012,0.014,-0.019
524224,-4.499,1.832,-8.428,-0.01,0.009,-0.018
524327,-4.537,1.86,-8.411,-0.018,0.011,-0.025
524430,-4.525,1.848,-8.399,-0.018,0.009,-0.019
524533,-4.525,1.824,-8.432,-0.014,0.013,-0.023
524636,-4.511,1.808,-8.432,-0.007,0.013,-0.015
524739,-4.518,1.875,-8.444,0.006,0.003,-0.015
524841,-4.566,1.937,-8.351,-0.008,-0.026,-0.062
524944,-4.432,1.863,-8.471,0.011,0.09,-0.032
525046,-4.379,1.93,-8.736,0.153,-0.044,-0.067
525149,-4.602,1.477,-8.351,0.208,-0.264,-0.096
525251,-4.81,1.118,-8.344,0.148,-0.112,0.013
525353,-5.121,1.097,-8.215,0.08,-0.157,-0.001
525456,-5.262,1.149,-8.133,0.032,-0.202,-0.003
525559,-5.301,1.13,-8.049,0.042,-0.132,0.023
525661,-5.363,1.082,-7.961,-0.001,-0.063,0.034
525764,-5.488,1.14,-7.992,0.014,-0.046,0.009
525866,-5.528,1.156,-7.93,0.005,-0.023,-0.018
525969,-5.521,1.147,-7.875,-0.024,0.018,-0.027
526071,-5.543,1.113,-7.963,-0.059,0.04,-0.019
526174,-5.54,1.226,-7.956,-0.025,0.054,-0.022
526276,-5.399,1.3,-8.102,0.006,0.002,-0.002
526378,-5.411,1.195,-7.975,0.039,-0.034,-0.008
526480,-5.499,1.188,-7.958,0.016,-0.015,-0.018
526583,-5.595,1.173,-7.858,-0.022,0.016,-0.019
526685,-5.569,1.195,-7.91,-0.031,0.019,-0.03
526788,-5.578,1.113,-7.863,-0.04,0.021,-0.042
526891,-5.507,1.156,-7.925,-0.06,0.05,-0.031
526994,-5.425,1.223,-8.023,-0.065,0.068,-0.022
527096,-5.432,1.262,-7.98,-0.033,0.025,-0.03
527199,-5.471,1.221,-7.942,0.01,-0.009,-0.026
527301,-5.476,1.159,-7.954,0.008,-0.001,-0.017
527404,-5.476,1.228,-7.92,-0.012,0.011,-0.013
527507,-5.495,1.164,-7.934,-0.024,0.021,-0.015
527610,-5.476,1.199,-7.889,-0.013,0.008,-0.023
527713,-5.43,1.24,-7.927,-0.022,0.026,-0.024
527816,-5.409,1.228,-7.999,-0.045,0.062,-0.015
527918,-5.389,1.343,-8.021,-0.044,0.044,-0.018
528021,-5.413,1.235,-7.954,-0.005,0.001,-0.024
528124,-5.435,1.264,-7.961,-0.018,0.022,-0.03
528227,-5.392,1.312,-8.009,-0.022,0.014,-0.035
528329,-5.404,1.302,-7.949,-0.039,0.036,-0.036
528432,-5.42,1.211,-8.045,-0.018,-0.011,-0.051
528535,-5.418,1.24,-7.966,0.002,0.001,-0.023
528638,-5.387,1.255,-8.001,-0.031,0.03,-0.022
528741,-5.341,1.36,-8.095,-0.009,0.008,-0.032
528844,-5.476,1.073,-7.69,-0.078,0.204,0.027
528947,-5.239,1.204,-8.049,-0.159,0.327,0.037
529050,-4.911,1.585,-8.341,-0.153,0.262,0.009
529153,-4.685,1.65,-8.413,-0.128,0.195,0.01
529255,-4.515,1.769,-8.44,-0.147,0.165,0.032
529358,-4.35,1.97,-8.564,-0.09,0.097,0.021
529461,-4.386,1.958,-8.437,-0.083,0.05,-0.001
529564,-4.427,1.99,-8.408,-0.084,0.075,0.007
529666,-4.391,2.176,-8.396,-0.062,0.026,0.008
529769,-4.228,1.99,-8.526,-0.058,0.032,0.025
529872,-4.247,2.246,-8.485,-0.021,0.062,0.044
529975,-4.175,2.349,-8.48,0.01,0.06,0.088
530078,-4.07,2.358,-8.519,0.058,0.055,0.025
530181,-4.051,2.078,-8.547,0.045,0.038,-0.005
530284,-4.039,2.176,-8.598,0.086,0.043,0.0
530387,-4.037,1.978,-8.693,0.074,0.047,0.017
530490,-3.95,2.138,-8.772,0.015,-0.009,0.096
530593,-4.058,2.26,-8.566,-0.013,-0.058,0.101
530696,-4.027,2.255,-8.538,-0.052,-0.021,0.072
530799,-4.032,2.358,-8.37,0.039,0.108,-0.004
530902,-3.962,2.284,-8.844,-0.129,0.007,-0.018
531005,-4.015,2.442,-8.538,-0.256,-0.069,-0.063
531108,-4.049,2.622,-8.44,-0.222,-0.06,-0.088
531211,-4.125,2.598,-8.315,-0.145,-0.038,-0.085
531314,-4.271,2.799,-8.337,-0.089,-0.028,-0.034
531417,-4.307,2.863,-8.231,-0.032,-0.011,-0.014
531520,-4.3,2.854,-8.195,0.024,0.025,-0.015
531622,-4.259,2.775,-8.308,0.066,0.035,-0.025
531725,-4.252,2.708,-8.382,0.027,0.006,-0.016
531827,-4.247,2.667,-8.327,-0.003,0.009,-0.021
531930,-4.216,2.705,-8.358,0.005,0.01,-0.034
532033,-4.25,2.631,-8.37,-0.015,-0.011,-0.042
532136,-4.302,2.674,-8.341,-0.066,-0.023,-0.034
532239,-4.343,2.686,-8.305,-0.041,-0.019,-0.019
532342,-4.307,2.693,-8.313,-0.045,-0.021,-0.013
532445,-4.35,2.808,-8.265,-0.054,-0.001,-0.033
532548,-4.484,3.153,-8.159,-0.04,0.057,-0.048
532651,-4.3,2.526,-8.303,-0.019,0.029,-0.043
532754,-4.348,2.741,-8.305,-0.128,-0.023,-0.017
532857,-4.405,2.856,-8.15,-0.115,-0.024,-0.038
532960,-4.472,2.954,-8.104,0.015,-0.011,0.021
533063,-4.381,3.031,-8.212,0.066,0.027,-0.033
533166,-4.377,2.907,-8.179,0.033,0.03,0.006
533268,-4.403,2.988,-8.116,0.07,0.013,0.036
533371,-4.384,2.868,-8.222,0.07,0.029,0.006
533473,-4.384,2.942,-8.241,-0.004,0.018,-0.018
533576,-4.353,2.851,-8.21,-0.013,0.014,-0.046
533679,-4.341,2.816,-8.253,0.03,0.025,-0.03
533782,-4.408,2.703,-8.224,0.045,0.027,-0.019
533884,-4.348,2.655,-8.298,0.062,0.029,-0.014
533987,-4.312,2.576,-8.317,0.014,0.0,0.003
534090,-4.283,2.67,-8.308,0.008,0.015,-0.011
534193,-4.348,2.607,-8.337,0.018,0.004,-0.009
534295,-4.29,2.641,-8.337,0.008,0.023,-0.013
534398,-4.319,2.593,-8.332,-0.004,0.017,-0.014
534501,-4.345,2.526,-8.274,0.015,0.01,-0.01
534604,-4.314,2.6,-8.322,0.052,0.025,-0.003
534707,-4.336,2.526,-8.332,0.051,0.033,-0.006
534810,-4.266,2.5,-8.399,0.095,0.048,-0.021
534912,-4.216,2.416,-8.459,0.072,0.039,-0.027
535015,-4.202,2.325,-8.425,0.042,0.044,-0.022
535117,-4.233,2.289,-8.468,0.066,0.031,-0.02
535220,-4.197,2.128,-8.564,0.054,0.05,-0.039
535323,-4.111,2.114,-8.576,0.083,0.087,-0.063
535426,-4.053,1.92,-8.633,0.098,0.06,-0.04
535529,-4.068,1.817,-8.724,0.019,0.015,-0.033
535632,-4.061,1.863,-8.638,0.052,-0.009,-0.021
535735,-4.075,1.772,-8.667,0.053,0.013,-0.01
535838,-4.082,1.769,-8.626,0.034,0.027,-0.009
535941,-4.049,1.731,-8.686,0.057,0.044,-0.029
536044,-4.003,1.595,-8.753,0.008,0.03,-0.029
536147,-4.029,1.654,-8.729,-0.027,0.016,-0.028
536250,-4.046,1.626,-8.698,-0.049,-0.002,-0.025
536353,-4.029,1.693,-8.674,-0.05,-0.006,-0.025
536456,-4.125,1.717,-8.681,-0.044,-0.003,-0.023
536559,-4.096,1.815,-8.622,-0.013,0.003,-0.017
536662,-4.058,1.937,-8.655,-0.027,0.0,-0.035
536765,-4.104,1.76,-8.835,-0.338,-0.095,-0.06
536868,-4.302,2.2,-8.401,-0.559,-0.198,-0.027
536970,-4.448,2.662,-8.076,-0.257,-0.073,-0.05
537073,-4.434,2.789,-8.124,-0.082,0.03,-0.059
537176,-4.542,2.677,-8.294,-0.034,-0.002,-0.035
537279,-4.482,2.804,-8.186,-0.035,0.036,-0.035
537382,-4.465,2.832,-8.171,-0.035,0.038,-0.058
537485,-4.47,2.684,-8.226,-0.008,0.019,-0.035
537588,-4.492,2.689,-8.188,0.021,0.025,-0.037
537691,-4.463,2.722,-8.229,0.007,0.027,-0.035
537794,-4.453,2.61,-8.267,0.039,0.034,-0.017
537896,-4.403,2.634,-8.294,0.024,0.026,-0.021
537998,-4.405,2.574,-8.32,-0.021,-0.001,-0.032
538101,-4.424,2.612,-8.284,-0.015,0.003,-0.019
538204,-4.446,2.598,-8.262,-0.019,0.011,-0.014
538307,-4.463,2.662,-8.226,0.022,0.017,-0.006
538409,-4.439,2.641,-8.258,0.014,0.021,-0.02
538512,-4.475,2.559,-8.308,0.004,0.012,-0.024
538615,-4.393,2.502,-8.308,0.061,0.101,-0.016
538718,-4.293,2.413,-8.375,0.221,0.105,-0.011
538820,-4.221,2.21,-8.475,0.268,0.12,-0.019
538922,-4.173,1.954,-8.633,0.238,0.116,-0.012
539025,-4.085,1.815,-8.638,0.215,0.091,-0.018
539128,-4.025,1.501,-8.739,0.227,0.058,-0.015
539231,-3.977,1.24,-8.93,0.037,-0.001,0.004
539333,-3.948,1.468,-8.751,-0.04,-0.064,0.0
539436,-4.08,1.518,-8.588,0.019,-0.086,-0.044
539538,-4.195,1.425,-8.631,0.039,-0.053,-0.064
539641,-4.372,1.324,-8.526,0.089,-0.071,-0.061
539744,-4.384,1.049,-8.643,0.017,-0.022,-0.05
