t (ms),a_x,a_y,a_z,g_x,g_y,g_z
68807,-3.278,1.159,-9.086,-0.016,0.013,-0.021
68910,-3.287,1.156,-9.079,-0.016,0.013,-0.019
69013,-3.278,1.156,-9.081,-0.016,0.014,-0.019
69116,-3.290,1.159,-9.093,-0.014,0.013,-0.020
69219,-3.278,1.149,-9.079,-0.015,0.013,-0.020
69322,-3.266,1.156,-9.088,-0.015,0.013,-0.020
69425,-3.294,1.178,-9.100,-0.019,0.017,-0.018
69528,-3.261,1.156,-9.072,-0.015,0.009,-0.019
69631,-3.273,1.156,-9.074,-0.016,0.014,-0.020
69734,-3.297,1.154,-9.069,-0.016,0.013,-0.018
69837,-3.268,1.140,-9.093,-0.015,0.010,-0.019
69940,-3.270,1.154,-9.084,-0.016,0.014,-0.021
70043,-3.273,1.142,-9.081,-0.017,0.014,-0.020
70146,-3.278,1.147,-9.086,-0.018,0.013,-0.020
70249,-3.270,1.147,-9.091,-0.016,0.012,-0.020
70352,-3.282,1.144,-9.081,-0.016,0.012,-0.019
70455,-3.278,1.152,-9.084,-0.016,0.012,-0.020
70558,-3.266,1.132,-9.091,-0.016,0.014,-0.020
70661,-3.275,1.144,-9.093,-0.017,0.013,-0.019
70764,-3.294,1.168,-9.079,-0.019,0.019,-0.017
70867,-3.273,1.154,-9.062,-0.017,0.010,-0.018
70970,-3.270,1.166,-9.096,-0.018,0.015,-0.020
71073,-3.285,1.147,-9.086,-0.016,0.015,-0.017
71176,-3.263,1.147,-9.096,-0.016,0.013,-0.021
71279,-3.259,1.161,-9.096,-0.017,0.014,-0.021
71382,-3.280,1.152,-9.079,-0.017,0.013,-0.020
71485,-3.273,1.154,-9.098,-0.017,0.012,-0.021
71588,-3.256,1.149,-9.091,-0.016,0.014,-0.018
71691,-3.282,1.156,-9.084,-0.017,0.015,-0.019
71794,-3.280,1.152,-9.088,-0.017,0.014,-0.019
71897,-3.249,1.144,-9.086,-0.015,0.012,-0.020
72000,-3.270,1.164,-9.093,-0.016,0.018,-0.019
72103,-3.266,1.142,-9.060,-0.016,0.008,-0.019
72206,-3.261,1.149,-9.093,-0.015,0.014,-0.019
72309,-3.270,1.128,-9.069,-0.014,0.013,-0.019
72412,-3.256,1.137,-9.112,-0.015,0.010,-0.022
72515,-3.263,1.152,-9.098,-0.015,0.014,-0.020
72618,-3.270,1.137,-9.086,-0.015,0.012,-0.020
72721,-3.268,1.152,-9.086,-0.016,0.012,-0.021
72824,-3.263,1.135,-9.098,-0.016,0.013,-0.019
72927,-3.270,1.142,-9.091,-0.016,0.014,-0.020
73030,-3.268,1.137,-9.096,-0.017,0.013,-0.019
73133,-3.278,1.137,-9.103,-0.017,0.012,-0.018
73236,-3.261,1.161,-9.120,-0.018,0.019,-0.020
73339,-3.270,1.161,-9.067,-0.016,0.013,-0.019
73442,-3.249,1.144,-9.100,-0.016,0.015,-0.019
73545,-3.287,1.154,-9.100,-0.018,0.013,-0.018
73648,-3.254,1.149,-9.088,-0.014,0.010,-0.019
73751,-3.266,1.140,-9.112,-0.016,0.015,-0.021
73854,-3.270,1.123,-9.088,-0.018,0.013,-0.020
73957,-3.256,1.137,-9.088,-0.017,0.012,-0.020
74060,-3.268,1.147,-9.096,-0.015,0.013,-0.019
