ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.013,-0.02
-0.998,-0.003,0.22,-0.005,0.013,-0.019
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.218,-0.005,0.013,-0.019
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.021
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.005,0.219,-0.005,0.013,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.218,-0.005,0.012,-0.019
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.005,0.222,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.006,0.012,-0.02
-0.997,-0.003,0.218,-0.005,0.013,-0.02
-0.996,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.004,0.012,-0.019
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.218,-0.005,0.013,-0.02
-0.998,-0.002,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.999,-0.003,0.22,-0.005,0.012,-0.019
-0.998,-0.005,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.999,-0.005,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.004,0.012,-0.019
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.218,-0.004,0.013,-0.02
-0.999,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.013,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.011,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.002,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.996,-0.002,0.219,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.006,0.011,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.999,-0.004,0.219,-0.005,0.012,-0.019
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.005,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.006,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.019
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.021
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.011,-0.02
-0.997,-0.004,0.218,-0.005,0.012,-0.019
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.019
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.019
-0.999,-0.004,0.218,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.019
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.218,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.002,0.218,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.019
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.011,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.005,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.999,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.021
-0.998,-0.003,0.219,-0.005,0.011,-0.02
-0.998,-0.005,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.021
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.011,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.019
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-1.002,-0.005,0.201,-0.008,0.527,-0.057
-1.002,-0.008,0.155,-0.007,0.069,-0.023
-1.005,-0.009,0.162,-0.005,0.015,-0.02
-1.005,-0.008,0.163,-0.005,0.011,-0.021
-1.004,-0.008,0.163,-0.005,0.012,-0.02
-1.005,-0.008,0.164,-0.005,0.012,-0.02
-1.005,-0.008,0.163,-0.005,0.012,-0.02
-1.006,-0.008,0.165,-0.005,0.012,-0.02
-1.005,-0.007,0.162,-0.005,0.012,-0.02
-1.005,-0.008,0.163,-0.005,0.012,-0.019
-1.006,-0.007,0.163,-0.005,0.013,-0.02
-1.005,-0.007,0.163,-0.005,0.012,-0.02
-1.005,-0.009,0.164,-0.005,0.012,-0.019
-1.004,-0.007,0.164,-0.005,0.011,-0.02
-1.005,-0.009,0.164,-0.005,0.012,-0.02
-1.006,-0.007,0.163,-0.005,0.012,-0.02
-1.005,-0.008,0.164,-0.005,0.013,-0.02
-1.006,-0.009,0.164,-0.005,0.012,-0.02
-1.005,-0.009,0.164,-0.005,0.012,-0.02
-1.006,-0.008,0.163,-0.005,0.012,-0.02
-1.004,-0.008,0.164,-0.005,0.012,-0.02
-1.006,-0.009,0.164,-0.005,0.012,-0.019
-1.006,-0.009,0.163,-0.005,0.012,-0.02
-1.005,-0.008,0.162,-0.005,0.012,-0.02
-1.005,-0.008,0.163,-0.005,0.013,-0.02
-1.005,-0.008,0.163,-0.005,0.012,-0.02
-1.004,-0.008,0.163,-0.004,0.012,-0.02
-1.004,-0.009,0.163,-0.005,0.012,-0.02
-1.004,-0.008,0.163,-0.005,0.012,-0.02
-1.005,-0.007,0.162,-0.005,0.012,-0.02
-1.004,-0.009,0.163,-0.005,0.013,-0.019
-1.005,-0.009,0.162,-0.005,0.013,-0.021
-1.006,-0.008,0.162,-0.005,0.012,-0.02
-1.005,-0.008,0.163,-0.005,0.013,-0.02
-1.005,-0.007,0.164,-0.005,0.012,-0.02
-1.004,-0.008,0.162,-0.005,0.012,-0.02
-0.993,-0.01,0.126,-0.001,-0.056,-0.011
-1.006,-0.006,0.214,-0.002,-0.467,0.014
-0.998,-0.004,0.222,-0.004,-0.012,-0.018
-0.998,-0.004,0.22,-0.005,0.01,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.021
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.996,-0.003,0.218,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.996,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.011,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.011,-0.02
-0.998,-0.005,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.005,0.221,-0.004,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.218,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.005,0.221,-0.005,0.012,-0.02
-0.997,-0.005,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.996,-0.003,0.219,-0.005,0.012,-0.02
-0.999,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.013,-0.02
-0.996,-0.003,0.222,-0.005,0.012,-0.019
-0.998,-0.004,0.222,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.013,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.019
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.013,-0.02
-0.996,-0.004,0.22,-0.005,0.012,-0.02
-0.999,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.006,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.021
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.013,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.013,-0.019
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.013,-0.019
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.005,0.221,-0.005,0.012,-0.019
-0.998,-0.003,0.219,-0.005,0.013,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.013,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.019
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.019
-0.997,-0.004,0.219,-0.005,0.012,-0.019
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.013,-0.019
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.222,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.013,-0.019
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.013,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.019
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.013,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.019
-0.997,-0.002,0.22,-0.005,0.012,-0.021
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.021
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.005,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.006,0.013,-0.02
-0.998,-0.005,0.22,-0.005,0.012,-0.019
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.002,0.219,-0.005,0.013,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.996,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.005,0.219,-0.004,0.012,-0.02
-0.999,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.013,-0.02
-0.997,-0.003,0.219,-0.005,0.013,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.005,0.221,-0.006,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.019
-0.999,-0.004,0.218,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.013,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.218,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.019
-0.998,-0.004,0.221,-0.004,0.013,-0.02
-0.999,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.005,0.221,-0.005,0.013,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.004,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.011,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.019
-0.997,-0.004,0.219,-0.005,0.013,-0.02
-0.997,-0.004,0.221,-0.005,0.013,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.021
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.995,-0.004,0.221,-0.004,0.012,-0.02
-0.996,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.021
-0.997,-0.005,0.219,-0.005,0.012,-0.021
-0.997,-0.004,0.22,-0.005,0.011,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.222,-0.005,0.011,-0.02
-0.998,-0.003,0.22,-0.005,0.011,-0.02
-0.997,-0.002,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.005,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.019
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.019
-0.997,-0.005,0.22,-0.005,0.012,-0.021
-0.999,-0.004,0.22,-0.005,0.013,-0.019
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.996,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.019
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.019
-0.998,-0.002,0.221,-0.005,0.011,-0.019
-0.997,-0.002,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.004,0.013,-0.02
-0.997,-0.005,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.996,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.005,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.223,-0.005,0.012,-0.02
-0.996,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.019
-0.997,-0.003,0.221,-0.005,0.013,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.999,-0.004,0.219,-0.005,0.012,-0.019
-0.996,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.013,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.019
-0.996,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.011,-0.019
-0.997,-0.003,0.219,-0.004,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.005,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.013,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.013,-0.02
-0.997,-0.005,0.22,-0.005,0.011,-0.02
-0.997,-0.004,0.218,-0.005,0.011,-0.02
-0.999,-0.003,0.219,-0.005,0.012,-0.02
-0.996,-0.004,0.221,-0.005,0.011,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.005,0.219,-0.005,0.012,-0.02
-0.999,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.005,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.005,0.219,-0.005,0.011,-0.019
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.019
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.005,0.219,-0.005,0.012,-0.019
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.019
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.021
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.222,-0.006,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.011,-0.019
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.021
-0.998,-0.004,0.219,-0.005,0.013,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.021
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.996,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.996,-0.004,0.221,-0.005,0.012,-0.019
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.005,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.019
-0.997,-0.004,0.221,-0.005,0.011,-0.02
-0.998,-0.002,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.004,0.013,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.997,-0.005,0.219,-0.005,0.012,-0.021
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.013,-0.019
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.013,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.019
-0.997,-0.004,0.22,-0.005,0.013,-0.02
-0.998,-0.004,0.218,-0.005,0.012,-0.019
-0.998,-0.004,0.219,-0.005,0.012,-0.02
-0.998,-0.005,0.22,-0.005,0.013,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.006,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.004,0.221,-0.005,0.012,-0.02
-0.997,-0.003,0.219,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.996,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.021
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.218,-0.005,0.012,-0.02
-0.997,-0.003,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.219,-0.005,0.012,-0.021
-0.998,-0.003,0.221,-0.005,0.012,-0.019
-0.998,-0.004,0.218,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.219,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.003,0.22,-0.005,0.012,-0.02
-0.996,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.003,0.22,-0.005,0.012,-0.02
-0.997,-0.004,0.22,-0.005,0.012,-0.02
-0.998,-0.004,0.221,-0.005,0.012,-0.02
-0.998,-0.003,0.221,-0.005,0.012,-0.02
-0.997,-0.004,0.219,-0.005,0.012,-0.02
